NodeID,Zone,Latitude,Longitude,ConnectedTo,Distance,BackupCount,Backup1,Backup2,Backup3,Backup4,Backup5,ActiveUsers,AvgBandwidth
346,West,12.101842,76.614415,3066,36,2,7307,2435,-1,-1,-1,67,79
347,Central,12.235093,76.744184,8173,53,4,7848,999,1437,4583,-1,246,18
348,West,12.109837,76.815396,8614,32,5,8907,319,6266,5883,7859,328,63
349,East,12.323803,76.700718,6363,35,1,427,-1,-1,-1,-1,213,77
350,South,12.058791,76.793207,4602,8,3,8674,5856,9568,-1,-1,169,21
351,North,12.124357,76.622346,8743,95,0,-1,-1,-1,-1,-1,441,29
352,Central,12.303952,76.789217,5813,23,1,3875,-1,-1,-1,-1,353,41
353,East,12.324194,76.558462,5761,73,4,2328,9225,3084,8064,-1,327,40
354,South,12.197131,76.577077,3811,78,1,326,-1,-1,-1,-1,319,62
355,North,12.14952,76.73424,2137,44,5,2907,5301,975,359,2420,350,91
356,South,12.28231,76.803944,5978,10,2,6481,9601,-1,-1,-1,101,44
357,East,12.146781,76.842758,7157,82,3,5198,2854,9207,-1,-1,405,79
358,East,12.116971,76.726685,2872,49,2,4825,2086,-1,-1,-1,140,94
359,North,12.334636,76.834609,6415,99,4,530,2983,9869,5213,-1,464,79
360,South,12.241894,76.581233,8129,19,2,1274,3899,-1,-1,-1,227,41
361,South,12.240856,76.838924,5500,58,0,-1,-1,-1,-1,-1,185,27
362,South,12.257953,76.655144,1770,93,0,-1,-1,-1,-1,-1,74,50
363,West,12.269775,76.840731,6783,64,3,5754,8946,6149,-1,-1,101,62
364,Central,12.245291,76.756148,2664,58,0,-1,-1,-1,-1,-1,459,5
365,East,12.056023,76.628338,1715,10,2,2787,6151,-1,-1,-1,132,94
366,North,12.214114,76.819437,1525,44,4,7909,507,7066,2703,-1,360,56
367,South,12.066067,76.649328,3112,53,5,9078,8849,4346,4612,4872,171,13
368,North,12.167871,76.714899,8043,20,0,-1,-1,-1,-1,-1,234,1
369,West,12.076289,76.797169,9833,62,1,1589,-1,-1,-1,-1,63,27
370,South,12.241457,76.843117,7758,15,2,6512,7715,-1,-1,-1,300,85
371,East,12.077341,76.713238,3029,48,3,6052,3056,7303,-1,-1,72,34
372,West,12.189517,76.617873,4400,73,0,-1,-1,-1,-1,-1,127,97
373,North,12.075712,76.653137,8871,53,4,3727,9070,999,6342,-1,469,67
374,West,12.339688,76.75612,7779,74,1,7803,-1,-1,-1,-1,203,11
375,West,12.320833,76.764292,8226,74,4,9363,2415,1970,7357,-1,138,22
376,South,12.292538,76.587856,6936,11,5,7133,3308,2422,9749,4225,213,94
377,North,12.076108,76.716909,9044,42,2,8514,7506,-1,-1,-1,497,2
378,Central,12.226273,76.784506,1843,54,1,2428,-1,-1,-1,-1,340,76
379,Central,12.277513,76.831895,1730,73,0,-1,-1,-1,-1,-1,452,37
380,Central,12.314041,76.813368,4327,50,5,7955,9372,9977,7750,613,138,36
381,West,12.093156,76.732597,6581,5,3,5431,3892,807,-1,-1,431,61
382,East,12.319109,76.55607,4965,40,2,8054,1609,-1,-1,-1,494,30
383,South,12.140144,76.773117,5257,35,5,6828,9911,1462,3079,7237,158,53
384,West,12.277848,76.810157,920,66,1,1075,-1,-1,-1,-1,209,91
385,Central,12.171016,76.784155,8589,73,0,-1,-1,-1,-1,-1,138,25
386,South,12.301093,76.624847,7478,7,2,3262,4488,-1,-1,-1,238,60
387,Central,12.169083,76.826922,500,31,2,8008,9732,-1,-1,-1,278,23
388,West,12.226064,76.654928,2679,34,5,1480,4670,449,6333,813,133,74
389,South,12.307133,76.744214,3387,35,5,6709,8409,328,145,7767,117,83
390,South,12.230343,76.552539,4135,78,2,4511,6943,-1,-1,-1,242,45
391,West,12.1256,76.690009,8530,80,3,9576,1676,120,-1,-1,311,85
392,East,12.218437,76.728132,4631,39,5,1771,7892,1045,5509,4529,377,42
393,East,12.128344,76.763328,4895,25,1,8475,-1,-1,-1,-1,441,31
394,North,12.291629,76.790709,9830,52,5,5236,2292,417,8148,4843,182,54
395,West,12.166482,76.560596,9372,25,2,3643,8759,-1,-1,-1,376,61
396,East,12.202194,76.803626,9146,24,2,1599,7713,-1,-1,-1,115,95
397,East,12.267556,76.717709,2999,88,2,1463,3641,-1,-1,-1,231,29
398,East,12.176142,76.816053,6089,34,4,4817,7598,1929,7709,-1,77,82
399,Central,12.224094,76.736196,7736,25,4,1963,6253,8680,4888,-1,261,7
400,South,12.09121,76.610089,6704,73,3,2346,5183,2954,-1,-1,448,11
401,West,12.149789,76.845992,5134,82,0,-1,-1,-1,-1,-1,52,58
402,East,12.112815,76.782063,9441,98,1,8021,-1,-1,-1,-1,452,98
403,North,12.088822,76.680113,7035,52,3,7821,6280,76,-1,-1,69,69
404,South,12.269198,76.835021,5279,97,4,3122,293,67,4076,-1,165,89
405,East,12.143628,76.580812,8246,76,2,2736,1069,-1,-1,-1,471,6
406,East,12.334539,76.686778,8524,77,4,5535,7105,2192,5615,-1,300,46
407,South,12.099465,76.822068,6609,3,1,3675,-1,-1,-1,-1,422,17
408,South,12.270223,76.726908,2768,16,2,612,6147,-1,-1,-1,498,82
409,East,12.281375,76.73694,9730,7,5,1771,323,790,1897,6828,277,49
410,North,12.214185,76.692319,2508,27,5,152,4933,6895,1654,8524,188,80
411,Central,12.260218,76.675648,1718,66,5,1928,4631,1867,1741,8154,151,78
412,South,12.283388,76.79945,3304,46,5,6713,4839,2627,645,8980,304,27
413,West,12.149181,76.550821,1458,15,4,8095,2443,1475,8383,-1,88,93
414,North,12.321434,76.743301,7483,38,2,7606,820,-1,-1,-1,101,23
415,North,12.305675,76.658064,5123,55,5,1898,1556,751,158,2267,389,83
416,South,12.148598,76.818358,4395,94,0,-1,-1,-1,-1,-1,240,44
417,South,12.08415,76.670075,7479,35,3,7835,6909,2732,-1,-1,107,17
418,North,12.344471,76.803305,1699,54,4,7908,9321,7178,2969,-1,362,49
419,East,12.233408,76.808773,2140,62,3,1850,6738,7220,-1,-1,73,9
420,East,12.246492,76.553708,8598,99,5,9447,9257,3669,5542,8504,317,89
421,Central,12.078573,76.748514,4072,62,2,6305,2435,-1,-1,-1,479,72
422,Central,12.06637,76.74302,2571,65,3,8123,2709,1226,-1,-1,434,63
423,East,12.122268,76.841044,824,65,1,9019,-1,-1,-1,-1,379,49
424,West,12.295131,76.573649,7277,74,3,1442,8166,7324,-1,-1,211,16
425,West,12.273572,76.555331,6609,53,0,-1,-1,-1,-1,-1,335,71
426,North,12.297773,76.787535,4990,66,4,3389,7474,5584,5953,-1,472,7
427,South,12.303295,76.649592,9829,61,5,5952,7414,1868,1596,3633,51,44
428,East,12.298965,76.83933,4783,71,4,6125,1741,750,2689,-1,302,18
429,West,12.082088,76.733256,3072,16,3,3532,7488,3122,-1,-1,416,44
430,North,12.277145,76.56395,9647,16,3,7493,9655,8260,-1,-1,118,64
431,North,12.209109,76.564571,7091,75,3,8328,2903,9479,-1,-1,138,94
432,South,12.081066,76.747257,9931,42,4,6302,6859,9977,4067,-1,190,51
433,East,12.341147,76.685854,2185,18,3,9871,8393,4897,-1,-1,481,90
434,Central,12.308212,76.763562,9069,81,1,3291,-1,-1,-1,-1,157,80
435,East,12.255983,76.826358,2173,91,5,2913,8255,8888,5281,1890,439,46
436,Central,12.194111,76.721191,6839,87,5,8747,4684,6920,209,8564,104,4
437,West,12.093598,76.751076,3275,35,1,4695,-1,-1,-1,-1,399,33
438,South,12.301815,76.757178,4835,27,4,529,5876,7415,1679,-1,365,87
439,Central,12.309452,76.772724,9195,50,1,8370,-1,-1,-1,-1,451,90
440,East,12.257881,76.564094,6251,50,3,5122,9046,881,-1,-1,56,96
441,East,12.110926,76.810655,7259,29,5,6025,9640,8955,9885,3218,447,93
442,South,12.138253,76.603228,1220,24,1,8418,-1,-1,-1,-1,111,49
443,North,12.178552,76.71698,2131,21,4,4178,92,5415,7640,-1,413,20
444,North,12.096111,76.646789,833,100,5,4934,8037,9382,9013,5866,87,91
445,East,12.207619,76.837096,8529,9,4,2611,6814,8897,8798,-1,256,12
446,East,12.116359,76.614006,5437,43,2,4809,3579,-1,-1,-1,435,80
447,Central,12.192457,76.7184,144,15,5,5668,7301,3937,3994,653,399,42
448,West,12.32478,76.833496,6322,33,4,4633,404,8468,6143,-1,313,66
449,West,12.196041,76.63893,3154,42,4,1349,1572,2742,8814,-1,323,1
450,North,12.113234,76.738854,3492,88,3,1702,3368,8810,-1,-1,474,90
451,West,12.243968,76.831925,2519,4,3,5434,620,1433,-1,-1,87,7
452,South,12.288264,76.717425,9420,30,2,6678,6357,-1,-1,-1,280,81
453,West,12.179908,76.555067,1938,69,0,-1,-1,-1,-1,-1,378,93
454,Central,12.068971,76.773785,745,90,0,-1,-1,-1,-1,-1,233,65
455,North,12.136951,76.755764,9937,12,2,7170,6249,-1,-1,-1,252,85
456,North,12.192196,76.71004,2234,96,3,8941,4832,2360,-1,-1,202,87
457,East,12.337217,76.553345,9094,19,0,-1,-1,-1,-1,-1,71,1
458,Central,12.228996,76.711146,1394,40,1,5633,-1,-1,-1,-1,158,53
459,Central,12.092737,76.605198,4140,25,0,-1,-1,-1,-1,-1,142,86
460,Central,12.305675,76.805416,8992,60,5,9005,1198,4762,1103,4107,100,26
461,Central,12.196157,76.649255,2100,86,5,3842,1639,4671,1143,3170,212,63
462,West,12.148504,76.747827,9571,20,4,9287,5971,5182,7017,-1,136,1
463,East,12.123853,76.616458,7145,36,2,2200,5432,-1,-1,-1,499,62
464,West,12.183607,76.78243,7978,71,0,-1,-1,-1,-1,-1,139,83
465,Central,12.074592,76.634185,2293,69,1,4312,-1,-1,-1,-1,425,81
466,North,12.268228,76.817632,8309,81,0,-1,-1,-1,-1,-1,466,75
467,Central,12.17154,76.727011,600,71,2,8904,8842,-1,-1,-1,291,84
468,South,12.159746,76.616992,9660,94,2,2193,7613,-1,-1,-1,306,66
469,North,12.169036,76.70065,3913,79,5,2717,8423,2299,7310,2608,141,73
470,Central,12.247824,76.840321,7921,46,0,-1,-1,-1,-1,-1,162,98
471,West,12.119525,76.629307,3834,6,5,3387,8485,5918,6358,7695,282,6
472,North,12.344177,76.647221,8542,82,2,4314,9480,-1,-1,-1,328,73
473,South,12.162998,76.663556,9628,84,0,-1,-1,-1,-1,-1,314,33
474,West,12.341802,76.61687,6649,46,2,7976,7898,-1,-1,-1,359,1
475,Central,12.31461,76.68197,3768,10,4,4600,3465,2461,3062,-1,130,47
476,Central,12.265191,76.585499,3773,54,2,1856,7889,-1,-1,-1,395,62
477,West,12.113211,76.598374,6732,3,1,706,-1,-1,-1,-1,115,74
478,Central,12.098339,76.738862,642,74,1,916,-1,-1,-1,-1,135,34
479,South,12.204992,76.671637,9234,82,0,-1,-1,-1,-1,-1,499,93
480,East,12.334176,76.614978,9937,61,3,2794,3594,6730,-1,-1,357,19
481,Central,12.296136,76.604565,8369,34,1,5614,-1,-1,-1,-1,282,77
482,Central,12.070653,76.663463,2166,14,0,-1,-1,-1,-1,-1,153,67
483,Central,12.25531,76.797954,9920,13,1,7796,-1,-1,-1,-1,364,77
484,North,12.313326,76.709429,1925,12,3,2135,9887,8835,-1,-1,473,1
485,West,12.206613,76.661113,711,90,4,7028,3759,7899,6246,-1,229,76
486,Central,12.079315,76.590165,7817,99,1,1373,-1,-1,-1,-1,195,77
487,Central,12.172594,76.606706,116,74,4,1930,8515,117,6144,-1,385,27
488,East,12.172654,76.581975,6980,84,4,4155,4281,8783,6939,-1,339,47
489,Central,12.132668,76.754182,3337,53,4,9135,7904,2928,6065,-1,336,72
490,West,12.126133,76.641996,5641,100,5,6522,2262,1951,3764,7317,450,90
491,South,12.080084,76.702503,5544,71,4,852,2633,6375,86,-1,461,12
492,South,12.191501,76.730074,1444,9,2,3633,6075,-1,-1,-1,90,78
493,North,12.267348,76.829205,6564,79,5,8536,4693,9788,941,2871,377,64
494,West,12.053213,76.80517,8489,37,1,550,-1,-1,-1,-1,451,77
495,Central,12.204744,76.619501,2776,87,0,-1,-1,-1,-1,-1,234,31
496,North,12.342694,76.576053,4520,100,3,5785,6474,6642,-1,-1,350,26
497,Central,12.05461,76.761087,1477,71,2,9160,9550,-1,-1,-1,228,45
498,East,12.117889,76.838917,7450,52,4,76,4277,2867,6670,-1,309,14
499,Central,12.071716,76.638276,1917,66,2,8813,9419,-1,-1,-1,178,89
500,West,12.339817,76.718951,3985,97,2,7517,7548,-1,-1,-1,350,4
501,West,12.08488,76.570266,3610,87,5,3767,5172,6757,5785,8462,324,2
502,East,12.124477,76.577903,5603,10,4,2924,7807,5142,5792,-1,161,74
503,East,12.104835,76.773847,3115,64,5,3271,3847,3965,4348,3387,167,26
504,South,12.3009,76.656808,1747,16,0,-1,-1,-1,-1,-1,396,85
505,West,12.234148,76.779273,8871,6,3,6081,5167,8066,-1,-1,344,36
506,West,12.104862,76.779279,8374,36,3,3638,9448,2101,-1,-1,77,68
507,West,12.193496,76.71223,8232,45,3,2863,7490,1972,-1,-1,407,67
508,West,12.144695,76.552526,3452,49,4,1650,5331,5924,4254,-1,145,71
509,East,12.121142,76.691404,5621,47,1,8171,-1,-1,-1,-1,267,27
510,West,12.260214,76.661693,6563,36,3,2947,9361,2148,-1,-1,344,88
511,South,12.294257,76.766245,3863,72,3,6240,3212,2389,-1,-1,459,95
512,South,12.191896,76.552923,6906,64,1,8470,-1,-1,-1,-1,323,93
513,East,12.2856,76.64001,9210,73,0,-1,-1,-1,-1,-1,253,13
514,South,12.068011,76.794145,7807,81,0,-1,-1,-1,-1,-1,280,96
515,East,12.127931,76.658092,9133,33,2,324,6746,-1,-1,-1,112,45
516,Central,12.109687,76.722768,8821,23,2,5818,5326,-1,-1,-1,394,66
517,West,12.282423,76.684079,1284,49,4,4694,7598,2373,2745,-1,377,44
518,West,12.239382,76.721491,1168,11,1,5629,-1,-1,-1,-1,166,41
519,East,12.245904,76.76313,9918,83,3,4444,7289,5950,-1,-1,432,76
520,Central,12.339658,76.674197,3012,3,1,3844,-1,-1,-1,-1,388,33
521,North,12.113171,76.669114,1565,9,3,8985,881,431,-1,-1,444,51
522,Central,12.279499,76.574975,4300,80,1,1381,-1,-1,-1,-1,385,50
523,East,12.118807,76.771278,7260,81,1,2150,-1,-1,-1,-1,319,22
524,North,12.060546,76.657052,5328,61,3,8856,4463,8987,-1,-1,277,18
525,Central,12.103111,76.729275,9240,56,4,8745,5073,5688,7891,-1,326,30
526,North,12.182558,76.659735,4256,20,2,172,1,-1,-1,-1,317,98
527,South,12.153165,76.690759,136,89,3,7816,4908,149,-1,-1,442,56
528,East,12.229101,76.78903,8981,48,1,6745,-1,-1,-1,-1,337,56
529,West,12.124969,76.764481,6385,49,1,4308,-1,-1,-1,-1,90,55
530,South,12.204983,76.789988,4454,37,5,8715,4404,6765,3080,1121,143,18
531,East,12.083107,76.686603,7418,35,5,8060,3076,5253,317,2492,75,69
532,North,12.105781,76.580682,4410,17,5,7183,134,3814,1477,2468,57,64
533,South,12.152574,76.643473,8165,48,3,519,5410,1314,-1,-1,481,97
534,South,12.066812,76.782696,1169,70,3,2975,3148,4097,-1,-1,468,49
535,North,12.086588,76.780444,4078,50,3,4049,549,3263,-1,-1,285,95
536,North,12.206342,76.844635,7746,50,5,5113,5293,2598,691,9004,316,16
537,East,12.194369,76.639644,5905,7,5,3568,1850,3866,7113,5316,57,22
538,East,12.225409,76.668742,3982,2,0,-1,-1,-1,-1,-1,347,89
539,West,12.256522,76.596498,1466,32,1,8190,-1,-1,-1,-1,96,88
540,Central,12.151527,76.840896,983,8,2,2521,8787,-1,-1,-1,455,14
541,South,12.196353,76.645022,9148,83,2,7187,3161,-1,-1,-1,60,89
542,West,12.15745,76.59042,646,63,5,7168,9159,4828,8892,8029,147,73
543,South,12.213086,76.647104,7674,36,4,9085,2627,1128,8702,-1,129,58
544,East,12.295826,76.712482,7439,1,5,8289,6210,3039,306,5965,447,80
545,South,12.146208,76.569003,8830,50,1,8586,-1,-1,-1,-1,399,64
546,Central,12.096239,76.634939,6714,83,2,1809,1577,-1,-1,-1,317,85
547,North,12.063133,76.83134,2926,5,1,1753,-1,-1,-1,-1,298,25
548,North,12.059545,76.742526,6366,85,3,8615,9671,4193,-1,-1,75,47
549,South,12.231786,76.571262,3419,84,3,1310,7668,994,-1,-1,234,72
550,West,12.296608,76.788275,955,79,2,8667,666,-1,-1,-1,425,10
551,East,12.073381,76.61477,8511,13,0,-1,-1,-1,-1,-1,421,30
552,Central,12.165599,76.607936,4075,73,5,2931,9149,9144,6802,1728,442,82
553,Central,12.157389,76.687616,6997,14,1,2955,-1,-1,-1,-1,331,52
554,Central,12.151254,76.597453,9829,57,2,5163,9012,-1,-1,-1,216,48
555,West,12.279255,76.679176,5299,78,1,9226,-1,-1,-1,-1,329,28
556,West,12.279712,76.827844,4162,47,3,7331,6505,3,-1,-1,421,5
557,East,12.228729,76.705283,4945,1,2,3635,3519,-1,-1,-1,488,41
558,North,12.281457,76.833004,4521,71,4,9114,9349,9365,2534,-1,98,5
559,West,12.156697,76.591522,6014,75,1,3817,-1,-1,-1,-1,181,39
560,North,12.221146,76.720719,3562,94,0,-1,-1,-1,-1,-1,420,42
561,West,12.101871,76.797712,9440,13,4,4921,612,9441,6251,-1,90,100
562,North,12.326561,76.650317,7115,54,0,-1,-1,-1,-1,-1,495,99
563,South,12.274304,76.804843,187,82,5,6266,886,4993,8591,674,213,70
564,Central,12.094874,76.70072,3617,20,0,-1,-1,-1,-1,-1,394,94
565,West,12.341312,76.775852,9424,65,0,-1,-1,-1,-1,-1,163,56
566,East,12.28591,76.594404,5507,11,3,9362,807,8980,-1,-1,254,34
567,North,12.169558,76.680347,2136,98,1,7879,-1,-1,-1,-1,336,26
568,West,12.168596,76.721399,9194,79,5,8589,4034,3970,1173,4362,447,56
569,East,12.255421,76.722805,1843,86,3,6939,5984,5706,-1,-1,147,42
570,East,12.228163,76.557262,4994,22,2,7245,2389,-1,-1,-1,275,6
571,South,12.109906,76.662146,1405,15,5,893,3982,2419,4713,225,225,89
572,North,12.141535,76.691357,5437,27,5,8814,3471,3339,8952,8573,434,34
573,Central,12.194908,76.768977,2315,89,5,301,6170,9551,8631,712,180,22
574,North,12.135204,76.786757,4444,7,3,136,1091,6367,-1,-1,388,35
575,East,12.309285,76.555723,6332,30,3,8331,1631,5168,-1,-1,298,77
576,Central,12.076406,76.609663,7503,72,5,352,651,4053,8673,4995,220,63
577,West,12.273317,76.555512,5765,46,5,4953,3869,8212,4519,1015,370,33
578,West,12.317121,76.794458,482,72,2,3695,2485,-1,-1,-1,224,51
579,South,12.076339,76.664662,3726,54,1,9386,-1,-1,-1,-1,128,55
580,East,12.322921,76.648785,8883,17,1,2270,-1,-1,-1,-1,347,70
581,South,12.308776,76.6427,8582,18,3,2378,9254,2589,-1,-1,212,9
582,Central,12.209888,76.765832,3016,41,1,483,-1,-1,-1,-1,441,41
583,West,12.338359,76.641004,4485,20,1,1749,-1,-1,-1,-1,117,24
584,North,12.278734,76.733594,4372,78,4,3783,9770,3804,3783,-1,401,4
585,East,12.073843,76.783948,2196,65,4,7680,6126,3014,6348,-1,301,61
586,South,12.099136,76.617882,6694,98,0,-1,-1,-1,-1,-1,188,53
587,South,12.27271,76.846473,3351,9,1,7197,-1,-1,-1,-1,493,79
588,West,12.256359,76.810032,4043,55,3,685,9960,6232,-1,-1,418,41
589,West,12.233451,76.77274,9728,69,4,630,8530,1791,7399,-1,283,6
590,South,12.205611,76.668683,643,72,3,8456,807,3110,-1,-1,199,57
591,West,12.315319,76.782103,4684,60,1,6921,-1,-1,-1,-1,200,79
592,North,12.256986,76.821103,7595,83,3,1481,8202,1854,-1,-1,142,100
593,Central,12.331353,76.758834,2216,51,3,5299,7387,408,-1,-1,141,59
594,Central,12.318985,76.818738,7449,12,2,5309,2686,-1,-1,-1,417,94
595,North,12.077357,76.761868,5946,11,4,6292,8383,2619,6204,-1,331,49
596,North,12.280478,76.823676,9265,85,1,2656,-1,-1,-1,-1,494,19
597,South,12.280747,76.565393,5047,40,5,7311,4731,2960,1926,2155,153,1
598,Central,12.279619,76.553662,8153,64,4,94,9961,8084,3897,-1,161,76
599,West,12.186122,76.682563,9850,77,0,-1,-1,-1,-1,-1,175,71
600,East,12.23593,76.717265,3401,7,1,2429,-1,-1,-1,-1,78,84
601,East,12.061016,76.806149,9471,78,2,5424,1436,-1,-1,-1,75,14
602,West,12.348121,76.598401,4659,79,5,9747,9376,9210,2906,7460,433,75
603,East,12.329444,76.577938,4903,42,2,6208,1108,-1,-1,-1,438,55
604,Central,12.069478,76.691245,1999,89,2,5393,8635,-1,-1,-1,261,68
605,South,12.258749,76.733616,1790,74,5,8666,1436,7924,9908,4705,268,78
606,East,12.127898,76.722543,5797,17,4,9218,8132,8514,8154,-1,302,24
607,Central,12.119816,76.637146,3171,1,0,-1,-1,-1,-1,-1,62,60
608,North,12.271241,76.612199,6793,53,0,-1,-1,-1,-1,-1,220,45
609,Central,12.291813,76.613701,3296,89,2,4168,1111,-1,-1,-1,207,39
610,Central,12.214998,76.78011,1865,88,2,5592,6488,-1,-1,-1,420,73
611,Central,12.338034,76.799613,3178,43,2,7849,7774,-1,-1,-1,458,5
612,South,12.194449,76.73816,8797,43,3,6782,917,8537,-1,-1,203,73
613,East,12.216553,76.555616,9460,88,2,5793,1084,-1,-1,-1,126,36
614,North,12.151746,76.662572,8753,22,4,9923,6382,3070,9751,-1,109,97
615,East,12.26158,76.64435,518,35,3,1422,8143,3893,-1,-1,240,58
616,East,12.114842,76.640695,1838,48,0,-1,-1,-1,-1,-1,448,26
617,North,12.183132,76.55748,7907,65,1,3116,-1,-1,-1,-1,224,62
618,Central,12.143108,76.648201,1609,67,5,2174,3361,598,7526,6350,415,67
619,North,12.051233,76.829701,9736,12,2,7649,755,-1,-1,-1,102,67
620,East,12.056744,76.777548,3438,42,1,3154,-1,-1,-1,-1,196,36
621,Central,12.145745,76.682335,1927,35,1,2580,-1,-1,-1,-1,190,15
622,North,12.337489,76.717888,1677,27,4,5739,9000,5218,4440,-1,122,91
623,East,12.222225,76.601382,5101,79,2,8856,7268,-1,-1,-1,75,17
624,North,12.191221,76.752649,1735,50,0,-1,-1,-1,-1,-1,94,55
625,West,12.103695,76.728836,9711,81,5,7304,5826,5119,5444,3246,415,98
626,Central,12.073564,76.826835,7629,73,1,1522,-1,-1,-1,-1,466,90
627,West,12.079179,76.643118,7625,61,1,3666,-1,-1,-1,-1,123,79
628,East,12.323858,76.667623,5412,42,3,7987,495,1070,-1,-1,293,15
629,East,12.193596,76.80373,4624,99,2,9903,9415,-1,-1,-1,115,66
630,North,12.171706,76.764282,1752,42,4,1162,4949,8728,7552,-1,255,76
631,West,12.121573,76.623107,2605,62,3,1082,5582,3411,-1,-1,466,89
632,Central,12.179345,76.844062,9293,44,4,3869,2835,1276,9407,-1,478,63
633,North,12.227649,76.688873,9094,13,3,2886,5046,6648,-1,-1,85,77
634,North,12.255653,76.728922,6208,42,3,1007,1483,3565,-1,-1,468,18
635,Central,12.320977,76.74084,3,97,1,2444,-1,-1,-1,-1,281,69
636,East,12.166995,76.723379,3205,27,5,5187,4910,9343,4989,7122,417,45
637,North,12.224818,76.733447,8362,52,1,4819,-1,-1,-1,-1,81,48
638,Central,12.34037,76.550253,9175,46,0,-1,-1,-1,-1,-1,490,37
639,North,12.120572,76.760667,6459,81,2,6271,6652,-1,-1,-1,245,56
640,Central,12.113365,76.602023,2278,25,4,6301,5902,6835,2527,-1,197,86
641,South,12.090283,76.571524,257,19,5,7974,7155,2224,1387,2248,378,54
642,West,12.318075,76.758617,6974,80,1,7444,-1,-1,-1,-1,310,55
643,Central,12.296021,76.665414,3698,24,3,9905,121,9468,-1,-1,305,94
644,South,12.263639,76.630775,8948,74,2,548,620,-1,-1,-1,340,62
645,East,12.083949,76.69446,1311,19,5,8624,4578,7617,8469,1281,317,79
646,North,12.123569,76.739199,1279,88,5,8834,9496,5119,864,5628,323,100
647,North,12.190661,76.703799,7687,74,5,5431,6897,5782,4827,4738,135,5
648,Central,12.274828,76.768092,9235,34,0,-1,-1,-1,-1,-1,372,61
649,Central,12.100724,76.565486,4780,95,4,447,4699,7942,1351,-1,114,65
650,North,12.305434,76.633355,2171,79,2,4509,4209,-1,-1,-1,57,95
651,North,12.231146,76.823039,2476,85,3,6058,2873,4280,-1,-1,450,90
652,South,12.195476,76.789812,542,44,0,-1,-1,-1,-1,-1,124,77
653,South,12.301284,76.775828,6765,99,3,3898,7211,2740,-1,-1,157,74
654,East,12.066298,76.629319,1900,7,1,7602,-1,-1,-1,-1,254,61
655,East,12.19288,76.834476,8724,30,3,6390,7775,4302,-1,-1,124,68
656,West,12.053559,76.828167,7353,49,5,5172,8687,672,1595,8704,376,46
657,West,12.233146,76.74562,4466,43,2,4375,1610,-1,-1,-1,180,84
658,Central,12.167346,76.781945,3961,94,5,9645,3193,8518,5528,2947,210,71
659,North,12.251841,76.799507,195,53,0,-1,-1,-1,-1,-1,318,14
660,West,12.155455,76.767575,4127,25,0,-1,-1,-1,-1,-1,62,80
661,North,12.067065,76.728242,3552,77,5,1995,1965,1415,9907,2128,242,85
662,Central,12.29096,76.605431,1816,90,1,4150,-1,-1,-1,-1,200,60
663,North,12.241634,76.826809,4528,99,3,5298,4216,2653,-1,-1,449,10
664,East,12.283132,76.66484,5450,8,2,4336,2915,-1,-1,-1,275,9
665,West,12.343827,76.610201,6432,23,5,8061,1776,2357,8857,7065,161,79
666,North,12.323783,76.76462,1692,5,0,-1,-1,-1,-1,-1,86,74
667,East,12.283171,76.555629,8154,20,5,14,619,6397,4365,2483,408,43
668,West,12.222392,76.704615,8039,62,3,6617,1148,8849,-1,-1,165,1
669,West,12.336247,76.795393,7898,16,4,8770,5880,5463,4961,-1,255,8
670,North,12.159607,76.806003,5571,11,3,4750,3327,2893,-1,-1,333,6
671,West,12.24822,76.639661,6391,14,5,5886,7970,1390,7175,3104,121,5
672,South,12.057609,76.848915,3907,63,3,1032,8856,5041,-1,-1,305,69
673,West,12.339972,76.554925,5558,8,2,701,6643,-1,-1,-1,110,28
674,Central,12.187511,76.753423,8791,20,5,9492,3817,1180,604,2319,300,84
675,North,12.191366,76.825406,750,32,5,2138,235,2822,818,5035,470,13
676,West,12.233368,76.800606,1047,14,0,-1,-1,-1,-1,-1,304,77
677,Central,12.116172,76.791336,6983,44,5,6586,5312,1979,9436,8943,120,42
