EventID,StartTime,EndTime,ResourceID,VenueA,VenueB,Cost
881,4633,4669,265,421,395,105
882,8426,8586,229,250,23,85
883,3154,3266,264,43,486,34
884,2742,2909,274,4,321,26
885,3453,3537,218,428,54,62
886,8810,8951,37,383,352,49
887,389,536,170,20,45,28
888,889,964,129,286,37,157
889,3729,3825,209,199,231,171
890,6626,6766,162,9,200,182
891,1938,2104,4,329,369,168
892,1036,1215,24,359,435,28
893,5860,6018,55,149,403,185
894,4937,4989,145,392,475,122
895,6249,6380,16,243,81,146
896,3602,3666,201,408,409,149
897,4832,4898,153,347,455,196
898,6113,6145,284,448,285,46
899,2019,2059,3,294,306,110
900,8800,8970,44,157,108,199
901,5633,5717,212,464,331,141
902,2333,2404,95,114,316,74
903,3183,3242,93,344,410,155
904,891,1061,237,331,282,28
905,4762,4809,129,51,102,195
906,9512,9666,170,183,66,181
907,3842,3897,146,318,36,59
908,5206,5360,231,169,316,178
909,5008,5187,79,290,291,103
910,5182,5321,87,3,161,73
911,3629,3770,142,431,185,44
912,5432,5584,237,229,184,88
913,7978,8149,56,90,331,165
914,1343,1444,72,457,276,60
915,4312,4361,39,457,10,139
916,511,689,297,208,394,161
917,3485,3524,283,134,279,148
918,7734,7802,188,201,115,160
919,4767,4831,238,257,262,33
920,6500,6623,258,6,340,71
921,10060,10079,264,72,229,50
922,2935,3109,290,338,447,47
923,7921,8042,21,113,390,134
924,3796,3842,136,190,120,20
925,3387,3549,185,199,241,126
926,760,800,166,53,361,143
927,4480,4577,297,279,292,54
928,6171,6297,188,301,335,29
929,8465,8559,193,499,465,67
930,8460,8593,181,419,445,98
931,7976,8129,4,257,452,45
932,7207,7279,118,40,264,174
933,4600,4684,77,96,81,102
934,9863,9923,118,213,416,94
935,1856,2009,246,246,108,161
936,2641,2776,12,125,23,42
937,9396,9467,69,323,263,20
938,9376,9443,29,86,133,56
939,8464,8597,289,327,10,194
940,4644,4695,111,230,311,130
941,7891,7964,113,426,211,163
942,2338,2517,94,320,338,140
943,4333,4405,176,473,233,162
944,9676,9723,118,194,198,43
945,1778,1812,104,268,441,139
946,6877,6945,50,91,244,167
947,9827,9866,273,258,386,40
948,1526,1679,67,462,309,148
949,19,159,268,216,190,21
950,8680,8819,118,481,411,133
951,6246,6365,295,51,218,44
952,4170,4322,120,466,440,31
953,4641,4810,210,132,97,11
954,116,293,268,61,267,11
955,6144,6226,162,210,186,37
956,2535,2674,300,130,134,147
957,6939,7113,188,314,142,184
958,6511,6593,212,283,402,152
959,7904,7979,190,287,285,133
960,4157,4265,296,177,397,190
961,6522,6587,61,383,118,124
962,2650,2705,110,261,206,96
963,9020,9063,83,200,494,172
964,86,139,75,242,475,163
965,7133,7185,33,135,114,104
966,1311,1350,197,477,206,167
967,8536,8639,30,485,397,54
968,8099,8241,6,104,436,178
969,8489,8592,100,18,402,163
970,8364,8526,119,315,87,182
971,590,712,123,336,1,50
972,1422,1522,205,181,343,111
973,6642,6822,103,266,8,198
974,1124,1177,282,146,372,153
975,9550,9669,178,494,418,80
976,3707,3786,233,477,207,157
977,76,172,90,209,260,37
978,9152,9200,258,151,175,39
979,8409,8504,276,417,407,157
980,4098,4241,194,289,248,72
981,5565,5712,236,460,301,17
982,7896,7955,133,35,196,172
983,3610,3698,162,212,490,100
984,8462,8629,5,359,427,77
985,4067,4170,48,205,345,97
986,1245,1416,92,244,161,100
987,3580,3756,138,94,485,184
988,3115,3272,103,121,377,71
989,4348,4430,118,104,428,73
990,5833,5902,55,62,472,30
991,8071,8102,278,491,22,133
992,6081,6191,253,460,452,157
993,4501,4656,94,392,469,140
994,4591,4722,114,385,296,42
995,887,1051,217,245,482,148
996,533,691,178,202,441,185
997,2863,3010,62,358,266,127
998,5171,5203,7,346,108,107
999,9519,9574,167,186,314,76
1000,3066,3236,135,122,138,130
1001,10044,10079,188,95,256,118
1002,3449,3586,191,187,438,112
1003,4581,4726,93,293,68,157
1004,3744,3799,139,412,121,152
1005,7081,7208,101,75,410,199
1006,2450,2601,5,91,216,137
1007,2203,2365,274,369,162,134
1008,4915,5009,288,440,291,22
1009,6527,6582,84,31,111,75
1010,7807,7861,231,382,172,76
1011,5914,6036,287,286,478,75
1012,5638,5673,211,63,180,183
1013,9921,10001,296,295,333,176
1014,8821,8895,146,182,167,182
1015,8363,8517,229,456,41,107
1016,10054,10079,238,324,490,47
1017,2745,2861,216,324,314,156
1018,6631,6679,41,83,176,68
1019,5136,5247,150,364,137,164
1020,6479,6578,228,400,442,102
1021,9616,9779,231,212,86,57
1022,378,440,121,339,129,200
1023,1311,1394,86,204,53,34
1024,1045,1196,281,28,14,111
1025,8584,8635,54,135,317,49
1026,1381,1510,159,118,127,198
1027,4655,4798,65,68,270,53
1028,468,506,183,441,469,93
1029,7801,7950,277,479,140,150
1030,7288,7352,277,91,303,162
1031,7480,7654,223,269,328,173
1032,8745,8854,178,247,277,68
1033,1467,1610,158,188,212,76
1034,2551,2658,6,1,268,44
1035,5634,5737,241,274,5,186
1036,8059,8211,154,5,393,120
1037,4799,4888,4,281,192,58
1038,6745,6918,224,203,128,51
1039,6385,6511,113,135,41,118
1040,3924,4086,140,146,333,200
1041,8715,8813,212,97,437,27
1042,2988,3052,149,57,327,126
1043,7418,7517,252,97,165,14
1044,2492,2534,274,12,96,36
1045,4622,4720,65,367,225,196
1046,134,223,47,78,8,136
1047,3558,3675,216,160,403,137
1048,6084,6232,17,170,42,47
1049,918,1016,201,37,279,130
1050,2975,3054,129,419,196,13
1051,1998,2091,198,395,500,123
1052,4049,4087,102,236,377,34
1053,8538,8621,243,200,349,89
1054,5293,5363,22,382,480,150
1055,8534,8595,130,247,327,86
1056,3255,3377,27,443,342,65
1057,1850,1940,223,167,8,52
1058,4523,4702,62,203,405,72
1059,146,186,298,402,354,131
1060,9768,9837,191,395,46,73
1061,2583,2740,47,352,317,96
1062,983,1028,183,331,79,189
1063,8787,8844,65,250,120,91
1064,9148,9266,225,376,99,15
1065,6189,6310,69,129,461,20
1066,7951,8093,287,151,278,188
1067,8029,8107,291,96,279,99
1068,5303,5452,141,445,426,163
1069,9085,9156,36,272,80,125
1070,4844,4941,278,188,233,10
1071,8289,8416,95,453,10,168
1072,5965,6056,165,370,33,178
1073,8830,8959,98,269,350,137
1074,9035,9104,145,166,210,174
1075,5276,5334,50,268,338,27
1076,717,780,92,448,17,61
1077,1753,1907,99,51,17,156
1078,6366,6521,270,320,360,161
1079,4193,4235,188,114,311,193
1080,1161,1194,107,336,252,30
1081,7668,7713,185,286,381,116
1082,6046,6090,137,271,21,197
1083,1153,1260,40,484,111,142
1084,1591,1646,119,273,198,58
1085,3164,3328,128,292,321,55
1086,9149,9321,213,383,55,173
1087,9446,9567,235,360,341,119
1088,1705,1777,93,282,206,139
1089,5529,5599,274,308,227,100
1090,5163,5333,167,433,191,115
1091,7054,7166,124,289,280,64
1092,6145,6315,131,185,493,125
1093,7331,7462,1,372,18,82
1094,9760,9794,266,70,456,87
1095,107,213,114,110,439,90
1096,355,455,284,262,285,156
1097,9365,9434,49,20,236,101
1098,2557,2622,136,188,456,159
1099,4093,4182,132,416,154,33
1100,9346,9478,292,470,112,197
1101,1264,1377,248,89,250,186
1102,9440,9494,154,20,375,157
1103,6251,6301,29,472,395,95
1104,5700,5841,214,477,445,40
1105,3714,3746,196,28,157,144
1106,674,785,277,290,77,93
1107,8231,8317,79,26,345,197
1108,6436,6580,295,259,47,66
1109,7076,7180,202,76,68,96
1110,1352,1503,293,382,26,150
1111,6540,6637,44,205,257,121
1112,2136,2200,247,287,102,134
1113,6476,6652,101,288,316,198
1114,8589,8682,125,37,137,120
1115,5298,5475,46,58,344,115
1116,6939,7062,179,98,165,98
1117,9730,9766,157,87,180,167
1118,7245,7312,226,23,474,69
1119,3271,3396,80,388,373,31
1120,1841,1884,125,486,318,47
1121,4713,4746,176,356,412,38
1122,4999,5144,242,12,170,63
1123,8814,8898,105,280,268,76
1124,8991,9144,73,356,358,181
1125,301,427,299,464,340,144
1126,712,807,88,31,146,61
1127,4444,4487,239,336,484,12
1128,1091,1220,139,340,437,178
1129,5901,5958,10,150,445,176
1130,6332,6421,195,261,364,35
1131,5168,5322,273,46,96,60
1132,8202,8349,288,475,365,15
1133,651,744,272,157,171,135
1134,6445,6515,10,178,351,100
1135,5822,5929,121,257,142,25
1136,4221,4350,16,484,285,81
1137,3695,3763,175,460,202,178
1138,2248,2300,196,267,492,183
1139,10034,10079,214,124,294,49
1140,6987,7096,169,230,278,43
1141,3387,3452,298,278,351,61
1142,2262,2371,269,466,70,120
1143,2378,2552,81,163,35,152
1144,8732,8792,95,163,430,47
1145,483,594,212,493,211,87
1146,7258,7358,78,399,97,37
1147,2155,2232,14,391,314,167
1148,4372,4547,119,306,119,69
1149,427,548,41,353,400,132
1150,2196,2354,241,365,333,105
1151,3014,3143,252,243,71,51
1152,3166,3253,17,210,392,13
1153,4421,4556,114,381,344,61
1154,3351,3397,91,475,489,122
1155,8027,8140,235,455,127,119
1156,6633,6673,195,369,161,110
1157,10018,10079,275,269,329,190
1158,630,793,56,232,234,20
1159,4025,4187,276,203,377,20
1160,9137,9266,265,392,323,22
1161,3110,3214,226,204,453,87
1162,4684,4832,86,217,151,166
1163,893,1055,73,238,425,175
1164,7400,7453,257,58,93,159
1165,8952,9016,202,212,166,125
1166,408,483,233,303,460,192
1167,3308,3454,47,129,166,187
1168,2686,2747,47,59,362,125
1169,5946,5997,269,363,197,196
1170,8383,8453,194,282,195,21
1171,2799,2914,290,447,338,48
1172,2656,2723,92,394,365,23
1173,6874,6982,159,374,394,124
1174,4731,4807,61,461,68,61
1175,57,151,7,235,255,137
1176,8904,8935,253,122,112,160
1177,7794,7940,210,227,41,163
1178,9832,9863,126,452,281,81
1179,9134,9217,26,95,76,24
1180,5718,5757,75,438,17,180
1181,9471,9577,170,472,45,22
1182,1784,1920,92,83,345,82
1183,10012,10079,288,91,495,126
1184,9485,9607,19,48,394,86
1185,5289,5413,195,420,35,119
1186,9018,9064,150,242,69,41
1187,4496,4610,270,212,269,63
1188,3425,3469,56,293,374,171
1189,8666,8718,248,371,353,164
1190,4705,4844,163,133,270,157
1191,5797,5860,289,255,267,196
1192,8154,8310,93,453,313,69
1193,4759,4838,1,61,13,129
1194,1932,2015,213,212,24,95
1195,5728,5901,109,6,328,61
1196,4614,4709,35,158,154,139
1197,9011,9123,4,59,352,95
1198,5592,5723,292,316,492,17
1199,2877,2956,170,427,174,182
1200,7849,8000,19,331,70,133
1201,2545,2692,275,459,172,128
1202,6782,6826,267,154,290,195
1203,5169,5341,275,10,107,157
1204,5434,5554,34,497,77,81
1205,510,626,193,321,274,52
1206,9354,9483,96,305,60,88
1207,5152,5190,140,212,45,137
1208,3893,4018,232,425,487,87
1209,3541,3705,155,90,58,105
1210,612,693,48,228,260,16
1211,7907,8065,79,98,175,133
1212,8579,8688,168,74,394,35
1213,8456,8519,106,371,19,127
1214,6350,6513,60,3,160,21
1215,9736,9788,171,240,456,21
1216,1689,1852,160,12,296,89
1217,3438,3550,103,99,147,80
1218,8720,8831,226,344,61,79
1219,2446,2516,141,59,8,169
1220,9168,9329,53,106,278,99
1221,9000,9111,139,73,483,190
1222,4641,4817,126,88,37,89
1223,10047,10079,277,228,26,43
1224,475,625,26,55,197,23
1225,1410,1549,201,92,361,162
1226,9711,9855,183,160,171,60
1227,8740,8790,239,291,68,33
1228,7672,7726,234,159,351,174
1229,7625,7775,119,486,115,46
1230,4227,4350,201,94,359,180
1231,5412,5525,233,250,16,26
1232,7787,7845,180,246,237,53
1233,4624,4743,295,66,261,36
1234,6646,6703,167,285,333,28
1235,4949,5115,237,206,303,115
1236,3908,4000,281,82,499,133
1237,6288,6334,175,107,417,187
1238,9682,9822,223,291,404,97
1239,8921,9011,89,340,343,29
1240,9407,9561,59,304,306,128
1241,5330,5502,50,421,228,55
1242,5046,5179,36,307,56,185
1243,9771,9898,168,254,331,179
1244,1007,1060,112,419,72,158
1245,3,70,77,232,273,84
1246,6389,6566,229,101,106,184
1247,5187,5293,292,407,468,183
1248,4989,5130,177,46,299,12
1249,10018,10079,207,434,66,85
1250,1022,1146,282,496,28,10
1251,9175,9296,57,441,145,17
1252,3854,3994,202,321,163,192
1253,6271,6404,196,223,280,64
1254,2841,2992,72,97,285,108
1255,5902,6038,79,148,447,181
1256,2056,2120,6,37,332,14
1257,2359,2513,224,500,70,31
1258,2248,2384,234,458,404,188
1259,9902,10040,93,233,261,118
1260,9044,9189,197,182,116,57
1261,6959,6990,296,256,434,197
1262,3878,4036,138,211,475,149
1263,9442,9565,18,20,291,133
1264,6038,6096,298,247,493,186
1265,1311,1377,270,440,385,81
1266,7617,7779,41,268,456,166
1267,1449,1541,242,323,380,179
1268,1279,1447,297,160,314,23
1269,5628,5794,6,241,233,141
1270,7687,7863,170,216,181,85
1271,4738,4810,19,356,473,162
1272,4981,5155,134,32,323,131
1273,9472,9545,294,27,337,84
1274,447,550,249,43,65,139
1275,1259,1360,130,68,316,81
1276,4509,4604,8,380,58,164
1277,2860,2928,229,190,414,54
1278,4280,4370,249,93,410,145
1279,542,659,44,496,75,162
1280,2525,2681,212,395,197,70
1281,7211,7283,108,296,376,98
1282,890,987,60,27,86,128
1283,6533,6684,155,244,383,146
1284,3828,3955,200,243,135,47
1285,8690,8831,7,148,475,124
1286,6258,6368,272,350,490,20
1287,1595,1761,182,490,433,120
1288,10002,10079,172,139,137,35
1289,4183,4362,201,237,396,182
1290,3961,4141,100,267,173,183
1291,2947,3057,281,6,345,12
1292,1113,1146,211,51,269,36
1293,7306,7425,113,372,146,74
1294,3163,3201,13,318,48,24
1295,9734,9819,63,363,491,40
1296,1415,1478,193,337,392,175
1297,9274,9351,57,357,95,74
1298,4826,4975,39,328,233,80
1299,6995,7107,132,83,400,28
1300,4543,4588,196,199,171,25
1301,4230,4327,92,226,36,135
1302,3287,3417,92,331,252,37
1303,2357,2525,221,112,315,174
1304,1740,1883,133,53,18,28
1305,1153,1329,129,398,229,14
1306,8154,8222,1,478,20,180
1307,6397,6495,78,359,169,110
1308,9414,9444,264,363,482,135
1309,7833,7974,207,433,373,27
1310,8849,8936,2,197,489,186
1311,7898,7959,291,275,479,101
1312,5463,5570,206,29,324,175
1313,1485,1608,274,437,492,97
1314,1318,1465,149,332,104,55
1315,9084,9124,197,339,98,86
1316,6391,6448,184,250,44,171
1317,7175,7253,72,19,99,16
1318,9714,9805,251,200,33,148
1319,5041,5198,274,495,428,125
1320,268,307,174,29,173,194
1321,701,834,61,109,414,177
1322,8570,8717,275,77,380,158
1323,3817,3865,19,377,73,135
1324,312,462,24,125,360,176
1325,2138,2171,89,324,26,88
1326,1594,1740,88,428,303,26
1327,1742,1801,255,305,410,167
1328,3613,3659,104,219,173,198
1329,6586,6699,62,500,351,157
1330,8943,9008,165,429,494,64
1331,746,820,172,33,62,80
1332,2314,2450,87,357,190,151
1333,2703,2845,125,474,298,20
1334,2185,2240,193,399,81,14
1335,7978,8028,4,4,92,32
1336,9727,9829,214,356,414,131
1337,2079,2161,74,328,139,143
1338,7379,7514,123,481,90,166
1339,616,692,256,314,487,32
1340,4934,5053,215,3,286,70
1341,3144,3204,272,49,317,102
1342,8842,9001,113,238,395,170
1343,3409,3509,28,100,58,48
1344,7772,7929,91,82,344,21
1345,885,1008,146,108,223,74
1346,5477,5623,23,54,380,23
1347,8804,8879,81,403,15,134
1348,8436,8495,37,459,121,194
1349,7287,7465,167,215,102,183
1350,5336,5424,57,167,117,35
1351,3884,4019,103,193,457,66
1352,1204,1354,300,249,28,121
1353,2374,2459,233,92,199,105
1354,2234,2381,100,324,184,79
1355,3313,3428,66,17,355,155
1356,977,1078,70,57,437,129
1357,7513,7650,88,390,176,66
1358,4835,4905,88,296,497,151
1359,3763,3815,211,439,268,135
1360,3546,3697,237,143,8,196
1361,7014,7107,127,168,223,158
1362,3643,3711,294,460,3,116
1363,724,764,241,376,394,139
1364,550,688,272,202,246,188
1365,1605,1750,254,124,43,152
1366,203,337,112,68,184,85
1367,3916,3969,9,246,343,88
1368,2650,2797,293,383,299,16
1369,7452,7600,71,448,361,113
1370,3030,3154,238,361,325,10
1371,1158,1286,171,272,17,85
1372,6977,7076,278,295,407,63
1373,1326,1441,29,264,485,182
1374,5963,6006,57,197,188,129
1375,669,792,188,90,332,153
1376,1097,1270,105,71,172,71
1377,8841,8900,245,378,481,158
1378,3437,3524,165,181,460,78
1379,8250,8388,142,28,33,105
1380,5656,5801,249,257,270,41
1381,7703,7869,273,461,150,125
1382,6031,6077,97,457,453,127
1383,1430,1480,201,460,92,83
1384,1260,1317,85,142,58,188
1385,2424,2581,78,448,105,143
1386,371,476,214,497,350,148
1387,2163,2314,178,216,228,198
1388,351,455,97,33,12,69
1389,8513,8628,211,297,176,177
1390,5346,5500,272,432,281,123
1391,7503,7610,291,68,460,88
1392,2813,2909,117,248,191,83
1393,775,842,181,146,234,52
1394,2634,2801,147,94,499,54
1395,2514,2585,122,60,22,91
1396,9413,9475,226,134,190,57
1397,3361,3534,18,341,163,98
1398,2423,2548,230,277,500,51
1399,8743,8850,63,472,13,113
1400,8182,8249,235,476,164,49
1401,70,239,260,170,332,190
1402,4842,4993,149,497,484,156
1403,2409,2583,227,174,353,38
1404,7847,7887,72,348,283,39
1405,5047,5083,206,317,431,66
1406,7306,7427,48,168,29,165
1407,3197,3376,270,114,401,81
1408,3206,3241,43,276,435,124
1409,1431,1592,202,100,252,91
1410,9882,10042,29,466,342,102
1411,6513,6580,219,190,198,105
1412,199,301,177,180,158,124
1413,9191,9243,111,373,455,123
1414,6809,6952,148,84,413,196
1415,6944,7080,72,428,301,163
1416,1410,1476,107,156,244,144
1417,5495,5541,193,46,4,114
1418,4478,4614,90,285,237,191
1419,9304,9369,103,96,427,107
1420,4742,4913,252,22,422,87
1421,9588,9695,253,287,379,128
1422,3678,3714,2,79,135,86
1423,7742,7803,148,214,92,135
1424,4009,4046,62,392,142,136
1425,1093,1215,298,247,290,121
1426,4225,4376,62,192,263,197
1427,9425,9459,133,84,298,24
1428,2394,2505,237,450,355,44
1429,5855,5926,28,140,185,117
1430,5832,5874,149,150,272,173
1431,1258,1419,100,393,322,56
1432,1548,1620,279,166,447,90
1433,4932,5031,186,50,274,158
1434,5761,5827,7,71,266,82
1435,6111,6265,211,175,472,51
1436,1678,1763,80,258,114,58
1437,9153,9317,273,365,283,189
1438,1867,2003,236,470,40,39
1439,2150,2184,246,179,160,186
1440,5940,6005,227,456,306,143
1441,5604,5678,156,15,382,40
1442,3643,3705,73,353,117,88
1443,2053,2136,67,41,218,186
1444,1830,1879,10,397,248,120
1445,696,776,56,17,407,178
1446,8412,8457,241,61,466,74
1447,709,755,155,342,6,34
1448,2028,2110,103,95,344,99
1449,479,532,75,434,383,81
1450,9498,9617,181,83,438,138
1451,10042,10079,259,292,35,35
1452,9472,9505,271,112,367,59
1453,4617,4690,276,3,499,195
1454,1616,1700,259,436,363,131
1455,6004,6184,95,226,345,37
1456,2963,3083,195,218,110,141
1457,3728,3862,58,390,161,41
1458,7633,7691,267,70,254,102
1459,4723,4895,21,43,168,136
1460,1895,2023,146,234,308,198
1461,5111,5254,116,284,209,84
1462,7011,7089,36,459,431,131
1463,6020,6095,7,346,252,182
1464,1723,1854,225,268,338,183
1465,1392,1452,74,203,206,187
1466,9675,9731,87,34,187,60
1467,5548,5629,207,63,120,118
1468,8177,8278,298,304,140,174
1469,6557,6678,244,342,309,113
1470,7938,8098,143,76,394,126
1471,1770,1831,129,251,255,69
1472,2205,2242,51,378,28,27
1473,8161,8197,92,196,310,183
1474,5356,5425,156,319,320,34
1475,1253,1416,253,406,239,61
1476,4809,4966,252,259,134,148
1477,5629,5797,280,10,488,18
1478,7051,7111,197,231,162,106
1479,7250,7397,19,17,91,152
1480,4965,5037,252,221,69,89
1481,6374,6528,57,292,346,135
1482,9073,9241,293,241,244,153
1483,2560,2719,29,201,135,136
1484,9683,9809,181,393,146,92
1485,1006,1043,24,66,429,103
1486,5715,5894,14,392,457,170
1487,5591,5718,50,220,177,101
1488,6749,6868,29,339,126,73
1489,3844,3953,44,467,353,26
1490,4995,5054,173,87,11,147
1491,5343,5382,236,337,443,118
1492,9306,9467,216,137,11,188
1493,7695,7875,12,163,194,156
1494,6394,6506,294,51,414,135
1495,1639,1721,173,255,258,180
1496,5563,5635,154,187,497,121
1497,3305,3462,39,431,436,147
1498,3507,3610,136,25,153,156
1499,6586,6673,48,368,433,158
1500,1552,1668,140,35,291,145
1501,7786,7925,108,178,408,29
1502,4945,5104,154,222,340,148
1503,5133,5214,213,206,129,169
1504,8443,8589,281,93,452,14
1505,8457,8534,296,256,110,179
1506,7656,7754,273,415,315,121
1507,9275,9320,268,103,187,128
1508,2420,2511,78,383,351,86
1509,7133,7268,164,441,426,26
1510,3335,3470,137,422,147,175
1511,2631,2726,121,208,123,39
1512,2456,2535,15,126,409,89
1513,7604,7758,287,224,217,175
1514,606,687,82,140,70,17
1515,4233,4334,282,91,330,20
1516,7960,7995,29,441,460,31
1517,5143,5249,33,462,490,114
1518,5954,6007,204,483,430,195
1519,2302,2392,58,293,377,138
1520,1976,2139,298,487,397,144
1521,4125,4282,47,122,308,41
1522,5134,5248,300,378,200,200
1523,3865,4003,112,74,55,54
1524,3507,3607,226,210,131,160
1525,916,1071,274,192,359,38
1526,5185,5354,217,244,350,73
1527,4550,4617,186,244,367,104
1528,5049,5084,18,431,379,179
1529,895,986,130,283,197,89
1530,5945,6006,274,444,122,123
1531,6364,6396,202,475,470,75
1532,4929,4982,121,153,108,51
1533,7190,7301,209,405,18,80
1534,1312,1467,242,378,212,95
1535,6920,6975,83,358,134,139
1536,1087,1207,216,309,374,150
1537,5353,5499,15,391,27,174
1538,3010,3153,70,2,206,61
1539,5006,5116,295,43,57,50
1540,4089,4251,67,434,305,185
1541,6722,6833,232,245,448,198
1542,2187,2283,89,352,304,93
1543,4616,4696,44,213,189,56
1544,6447,6573,293,115,11,15
1545,9150,9238,46,499,237,60
1546,4289,4362,26,206,317,119
1547,9836,9932,77,46,491,104
1548,2787,2962,61,8,368,144
1549,7129,7275,254,61,115,192
1550,3328,3406,137,148,383,136
1551,6259,6322,221,439,106,163
1552,3531,3633,97,215,93,114
1553,2391,2428,149,500,135,70
1554,7388,7481,190,299,351,175
1555,7506,7557,6,241,69,92
1556,6513,6597,197,363,217,198
