AthleteID,Speed,Endurance,Strength,Score,PatternData
503,10,70,42,153,BDABADCAAADCBDDBCCDD
504,29,28,54,167,CBCABCCCACBDABABBBCA
505,12,70,86,223,CADABAAADABBBDDDCDAD
506,6,98,94,251,BDCCDBABDDBCDACDCDAB
507,25,41,30,136,CDBDCCCAAABDCAACABBB
508,28,53,31,155,ADBBABDABDDDCCADDBCC
509,25,94,98,291,ADBACDCBAADCCCDBDCBB
510,30,70,41,191,BDCACCBCDABDBCABDDBD
511,23,58,25,141,BDBDACAADBDDBBDABACA
512,24,64,88,244,BDCACAAAADCDDBABADAD
513,29,79,78,254,ADBCCABABBADDCADCAAB
514,17,81,52,193,CBCBCAACDACBCBBADBDB
515,15,59,72,197,BCBBCBBBABCBCBABDCCB
516,13,87,70,218,BCDADBADBACBDBCBBABA
517,8,56,86,201,BDCCADDBCDBCACDAACDD
518,22,79,25,160,DDACDBCDDCADACCAADBB
519,10,98,78,235,BDDCDDCBACBCADBABDCB
520,6,63,85,202,ADDDBDCABACBAABCBADB
521,6,65,94,218,DBDDBBBBBCDBADCBBAAA
522,12,62,52,164,CAABCCCCBDBCCDDDBDCC
523,21,85,26,166,CABCCBDDACAAACDDCCCB
524,22,70,45,181,ABDBADBCBADABBACACAA
525,29,55,96,257,AAADCCACACBCCCACCDAB
526,5,61,55,153,ACDDABCBBDCCBAAAAABD
527,30,84,55,226,BCBABBAAABDDADABCAAD
528,11,40,90,197,BDBBDBDABBCBADDDDCCB
529,28,89,59,233,CBBCBDBDCACADDCBDDAA
530,19,84,20,152,ABDDCCBDAABABCDBCBBB
531,30,79,74,250,BBBBDDBACBADDDACDACB
532,28,45,27,141,BBCDBCBADBDCCBDAAABB
533,23,85,90,266,BDCADBADCCDCCACBDDAD
534,8,66,67,182,AADBCBADDACAAAAABABC
535,12,82,34,157,DDBACAACCCBADAADBBAA
536,26,34,67,186,CBABADAADBDACADCBCBC
537,27,75,48,201,BCACDBADABCADDCADADA
538,16,65,41,158,BDABBBAADADBBADBADDB
539,11,47,67,169,CCADDCCBDBDACABCBACA
540,20,99,62,232,BDBADDABCCAADBDABBAC
541,21,58,28,142,BAAADABCDAAAABBDDBAB
542,9,59,82,200,BCCCCADAAABADBBAABDC
543,6,45,29,100,CAACCDCCCCCBDAACCACC
544,21,69,39,169,CBDBACDCBDDBABAABDAB
545,17,26,90,195,BDCBCBBAABBBCCCDCACC
546,21,97,85,266,BBDAADDAADBBDBAABCAD
547,24,79,69,230,CDDBBCCCAAAAACCCACAB
548,7,97,39,169,DADCBADBCDCBDDBACABA
549,12,78,59,190,ABCDBDDDBBABDBBDDABA
550,26,50,72,210,CACAACBCBDCACADCCCDB
551,9,29,90,182,BBBBCBDBACBAADDBCDCB
552,30,79,44,205,CCDBAACCCABDCADABBBB
553,6,37,40,109,CACCBBDBBDCBBAAAACAA
554,29,78,69,239,ACBACDCBDCDBCDDADAAA
555,5,63,20,103,CDDACCCBACDDDADBBAAA
556,17,82,57,201,BDDBBADCADAACBACCCCC
557,20,77,64,213,CCDCDCACBCDBBACCBDBD
558,7,95,32,157,ADCBBDABADABCDDCBBCC
559,24,35,81,204,CBCBDBDBACDBAADBAACD
560,9,65,44,149,CCBCCDBBCBADDDABABBA
561,25,62,23,146,BAABCCACCACDACCBBCAA
562,10,24,35,96,DCBBADABCBDBBBBBCBCA
563,26,96,93,287,BCACCBCDBCDCBDACCAAC
564,27,52,90,241,DBADDDDABCBCBCDCCDAA
565,11,37,53,138,BACDBCBCBDDACDBBDDDB
566,5,59,37,124,CAAABBDADDDCACDDCAAB
567,14,28,50,131,CADDBADBDCCACACDADCB
568,28,79,91,271,ACACCCDDBDCDCDDAACCD
569,12,20,32,92,ABADACCBBDABDBADCCBD
570,28,94,94,291,BCCCDDBCDAABDDDCACAD
571,12,96,83,244,ACDBCBDDAABAABBCBCBA
572,7,24,68,140,BCBADBABAABCADACCCAB
573,26,79,26,170,ADACDCDCBDDBBBDBCADB
574,13,70,21,127,ADAAACDAADCCDACABBDD
575,27,93,54,228,DACBAABCDBCDCCBAACAC
576,7,86,96,244,BBCBDBDABBBDACBBDDDD
577,14,40,48,140,ABCCAABDACDADADBACCA
578,9,63,61,172,CCCBCABDCBBDDABCBBAA
579,24,72,45,187,DADCCADCABBACCDCADDD
580,23,62,26,147,BDAABBCCDDADADABACCB
581,12,93,50,192,CBBCCADCADACAAACADCB
582,20,25,100,215,AABBBDCBBDDBAAACDCAC
583,15,39,35,121,DCDBACABAABDCADCABCD
584,15,54,38,141,CCCADAAACADCDAAACBCC
585,28,70,89,259,CBCDBDDCCCCACCAAABAD
586,22,83,60,217,DBABBADDDBBABBBCABDD
587,19,43,56,165,DABAAABBACADDCDCCDDD
588,26,51,100,253,ABBADBCCABCBDDDADDAD
589,18,62,65,195,BBABBBDADACBBBABDDBD
590,23,44,25,127,BBCAAABCCBCBDCBCDBCD
591,12,40,81,185,DABBBBDDBCBBDACADABC
592,13,76,91,238,BCCACCADAABBBAADCADD
593,24,41,93,228,ADBADACBBBADACDAADDA
594,27,82,61,227,BDDCDBBDDADCBCAADDDC
595,23,21,72,175,DCCABAAABCCACBAABCAA
596,17,89,65,220,CACCCCBACBACDDACACAD
597,11,74,61,187,BBCDCDCDAACBDCDBADCC
598,10,53,29,116,CBDACADDCABBCCCBBDAD
599,30,80,100,290,CDBACBBBADBAAADCBAAC
600,27,45,55,181,ADACBCCCDDBAAAACADDA
601,14,24,62,145,AADDBCACAAABABACCACA
602,21,39,28,123,ACBDDDABCACAABACCBBC
603,9,22,98,187,BCDACDCCCBBACACADBAA
604,25,48,70,203,CBBAACDACCCCBBAAAAAD
605,24,94,86,271,BCCADBBDBDDADBBBDDCA
606,8,95,84,237,DBAABDDDADACDAAABCCB
607,19,33,91,207,BCBDCCCCBDBBACADAADC
608,20,29,26,108,CDDABBADACABCAABCADB
609,21,35,52,155,ACBDDCCDBDAACCAAAADC
610,17,95,85,256,ADAADBDCBABCAAADDABA
611,10,25,25,82,ADBABAADBADACDCDBDDA
612,11,22,37,99,ACBCBBAABBABDCCDACDD
613,5,27,30,82,AAABADBDCAACDCAABDDD
614,19,56,31,140,ACCBDBCCAABBBCACACBB
615,27,84,49,211,CADBBCDABAABACDCDACD
616,17,48,66,181,DADBCBBDDCDBCCDAADDD
617,16,73,65,202,AAACCCDCAABBAACCAABB
618,8,64,26,119,ADBADABDAACDABBCAAAC
619,27,65,91,255,BDCBABBADDDDCCDBDCAC
620,13,94,62,213,CDDBDBCAAABDDDAAADBB
621,6,79,70,196,CCCBBDAABBCDCABBBDCB
622,23,23,97,214,AABCBDCBBABDDACABBBC
623,17,70,94,245,CBDADBAADBDBAADBCDAC
624,18,70,52,184,DDACCABAAABDCBDBDCCB
625,25,87,42,200,AADADACDCBACABBDCBCC
626,20,54,93,233,ACCBCBCCAACCCACDBBCC
627,13,68,87,224,ABDCADDACDBAADDCABDB
628,18,25,44,127,BBBDBCBCAAAADBCBACBC
629,5,100,29,153,CBDCDABADAAABACACDDD
630,13,36,42,125,CACABDCCCABBCABBBDBB
631,15,39,85,196,CDCBCBBDCDDCDABDBDBB
632,20,36,35,128,AABADCADDACBCCCABACD
633,10,57,97,222,CDDCCBDACADDCCCDDCAC
634,14,27,40,115,CBCCAAADBCBBDACDCBAD
635,10,100,92,258,DCBCDBDCBCABDCDCCCCC
636,27,67,46,190,CDCBCDADDCBBDDADADCD
637,10,68,45,155,ADCCDABDBDBABBDCABAB
638,29,32,90,225,DDBDCBBCBACDCCBCBDBD
639,25,29,40,139,DADDAADBCCCABDDADBAC
640,6,53,43,129,CCDBDDDBBCAACCBBCDDC
641,27,69,59,211,BABCBCABDCBCCCCDADBA
642,22,30,39,132,DCDDBDDCCBCBBACAABCB
643,6,38,37,105,DADBCCDADADABADCACCD
644,24,46,21,125,BBDBBADDCAADDDDDCCDD
645,9,66,63,178,BDAACCCACCBCCBABADAD
646,24,100,81,269,BCDBACDDCCDCBBBCABAB
647,20,77,91,253,CBCDDACBDDBADDDDADDB
648,24,82,87,260,DDBABCDCAABCACDAACDA
649,6,82,94,235,DADCDABDDCBCCCCCDCAD
650,17,51,54,166,DBABCCBCACBCBDBBCDAC
651,11,23,79,163,DDAAACBDCCCCDCDDCCAB
652,30,25,91,221,BBBCCBCACDDBBBDBCCBA
653,14,26,46,123,DAAACDDCDBADCBACCBCB
654,8,91,34,158,CBADBBDCAACACBAABCDA
655,19,46,65,181,CBBBBBABBBDBBBBAAADB
656,7,90,93,243,CACBCCDBCBDACACCDBBB
657,10,31,68,153,CCCACBABBCBBCCADDDDA
658,11,93,71,221,DADDDCBDACACBDBADDAC
659,8,50,66,165,BDDBACDBCAABBAACCCDA
660,30,62,69,225,BBACCADCABCCCDDDCABA
661,16,61,29,136,DBDDADBDCACDACABADAC
662,11,81,92,241,CDABABCDADCDAABCCDAD
663,30,92,94,293,DCCCCDABCDDDDBBADCAA
664,12,69,84,219,CDBDCCBDDCDABDCDCADD
665,19,96,72,242,DABACDCDABCDACCACBBD
666,29,61,79,237,CCACBBDAADCACAABAABD
667,25,33,32,131,DBDCCDCCACBAACABDADB
668,29,56,43,178,ABBCCBBAADAAABACCAAC
669,7,29,100,193,CBCDCDABBADCAACDCCDC
670,8,80,22,129,BBCDABCDCAADDCDBAADC
671,17,78,48,184,DBCBDBDBBCDBDCBCCCDA
672,25,98,61,239,ACACDDDADDBCDCCCABDB
673,29,80,50,213,CCCDBDBBAABCDCADCDDD
674,18,89,52,203,CDCDAACACCBDBADBABBB
675,10,81,58,188,CDCABADCAAACABBACCBB
676,22,60,80,224,BBABAABBBDBCABCCBCAA
677,10,82,97,247,CCBAACBBDCACCAAADBAC
678,20,38,48,150,CACAABBDBDCDBCDCBBAB
679,24,86,68,236,CAABDAABBCCDDADBCACD
680,12,47,39,129,BCADDADADCACDCCCACCC
681,17,58,97,237,CDDCCBCDCBDABABBDDAA
682,7,66,78,197,DDCBCABAADDCDAABABAC
683,27,81,47,205,ACDCCDAADABDAACBDAAD
684,15,91,36,175,BABADCBAAAAADDAABBCA
685,8,71,51,163,AACDCCBDCBCDACDCBAAA
686,21,96,57,223,CBADDACDCCCBDCCACCDD
687,20,93,60,223,DAADACAAAAADACBCCACD
688,14,80,35,160,CDDCCDDBDCCCBCBBBADC
689,16,46,28,120,DBCAABADDADCCACCDCBB
690,12,43,40,127,DBCBBCDBBBCADBAABAAA
691,12,32,91,192,DACCDCADADDDAACCCDDA
692,23,44,62,183,DADDBBCBCDCDBCCCABDB
693,11,22,41,105,DCCBCCAABDCDDBADDDAC
694,23,58,56,188,DCDBCAAAACAABACDDDBB
695,15,42,71,178,ABBCDBDBCBBABAABADDB
696,30,55,24,151,BAAADDDBACCCACDBADBD
697,25,64,56,198,BADDABBBCCCACBCCDBCD
698,13,47,92,211,DCBACDACABDCDBCCCCBA
699,19,92,61,221,ABBADCAABADCDCBBDCDB
700,20,53,42,156,CBDBCADDCBCBDABCBCDB
701,18,34,45,137,DBBDDCAABDDBABDBABCD
702,16,69,22,134,CBCCCCAABCACCAACBABC
703,23,65,23,145,BCDBBCADCADCBDBBCACC
704,30,53,56,197,CDABBDBABBABBBBDACCD
705,6,38,38,107,DBCAACABDCDCADDDBCCA
706,12,76,64,196,ACBBCCACDADBCDDDDACC
707,26,30,61,173,BCDCCAACDACADDADDACB
708,8,34,95,192,ADDADAAAADADBBDBDAAA
709,22,84,42,191,CAADAADAAABBCADADCAC
710,6,92,24,140,BDCDBCCABCDDBADDABDA
711,12,60,93,223,ACDDBADDAAAADBCDCDAC
712,27,75,75,241,ACCDAACBCBACADAABBDD
713,15,52,42,145,BADBAABBACCBADBBCAAC
714,9,84,72,210,AAAABCABCAACDCCACBBC
715,19,75,90,248,DAACDCBCCDDBDABBADCA
716,22,39,92,221,CADCCCAADDDCDDDCADDB
717,22,32,81,197,ABCDCBDBDBDCADBACBCC
718,9,74,62,185,CBDBABCDACACBCBDCABD
719,5,94,73,213,ABCDABABADADCBBDACAD
720,18,77,77,228,DADBDDDABDDDDADACCCA
721,20,96,43,200,BBCBAACBACABCDBAACDD
722,20,54,84,220,CDBCDABCDBCCBCACCCCC
723,18,72,60,198,AABDBDCDCBBBCCCBCDAD
724,7,53,34,118,DBCCDCDBCDDCADBCBDDA
725,8,89,60,195,DDDCBCADDACDDBDCBCAB
726,13,25,57,136,ABCAACADDADDDCDBDDDB
727,12,95,80,239,DCDCCCDBBBBDADBCABBA
728,15,24,65,151,CDBDBBDABCDCCCDACCDB
729,19,63,25,138,DCDBBBABBDDCACBDBDAC
730,17,76,42,173,AADBBBBCAACCBDCCDACA
731,13,43,20,99,AACAABDDBCDABCBCCBCC
732,5,82,25,129,DACADDABDBDCACABCDCD
733,24,27,100,225,ABAABAABDDBACCACDBDC
734,9,82,35,152,CABABCBDCBDDBDADCACD
735,26,66,84,244,BAAAADACCCBCAADACCBB
736,6,95,44,173,ADABBCDCCBBBADCDDCDD
737,30,33,31,139,DBADDACCADDDCDAACACC
738,5,44,86,183,ADDCBCBABBADCDCCDDCC
739,17,50,40,144,DDAACBDDCDACCBDCAAAD
740,28,20,79,194,DBCDBCAACACDAACABBDC
741,27,83,98,284,BBACBDABBCBACBDCDBCC
742,8,22,33,87,BBAACABACCBABBCAABAC
743,5,60,36,124,DDDAADADABBDABBDABDA
744,14,87,76,229,CAABAAABDDBBBDADAAAA
745,19,63,41,162,CCCADCBBDCACCCDBACBC
746,7,50,56,148,DCCDCBCBABCDABBCBBAB
747,11,95,74,228,ABDDAAACAABDACDCDDDD
748,23,85,77,246,CADBDDCDBDADCAADDAAD
749,14,23,93,190,ACAAACACBDBDBACBBDCA
750,9,47,29,108,ACBDACBCABCBACACBAAD
751,28,84,36,194,AACADACABBDBDDDCAABC
752,7,72,99,234,DADCDCDADDDDBBAAABBC
753,28,36,47,162,BDACCBDBDDCDCDBCCCDB
754,21,73,77,230,DBDDDACDDADBCBBDADCD
755,5,84,29,137,DCDCAADBCADCCABBACCC
756,19,66,89,237,AAADBCACBDBBCCADCBAD
757,16,64,96,240,ABCDDACDDDBCABDACABA
758,19,59,74,208,BACDDDDCBBBACCACDCAB
759,12,73,48,169,CACBAAAACBBDDBABCCBC
760,29,94,71,258,DCDBBDCDAACBCBBDAADA
761,26,77,82,252,DCBCCDDBABCCDDADCABC
762,10,60,75,192,BCBBAABDACCBDBCCACAB
763,13,33,65,156,BBABABCABDCACABABADD
764,13,85,50,186,ABADAADDDADDCACBBADB
765,28,94,42,213,ABCBBACCBBADBDCAAAAA
766,10,32,57,137,ADDBDABCDBCDDBBBBBAD
767,28,54,28,152,ADDBDCDBCBAAAACBBAAD
768,5,43,79,171,CBDDDADBADCAACAABCAC
769,9,56,90,209,CABCCDBDDCCCBABDDAAA
770,30,64,95,266,BACBDCADCDCDBBDDBCBD
771,10,44,59,152,ABDBBBDCCADAADCACDDC
772,24,24,31,118,CCCBADDCCBCDBCDBCABA
773,8,74,77,205,ACCBACDABDDBDCBCBCAD
774,19,85,66,222,BCAACCCCDCCDBBDCCBDB
775,15,46,20,106,CCADBAABBBCCADBABCAD
776,15,40,88,202,DABBBDADCCDACCABDCCD
777,11,77,30,144,CAACDCBACCCCDBDBBBCB
778,23,78,20,154,CBADCACAADBADDCDBCDD
779,17,37,85,198,CCBABAACDCABADBCBBDD
780,26,64,90,251,DBAABCADDBACAACABAAB
781,28,35,80,211,CACDDACDCCADDCBCAADB
782,27,52,49,179,ABADDBAAAAADCBCBBAAB
783,6,84,30,141,BCADBCABDBCBDDDCBDCD
784,9,26,96,188,AAABBBBCCBDBABBADBBA
785,21,31,78,190,CCBBCAAABADADBAABDBB
786,10,42,82,185,DCADABDCADBBCBDCADCC
787,24,61,36,163,BAADDDDCCADCADBABDCC
788,8,29,39,103,CAAABAACCBABAADCBDAC
789,5,67,73,186,BBCCCACBDDBADCDDDDDA
790,24,72,39,178,ABDADACBDBCDDACDCCBD
791,12,22,25,83,AAABBDDDDDDDBCBCCACC
792,26,86,67,238,DAACCDBBADCBCCADBCDB
793,29,45,55,185,BAAACBDABDBACBCADBAA
794,5,93,78,220,BDDCACBCBDCBDAACDAAA
795,24,39,71,193,ADDBCCDCADDDDBCCDDAC
796,17,95,79,247,ABDDCACACBCCDDBDCBAB
797,23,58,82,227,CBDBDDBADDADABADDADA
798,27,88,46,211,CABADAAACBADCDADBDDB
799,16,61,48,165,BACDACCBACACABAABDDB
800,17,57,29,134,ACDBCAABDBADAACBCBDA
801,28,46,66,201,BDCCBCCBCCDABACAAABC
802,12,31,78,172,ABDCADCDACACBCBBBDAD
803,5,41,42,114,CBBCAACBCADCCDCBCCAD
804,6,84,61,187,CBCCDDCCCACACDADACCA
805,26,59,37,166,ACACCCCDADACBABCCCAB
806,5,51,51,137,BCDAAABADADBDABBDAAD
807,14,25,88,185,BCAADCCBDBDDBDCBCACC
808,20,91,53,210,ACDBBCACBCCCCACBCAAA
809,28,33,33,138,ABCDABCCDACBDACDAAAD
810,5,69,67,179,DDDCDCBCBACABCBDDAAC
811,9,37,62,148,DBADADCACCBBBCADACCC
812,23,47,83,217,BBCBDBBADABDAABDDCCC
813,12,89,72,221,BBACDDADCDDBCCADBACA
814,13,25,78,168,ACBDBBDBDCDBCBABBCCC
815,6,93,85,232,BABABCBAADABACABDADB
816,6,24,44,102,BCBABCDACBBBBCCDDDDC
817,25,28,58,165,BADBBCABCDCDACACAABB
818,22,43,51,163,CCCDBDDABACCDBBACBBD
819,13,31,81,178,DADDAADABCBBCBCDCDBD
820,20,48,63,182,DCCADACCBBBABCBAAABB
821,27,70,31,170,CAADDBACBCADDCDDBCAB
822,13,42,39,126,CBCBCDDCAADDBCCBAACA
823,12,92,25,153,DABDBCADDDDCAABACBDD
824,30,27,34,138,CBCCDDCCDCDDCBABCCCB
825,16,45,78,194,ADACAACAABCADBBCDCBD
826,29,89,57,232,BCABDACABDCBABDCCDAD
827,15,24,28,96,ACCBBCCDDCADCCABBBAB
828,30,95,64,251,ABADCABBDBABDBAABDAB
829,13,33,40,119,DADABCCBBADDAACABDCB
830,23,87,20,163,BDCDACCDABDADABDAAAD
831,15,54,23,118,BACDACDBDDCDBBBDBCAB
832,30,49,39,167,DADBCDBBCBABDBDADBDC
833,8,53,20,99,BCBAADDBDCCADADCCACD
834,10,36,26,95,DDDADDACBCDACAADADBA
835,26,39,87,221,BAABBBBBACABCBACDCBB
836,17,51,25,122,BCDACAACBABBBDBDDBBA
837,16,30,58,149,AACCDCACCBBADCBDDDBD
838,25,73,38,180,BADBBDBAABCCBBDDDABD
839,30,30,61,181,DDADDBBDBBDBCDBBDCDB
840,10,96,88,248,CABACADABBCBCDACADBD
841,25,65,74,226,DCBADAACBDBDAADAACBB
842,20,53,93,232,ACCCCCBBAADAABAACBCD
843,10,89,40,169,AAACBBCCBDCDBBACDCAB
844,27,80,76,248,DDCDAACBBBDBADAADBBD
845,17,34,83,192,CABDCBDDDDDADABDCCDC
846,22,60,72,212,BCDBAACDCCBACDBCABAB
847,21,77,30,164,DDAABBCBACCDDCDDBABD
848,23,21,38,124,DACBDCACBCAAAABACBAB
849,27,84,86,267,DCBDACBCDCACCCCDCCAD
850,23,66,34,163,BBDCCABDCDCBACBBACBA
851,12,43,80,187,DBCADACCBABDBABCBBAB
852,9,92,84,236,CADDDCBDBAADADDBBABD
853,18,21,56,141,BDBADDDAACAACDDCCBAC
854,10,80,53,179,BACADADBACCBDBADBAAB
855,19,23,78,178,CACDDDBDADCCCBCDDADB
856,18,65,90,236,DDCADDBBACCADDABCADA
857,9,69,25,124,BADDCCCBCAABDDDAAACD
858,14,52,28,122,DDACDADABADDDBDAACCA
859,23,86,64,228,ABCCCCCBCDCBCDBABBAD
860,24,24,77,187,ABCBCBCBBDDABDCACDCA
861,24,39,68,189,DCBCBBBBAAABBBCCCCCD
862,12,75,26,138,DADBCCCBCCCDBCCDDBAC
863,9,55,22,106,ACBADDAADCCCDCADDCDC
864,17,34,98,215,AAACDDACDBCBDDBBDBAA
865,19,31,41,130,ADBDCCCBAADDCDBDDADB
866,29,48,68,208,CDCCABCCCAABADCADDCA
867,27,83,45,204,ACDAAACDCBCBDBDACDDB
868,13,84,40,170,AABBAADCCDAADCBAACBD
869,8,34,25,87,CADBBACACBBDDBDDCADC
870,20,94,99,282,DCACCDACCBCACBBAAADB
871,26,41,47,163,DCADACDBCCCCCABCADCB
872,10,70,59,178,CCCDCDDCDDCDBDAADCBA
873,23,74,84,246,ABCCACCDCADCACABDDDD
874,10,60,91,216,BDCCDDDBDBDCACDCACDC
875,9,45,91,199,DABACCCCCACDBBCBDADA
876,16,76,82,231,DABDBBDBBDBDDBDCACAB
877,13,52,66,177,AAACDDDDDBDCCABCBBDB
878,14,28,38,113,BACCDAABDCDCADDDBBDC
879,26,87,90,274,DABBBABBBCCCDBACBCBD
880,25,42,50,167,CBCBBDDBBAABCCABDBAC
881,26,59,89,244,CBDADCAADBDDAADCACCA
882,27,44,52,176,ABDDDDCACACBCBABDBCA
883,5,37,74,158,CCCBAABCDDDCAABDDBAB
884,14,87,64,211,BBCCCACDCCADCBBDDABC
885,16,38,39,128,ABCDBBCADCDCBACDDDDC
886,7,93,68,209,AADCDDADCCADACCACDAA
887,24,30,44,144,ACBBBDBCDCDDADBACCBA
888,24,43,52,169,BCDCBCABDDDAABABBCBD
889,5,31,44,107,BBDBBAACADCCABAADCAD
890,16,78,50,185,CDAAADABCCBCBACCCBAC
891,8,62,46,147,DAACCBACABADABDBADBC
892,24,72,21,151,DABBDBCBDCBCBBDDCAAA
893,13,40,29,109,DCACDBAABCCCACACBCDD
894,30,93,64,249,CBDACCBABABDCDDAADAD
895,16,49,48,153,ABCBCDDDADACAACDADCB
896,23,51,99,245,BCABCCCCDBCCBDCBADDD
897,18,88,95,266,CCCDDAADADABBCBBCDBA
898,27,96,93,289,ADABDCBBAAADACAADCAC
899,22,56,73,209,BADDACCAABDDBCDBACAD
900,14,41,98,216,BDDBBCADAACCCAABDDDB
901,21,80,67,222,CCBCADCDBDADCACAACDC
902,24,99,31,193,ABABDCBCCDCBDDBBBDBD
903,16,26,57,143,CDADCABCADCCDBBCAAAB
904,9,42,86,189,BBCADBCDAAACCCCBDDCD
905,17,44,74,189,DACDADBDCBCADDADBDCD
906,22,38,73,191,CCBDBAACCCBCBCDDCBAC
907,12,49,98,220,CCCABDBDCBCACCCACBCA
908,24,30,29,121,DDABCACBDCDACADDABDD
909,5,40,90,185,BCADBCCCCBCDABBCDADC
910,14,22,61,141,CBBCCCCCBBCDCADCBCDA
911,11,68,72,198,DAABABDACCCBAABBBBAD
912,5,89,23,133,BADBADACBDDBCBBABDDC
913,19,26,45,131,ABBDADDDDBDDBAABCDDC
914,21,98,51,216,ACBABBDBCCAADBDBCDAB
915,5,67,31,123,DCBBBABCBCDBABCCCBDD
916,15,100,73,239,BCCDBDABACABCCAACDDD
917,27,77,80,251,DCCBADBACBCCBAADCDBC
918,13,41,21,98,BABDBBBCBCBDCBCCDACB
919,22,50,30,139,DDDBDACBDAADDCADBDCB
920,7,80,55,176,DDABDCCBDADBCABACADD
921,12,76,34,151,DCACBBCCCDCDDBCDBCDD
922,19,44,90,217,DDBCABBADBCADCCCADCA
923,7,70,20,114,ADADBDABAACCCCACADDB
924,5,33,85,170,ADACBCDACBDABCDADDDB
925,23,49,68,197,ADDCDBADAAAACDBDBACD
926,28,43,97,244,ACDCCABADBDCBCCDDADC
927,29,98,68,258,DBCCDCBADBBBCADACBBD
928,8,45,89,194,CDDBDDDDACABCDDBBCBA
929,17,93,75,239,CDCBACCBDAABDBBBAAAA
930,11,58,31,126,DDCCBDCDADDBDADCCADD
931,12,100,26,163,ABCCABADCCACDADCDBAB
932,18,84,74,231,DAADBADDDBBACBCBCBDB
933,17,74,87,238,ADBCCDACDDCDBCCDACBC
934,10,49,61,160,BABCDCADBDBABDBDDDDB
935,25,80,72,238,BDDCAADBDCBBBACCDACD
936,6,37,93,188,BBBBADDADBDAABCAACDC
937,24,85,43,197,DBDDCBBCBACDACDCDAAB
938,26,82,83,258,DBCDDCBDACBDCBBDADAD
939,23,100,28,188,DBDABBBAACCBACDADCCA
940,27,47,24,137,CCDDBDCADBCDDCDDBDDA
941,22,57,93,240,ABDAAADAABCCDACDCCDB
942,27,48,37,157,CADBCBDAACCCACCDBCDA
943,28,63,78,236,DCBBBAABDDDDDCBCDDCB
944,8,52,32,116,ADDDADDACDDAACBACDDC
945,9,26,92,182,BBADABBBBBABBDDDDDAB
946,24,51,56,183,DBCDABADCBABADCACCCB
947,22,93,76,251,CACADDDADCCADABBACCD
948,11,100,54,203,DAACDDAACCDDBCBAACDD
949,26,28,82,203,BAACBCDDACACDDDDBACA
950,8,50,41,127,CBDBBCCBACADBBCBABCC
951,14,26,46,123,CDBBABDCDCABBACDACDB
952,13,82,24,144,CCDBCBCADBABDBBBBDDB
953,18,59,72,203,AABDDBDDDBDADABACAAD
954,28,46,69,205,BAACDDCCCCCDADDBACCD
955,9,20,63,132,BBADCCCAABCCCDAABADD
956,30,100,87,290,ABBACBBABDDBCDBCDCCA
957,27,62,89,249,ACDBDBBDDCCCADACCBCD
958,20,28,20,98,BACBDBADACBABACABDAC
959,27,45,60,189,BDDBBCCDDBCDBCDDDADA
960,21,69,57,196,BDBACDCAABBDCDBBCDBB
961,26,79,51,207,CAAAABACDAACBDBBCDDB
962,26,32,86,213,CBBCDABDDABCDDAABCBB
963,8,25,89,174,ACBADAADADDABCDDCBDD
964,15,83,66,212,BDADCACDDDDDAABBACCB
965,28,44,46,169,DBADAADCDAABDBDBBADD
966,15,38,73,177,DBBDDABBDCADABDAADDB
967,22,82,73,235,AACBADCADDADDBDDDABB
968,18,70,98,253,ABBCAABCDDABACCBDACC
969,6,54,54,147,BBADCCCBABAACBBCBBDC
970,7,71,22,118,DBBDBDCADBACBBDCCCDD
971,9,43,58,148,BBBCDDDABDBDDBBCCABD
972,20,98,89,271,DAABBBBABDCCDADCBDAB
973,29,73,63,225,DCCCDCCBACDBBDBCCCCD
974,20,82,29,165,DAACCDCDDDBDAABBCBAB
975,28,63,69,222,ADCCBCCBDBBABDDBCBCB
976,9,99,92,255,DADBBAAACCDCBABDADCD
977,5,30,57,125,ABADCCDCCDDBDABDAADB
978,24,40,98,235,DADDCADDDDCBCBBDDAAA
979,30,98,85,285,DDCDDDBBBBBBCBBCBDAD
980,21,58,95,242,DACCAADCBAADBCBAACAC
981,17,75,91,245,CACDDDBDACABDADCBBAA
982,9,81,20,129,CDBCBCDDCDCACBDCACBC
983,9,82,51,176,CBCCABAABDDCBDBCACDA
984,21,30,59,160,CBBADAADAAADBDDBBCBB
985,28,68,37,179,BACCDCCBDABDABCBACCC
986,17,49,97,228,ABACACDBCCDDAABDDDBB
987,7,34,47,118,ABDDCCBDACCBDCDCCCBA
988,26,43,32,143,BCDBDBBCCDCAAADBAADA
989,22,77,91,257,CBCCBBCDCDBDBDBDBBDD
990,29,52,31,156,ADCCBDBDBDCBBABBBCBC
991,17,67,27,141,BDDADCBBADBCCDADBCCD
992,11,28,85,177,BBBDAAADCAACBBACBADD
993,26,52,35,156,BDCBBCCBDABBBDBADAAA
994,16,63,76,209,BCADDCBADBABDCCDCAAD
995,8,34,66,149,DDCCDBCDACDAACBCDBAD
996,14,56,93,223,CABACDCDAAADDBADCCBC
997,19,82,22,153,DCAAAAABDDDBBBBDACCD
998,6,52,45,131,CACABADACAABDACBBAAD
999,24,21,72,177,DAACBBBBDDDBACBBBADB
1000,9,95,22,146,CCBCADACCDDADBBADDCB
1001,10,20,88,172,CBDCCBDABBDBACBDDDDC
1002,26,90,35,194,CDDAACCDDACBDAADDABC
1003,8,91,86,236,CBADDDDDBBDDBDBCDCAA
