VisitorID,Zone,Time,Density,NodeU,NodeV,Weight,TaskPriority
853,113,734,350,77,120,2,97
854,196,420,364,112,101,16,76
855,170,1338,104,23,84,6,45
856,168,242,391,114,117,16,6
857,129,1106,483,54,86,6,4
858,164,495,144,60,64,9,75
859,171,617,369,51,53,4,55
860,64,1086,102,22,119,2,57
861,72,823,86,67,59,18,28
862,79,505,370,88,5,10,26
863,191,644,350,93,36,3,37
864,148,1016,444,63,91,5,66
865,134,581,22,104,62,4,16
866,126,64,233,95,103,5,28
867,61,674,115,38,77,6,25
868,131,805,383,118,4,20,37
869,102,490,14,12,39,10,49
870,106,1020,266,94,114,3,93
871,26,734,269,101,92,18,64
872,145,143,150,109,52,7,83
873,6,609,397,112,49,4,92
874,200,474,136,119,6,10,98
875,136,869,31,7,99,12,17
876,155,517,38,90,64,2,68
877,124,1344,389,47,18,20,36
878,167,783,226,119,116,20,53
879,71,573,29,61,10,10,59
880,11,598,408,53,89,11,53
881,81,871,158,2,3,6,22
882,123,1280,467,51,46,17,37
883,114,70,371,82,84,13,80
884,48,459,209,41,117,17,68
885,193,43,237,42,19,11,88
886,158,535,308,27,1,13,43
887,122,881,196,26,75,2,6
888,103,172,148,51,23,8,11
889,55,340,496,26,68,9,98
890,161,547,203,19,18,4,14
891,158,233,250,91,120,8,98
892,149,162,199,7,81,15,13
893,180,329,340,48,13,7,63
894,153,1177,179,14,16,9,40
895,52,261,491,74,104,11,6
896,69,1253,118,48,68,4,93
897,26,730,69,112,93,1,91
898,115,1145,418,3,60,6,61
899,198,191,307,26,25,8,66
900,188,1094,391,96,86,15,99
901,84,1196,379,33,85,20,6
902,51,311,269,27,9,1,74
903,32,1067,397,104,16,16,61
904,172,1428,45,71,50,15,33
905,105,555,480,20,83,9,54
906,102,893,281,28,25,16,21
907,33,650,216,84,68,4,6
908,177,794,457,63,13,12,49
909,64,882,494,18,60,1,57
910,182,515,100,70,18,20,70
911,80,613,233,106,35,20,81
912,174,864,309,26,27,10,20
913,167,1136,31,40,38,19,35
914,72,1024,263,82,77,5,6
915,99,31,476,67,61,10,44
916,89,75,296,39,25,13,25
917,116,1057,439,38,42,19,76
918,168,171,466,105,31,11,33
919,51,1260,118,100,37,15,46
920,143,1246,363,108,94,16,83
921,137,428,395,59,12,4,40
922,43,76,151,5,86,2,55
923,104,1191,129,114,119,16,23
924,10,1200,200,7,51,6,7
925,59,769,318,10,21,15,95
926,87,1309,209,3,86,17,60
927,3,4,56,56,73,9,97
928,88,466,347,69,92,10,32
929,25,383,170,40,33,9,96
930,47,765,76,51,44,3,25
931,131,934,425,46,117,15,100
932,1,502,469,1,76,13,90
933,95,323,443,65,23,13,79
934,25,563,250,72,107,16,24
935,7,840,179,25,101,15,40
936,16,501,172,49,75,14,15
937,130,417,62,23,14,17,13
938,40,597,410,20,77,17,58
939,26,435,488,66,93,15,19
940,50,460,271,107,81,18,72
941,76,905,28,30,6,13,74
942,80,1036,197,101,65,2,45
943,72,321,457,74,44,5,1
944,88,470,22,84,100,3,70
945,18,953,130,10,27,15,72
946,145,962,74,71,105,14,89
947,175,481,173,44,22,15,91
948,43,187,144,43,83,6,68
949,7,97,382,45,48,2,48
950,95,1173,233,6,27,1,30
951,7,537,117,4,105,20,60
952,188,569,70,16,2,11,46
953,27,766,402,29,97,19,53
954,104,527,495,25,62,7,84
955,30,594,52,54,14,12,92
956,30,1035,405,28,107,2,76
957,133,1340,141,2,65,14,39
958,171,1142,83,84,115,9,98
959,165,1140,320,32,9,2,94
960,135,79,255,96,108,12,92
961,160,1061,349,32,94,14,81
962,7,483,324,46,11,14,35
963,61,1099,218,80,109,3,75
964,144,1184,330,90,92,12,69
965,61,64,231,96,50,15,88
966,127,95,297,103,3,7,15
967,174,1268,75,32,26,9,26
968,104,695,375,6,116,14,88
969,154,486,13,40,2,9,65
970,84,874,420,16,118,9,26
971,123,642,291,44,116,7,88
972,141,983,234,120,90,20,22
973,178,97,46,25,117,9,44
974,169,623,478,68,94,12,100
975,85,186,239,69,37,9,37
976,110,1050,403,53,99,14,57
977,141,652,295,108,110,12,65
978,16,545,420,34,52,15,82
979,162,1151,401,70,33,9,1
980,174,1127,254,94,104,3,75
981,84,587,242,55,73,4,67
982,183,1210,211,6,70,12,87
983,112,444,157,43,61,7,39
984,12,328,498,32,77,10,68
985,130,334,26,14,29,8,9
986,87,1110,155,73,107,3,35
987,110,936,492,50,48,16,26
988,22,1016,406,66,51,20,26
989,171,1284,20,55,59,18,12
990,165,373,133,14,118,1,50
991,164,686,45,57,98,12,77
992,87,982,89,21,57,14,36
993,1,959,62,46,73,18,46
994,197,774,107,15,51,16,57
995,171,68,110,94,59,10,5
996,76,705,376,7,62,2,6
997,142,957,228,68,33,9,97
998,36,1272,487,10,81,5,71
999,86,108,29,54,52,1,52
1000,19,351,177,87,48,13,5
1001,73,537,275,60,106,20,94
1002,148,1251,409,116,83,15,15
1003,28,410,33,57,112,9,40
1004,194,871,201,44,67,1,18
1005,57,410,121,60,118,16,61
1006,50,235,155,25,76,19,22
1007,120,296,54,6,81,13,20
1008,94,1226,311,51,27,2,5
1009,127,474,459,59,101,7,28
1010,15,147,290,89,6,11,51
1011,128,950,84,101,72,11,65
1012,172,610,477,86,63,4,69
1013,84,715,317,109,20,20,39
1014,170,1319,195,99,55,15,54
1015,96,345,494,95,18,9,54
1016,69,473,255,9,113,5,69
1017,87,336,355,110,90,1,15
1018,184,102,41,52,105,5,17
1019,182,1258,405,10,44,17,84
1020,82,1059,305,6,114,4,35
1021,112,373,434,108,82,12,34
1022,39,880,59,40,114,8,59
1023,133,1129,106,110,37,16,52
1024,83,520,389,90,77,13,22
1025,162,1269,29,68,28,17,83
1026,93,1231,299,19,26,18,19
1027,195,275,191,24,108,4,77
1028,117,826,276,62,83,8,16
1029,198,747,15,78,7,12,40
1030,79,630,86,70,20,1,26
1031,65,395,52,96,103,13,15
1032,115,988,372,48,42,20,11
1033,168,855,421,11,27,18,62
1034,153,664,322,68,111,3,88
1035,200,822,45,69,93,17,11
1036,158,948,70,69,42,18,90
1037,80,507,144,57,59,2,59
1038,39,1162,60,115,45,14,61
1039,42,1366,98,50,77,10,35
1040,34,55,191,106,66,2,95
1041,108,1202,400,43,20,1,2
1042,155,234,292,24,77,9,23
1043,28,1288,423,60,62,15,70
1044,140,5,228,85,13,11,87
1045,198,163,362,61,32,18,97
1046,58,743,377,97,51,13,56
1047,112,349,383,93,80,3,72
1048,123,764,477,113,89,16,22
1049,59,1438,82,50,10,6,21
1050,129,134,361,1,47,5,74
1051,9,777,402,16,49,6,82
1052,168,291,322,117,102,15,22
1053,89,798,287,36,18,5,34
1054,175,198,254,96,68,4,80
1055,113,885,258,104,97,11,1
1056,29,15,121,14,48,7,52
1057,119,858,69,30,91,7,88
1058,153,729,140,6,65,8,7
1059,44,738,267,32,70,14,22
1060,9,787,264,65,89,7,67
1061,146,188,137,103,58,18,23
1062,24,681,140,42,32,1,84
1063,75,361,42,86,11,12,44
1064,56,1221,128,103,83,19,14
1065,142,911,37,53,48,4,12
1066,31,771,77,67,3,3,7
1067,181,1433,393,120,46,19,80
1068,41,1057,324,36,65,8,98
1069,194,82,485,25,24,9,8
1070,171,450,160,71,113,2,63
1071,161,730,171,106,83,14,20
1072,177,1182,201,92,54,14,68
1073,67,29,81,91,77,4,84
1074,83,459,397,18,38,17,50
1075,74,360,67,29,35,12,7
1076,114,311,359,11,72,18,86
1077,168,129,456,36,32,13,9
1078,13,13,493,72,30,15,49
1079,43,1356,98,33,58,8,75
1080,161,719,323,109,117,6,82
1081,173,1095,309,68,30,11,81
1082,52,160,41,71,80,18,4
1083,168,681,383,42,118,5,49
1084,165,1186,54,26,65,15,52
1085,159,301,231,36,48,2,11
1086,75,321,364,115,26,12,64
1087,14,873,358,5,14,13,44
1088,70,866,473,102,14,16,44
1089,11,338,334,54,46,13,73
1090,135,1115,303,79,14,2,10
1091,14,5,285,39,100,2,11
1092,23,140,293,107,91,12,65
1093,77,1152,44,59,120,15,11
1094,162,837,264,43,67,2,65
1095,43,62,408,97,114,11,3
1096,8,76,276,47,76,9,55
1097,47,222,174,102,44,19,22
1098,46,635,47,38,55,9,96
1099,82,1419,157,19,46,16,7
1100,96,1347,261,100,75,14,67
1101,2,460,455,120,6,1,92
1102,151,1032,354,92,57,11,33
1103,41,804,365,8,79,12,21
1104,10,41,223,111,61,16,10
1105,130,1110,342,110,94,14,8
1106,1,609,292,8,9,13,6
1107,122,1425,448,77,92,17,93
1108,82,99,178,77,6,11,31
1109,93,165,460,108,30,2,8
1110,64,342,419,22,62,16,19
1111,41,1006,488,46,59,16,25
1112,70,1256,151,27,7,7,73
1113,76,1126,473,38,20,5,5
1114,162,482,40,48,14,8,7
1115,190,1401,70,69,115,8,59
1116,200,904,227,34,13,4,59
1117,18,945,147,106,40,13,100
1118,193,144,126,65,40,16,45
1119,78,1026,117,119,71,11,6
1120,194,450,75,40,22,5,12
1121,163,564,346,80,110,10,72
1122,4,39,31,36,22,5,49
1123,78,957,349,10,5,4,59
1124,77,1342,235,4,7,20,40
1125,199,326,91,80,72,6,37
1126,144,1370,109,13,29,1,91
1127,45,571,420,24,99,13,2
1128,5,421,201,104,68,8,57
1129,184,202,315,7,87,8,33
1130,190,1361,161,69,38,13,96
1131,47,117,264,29,24,18,69
1132,77,934,389,42,119,10,94
1133,125,938,330,41,105,4,4
1134,113,818,431,79,14,14,62
1135,185,413,397,117,75,20,1
1136,42,472,457,31,23,2,37
1137,69,252,35,119,101,13,74
1138,126,352,10,35,63,1,93
1139,30,283,28,5,58,3,52
1140,197,1421,457,63,99,13,22
1141,45,441,115,11,56,10,69
1142,31,1121,189,26,32,13,13
1143,57,704,396,43,2,13,2
1144,128,200,303,31,52,3,52
1145,37,461,313,58,16,19,52
1146,27,380,65,67,79,17,73
1147,129,1119,154,113,43,13,13
1148,13,1376,341,61,70,4,94
1149,44,946,487,4,48,13,89
1150,114,1384,452,43,87,7,48
1151,76,233,450,116,105,2,10
1152,199,0,105,103,71,10,34
1153,90,800,121,83,59,7,89
1154,27,18,327,2,56,16,90
1155,110,505,179,109,66,3,57
1156,193,795,389,10,44,18,26
1157,82,1347,332,25,93,13,70
1158,73,323,284,34,101,5,28
1159,77,981,290,117,79,12,19
1160,166,470,251,66,52,14,36
1161,132,1015,75,52,105,15,57
1162,129,169,126,44,119,8,39
1163,169,853,191,51,118,17,37
1164,188,721,314,105,114,5,92
1165,74,1323,143,104,70,18,31
1166,77,1134,271,98,9,15,74
1167,61,583,230,31,66,18,82
1168,86,1399,86,102,100,14,64
1169,36,608,435,36,90,5,57
1170,81,620,367,39,44,12,74
1171,160,1323,376,58,33,8,100
1172,96,1017,343,25,94,4,1
1173,167,1077,281,63,4,17,40
1174,120,769,21,44,70,11,53
1175,83,524,396,93,30,6,71
1176,78,225,493,59,115,6,35
1177,162,523,129,106,6,1,59
1178,15,887,254,101,68,18,11
1179,12,1400,161,73,104,4,86
1180,94,222,395,106,7,5,51
1181,127,472,34,28,106,4,31
1182,98,1403,430,68,72,15,18
1183,146,1036,343,108,41,12,62
1184,21,1244,224,43,71,16,43
1185,157,752,34,12,33,14,36
1186,152,1382,298,38,53,15,86
1187,36,1158,48,57,55,12,21
1188,118,50,246,22,115,18,17
1189,35,44,464,85,17,8,30
1190,94,969,337,108,55,14,68
1191,188,1083,290,14,86,10,11
1192,89,1283,265,65,39,5,15
1193,194,716,372,18,63,14,18
1194,182,914,152,93,97,3,63
1195,87,47,129,83,49,20,38
1196,80,161,117,45,30,10,11
1197,189,139,409,2,79,6,98
1198,141,1205,227,97,34,2,30
1199,129,579,271,80,44,5,28
1200,54,1316,29,5,99,19,60
1201,148,1240,443,93,60,12,100
1202,168,1255,175,71,68,18,68
1203,180,717,242,35,7,2,14
1204,148,1215,479,95,98,10,61
1205,69,957,377,111,41,16,19
1206,97,921,202,39,42,16,67
1207,78,1015,381,112,109,8,89
1208,38,450,343,91,98,8,21
1209,58,693,122,3,77,13,91
1210,190,679,372,60,114,15,83
1211,21,1137,440,3,28,1,46
1212,48,1244,342,5,87,10,61
1213,72,562,319,80,53,12,97
1214,77,673,466,83,7,9,66
1215,85,1041,126,52,84,18,54
1216,180,641,242,94,13,14,55
1217,83,1287,118,117,96,17,100
1218,131,517,496,119,16,9,17
1219,47,1192,350,54,117,16,77
1220,116,1399,337,118,75,2,31
1221,171,260,103,97,73,14,51
1222,135,737,365,42,91,12,71
1223,64,846,144,36,84,19,34
1224,100,318,362,15,47,14,58
1225,56,1315,341,64,36,6,79
1226,91,1424,449,88,113,16,42
1227,80,491,179,57,10,9,26
1228,163,357,153,97,54,9,82
1229,20,670,241,57,110,19,65
1230,117,487,496,100,73,11,46
1231,23,40,119,83,111,9,3
1232,111,116,56,3,76,13,70
1233,9,1223,65,55,116,5,2
1234,128,798,445,18,46,10,84
1235,57,1095,111,49,7,4,86
1236,39,1412,236,114,85,4,9
1237,51,790,197,118,34,14,63
1238,113,499,424,41,97,7,24
1239,169,1410,150,22,116,10,62
1240,123,630,418,117,31,7,30
1241,77,355,44,96,63,2,6
1242,47,923,278,100,111,5,30
1243,77,347,122,75,87,15,38
1244,35,966,465,109,67,3,50
1245,50,401,281,32,58,17,83
1246,157,1386,315,112,116,6,23
1247,146,821,442,63,10,16,71
1248,27,398,493,93,70,5,50
1249,179,134,113,34,3,5,72
1250,166,1299,411,118,14,4,30
1251,174,1326,37,40,92,20,87
1252,91,837,458,48,105,12,38
1253,78,965,365,29,84,17,70
1254,66,588,28,117,74,4,4
1255,49,11,440,83,47,11,88
1256,97,1058,114,100,117,16,76
1257,120,437,274,15,2,15,41
1258,76,177,203,54,71,2,66
1259,6,1263,444,61,46,19,42
1260,122,720,94,10,83,15,47
1261,38,770,315,82,106,19,61
1262,48,863,240,31,35,10,66
1263,133,554,364,120,65,15,13
1264,38,370,34,31,13,9,87
1265,84,1114,153,47,40,5,71
1266,129,23,480,48,118,19,20
1267,42,1179,441,6,112,11,49
1268,71,1131,373,12,32,6,12
1269,169,1263,491,34,90,20,44
1270,17,1113,340,20,94,1,47
1271,97,750,132,58,66,7,100
1272,194,180,253,59,32,13,6
1273,89,249,185,47,103,15,10
1274,31,42,327,93,81,6,69
1275,77,853,404,101,100,1,61
1276,133,538,360,3,56,5,26
1277,178,1275,404,14,61,7,70
1278,106,345,225,10,31,4,82
1279,109,684,38,17,73,19,86
1280,50,1026,283,1,7,2,98
1281,130,1281,389,23,18,10,62
1282,75,1377,284,94,39,1,30
1283,18,134,471,51,67,7,89
1284,153,254,15,111,60,13,68
1285,96,512,273,110,80,8,61
1286,159,1330,437,75,114,20,27
1287,82,287,66,86,93,9,38
1288,11,25,137,119,48,15,90
1289,189,184,223,102,100,6,33
1290,132,169,25,20,7,5,70
1291,11,45,151,116,102,20,5
1292,94,1397,284,23,40,14,86
1293,102,172,12,27,112,8,42
1294,13,828,279,89,2,7,17
1295,187,1149,421,2,51,13,56
1296,71,225,385,62,52,1,46
1297,189,132,470,19,95,18,75
1298,163,1363,266,40,99,16,85
1299,190,1180,460,40,63,2,18
1300,196,1160,245,108,53,14,30
1301,159,526,62,106,7,6,61
1302,15,923,113,11,101,13,63
1303,136,1361,30,120,43,7,9
1304,56,55,343,32,45,8,84
1305,164,586,128,120,33,13,38
1306,81,1159,104,102,112,20,41
1307,140,247,97,80,111,4,31
1308,97,597,471,118,49,15,71
1309,187,749,193,49,91,15,98
1310,190,1173,70,108,79,8,44
1311,65,337,68,7,68,8,95
1312,135,1351,384,114,111,7,27
1313,85,424,276,102,38,7,77
1314,193,849,78,65,120,6,24
1315,200,683,430,5,112,19,1
1316,192,895,161,102,77,14,55
1317,100,769,171,24,26,3,69
1318,100,1066,303,95,114,10,11
1319,23,859,432,18,35,5,95
1320,56,1247,479,101,15,3,32
1321,4,1144,181,35,107,13,75
1322,104,114,399,120,17,14,11
1323,51,172,180,32,45,13,87
1324,165,1041,371,105,88,10,85
1325,122,1424,191,36,12,9,2
1326,145,1286,58,61,31,12,9
1327,116,128,123,66,42,8,48
1328,162,880,387,54,39,7,76
1329,122,227,490,16,93,6,69
1330,76,1395,353,64,58,3,74
1331,128,1157,167,108,22,16,23
1332,10,883,231,105,45,1,28
1333,114,400,72,100,96,20,82
1334,127,606,164,37,18,7,7
1335,196,158,303,37,43,13,90
1336,66,729,425,92,62,11,41
1337,179,461,497,103,51,9,36
1338,4,1221,124,96,81,15,29
1339,100,119,212,96,15,4,25
1340,118,1386,289,43,34,6,41
1341,81,1280,160,2,40,3,55
1342,27,1166,383,78,85,18,16
1343,42,1085,256,82,38,7,93
1344,143,1215,147,17,25,12,57
1345,95,1186,137,52,14,20,54
1346,54,864,231,14,44,3,54
1347,67,41,269,57,106,15,48
1348,56,842,259,70,77,16,35
1349,50,1245,327,27,31,13,37
1350,24,224,35,1,72,17,34
1351,23,862,157,104,11,18,59
1352,84,1368,296,44,49,5,9
1353,15,535,234,59,73,2,49
1354,159,1417,84,94,21,19,86
1355,62,1222,463,1,114,2,52
1356,142,909,467,43,108,10,27
1357,13,1115,421,49,90,2,68
1358,177,1092,488,17,10,8,49
1359,189,307,195,29,95,11,23
1360,115,572,150,22,1,3,56
1361,3,804,257,16,10,2,38
1362,94,89,381,85,81,6,14
1363,186,446,12,17,107,8,76
1364,159,812,233,59,51,2,66
1365,161,356,82,48,36,19,66
1366,145,1364,107,5,51,12,32
1367,145,487,335,39,17,17,85
1368,47,1322,318,100,56,17,22
1369,50,674,395,84,103,10,81
1370,128,1116,466,22,52,18,12
1371,117,47,58,120,47,7,42
1372,200,1113,428,83,105,1,77
1373,80,796,133,112,103,6,26
1374,100,1289,448,105,51,11,46
1375,186,843,432,84,32,1,58
1376,91,368,430,120,52,4,34
1377,147,1304,134,97,28,15,95
1378,137,441,380,11,87,10,53
1379,40,200,264,26,48,20,82
1380,71,1343,155,89,54,17,20
1381,163,1007,314,101,22,20,34
1382,77,1128,205,112,77,1,36
1383,172,185,62,68,111,15,19
1384,170,292,111,8,82,14,81
1385,162,215,416,34,38,3,82
1386,78,79,275,81,86,3,59
1387,102,984,308,34,71,15,37
1388,69,398,220,94,44,9,43
1389,132,87,461,84,6,16,97
1390,20,468,283,116,26,20,46
1391,31,1172,353,73,72,15,47
1392,110,1343,222,23,102,2,94
1393,43,438,10,84,80,7,20
1394,47,124,265,26,114,13,86
1395,31,26,493,90,77,20,55
1396,140,761,101,28,110,12,10
1397,116,771,312,60,101,17,31
1398,40,797,475,50,4,17,36
1399,38,432,372,102,98,8,30
1400,97,1149,468,19,100,16,13
1401,64,1085,399,88,65,10,99
1402,126,62,104,106,100,16,12
1403,152,674,399,25,72,18,44
1404,143,174,208,39,49,1,26
1405,179,1053,494,94,40,11,56
1406,163,1154,281,83,48,12,50
1407,190,572,376,102,63,19,44
1408,86,1098,494,16,32,17,97
1409,142,921,19,56,34,2,22
1410,85,373,118,29,97,13,5
1411,22,938,267,1,24,6,13
1412,146,1218,136,97,8,15,60
1413,60,149,438,70,40,19,6
1414,137,980,206,69,20,11,16
1415,182,110,37,20,24,5,50
1416,155,1071,486,113,45,8,70
1417,8,880,388,10,105,15,31
1418,128,305,89,111,38,11,61
1419,144,37,234,1,110,5,90
1420,31,1041,113,28,35,14,49
1421,197,1416,307,111,2,6,71
1422,74,1170,113,85,112,16,92
1423,107,1318,98,37,14,15,80
1424,4,696,389,78,82,12,76
1425,189,1158,488,37,7,7,2
1426,82,265,393,51,75,4,60
1427,150,1176,63,12,106,11,88
1428,148,160,50,25,8,17,19
1429,2,875,294,2,91,8,36
1430,173,1072,107,54,88,20,23
1431,178,469,117,69,66,6,77
1432,141,1250,409,109,104,7,5
1433,183,721,404,61,34,18,52
1434,69,1347,122,107,81,2,28
1435,145,1327,180,87,107,9,37
1436,112,636,467,7,12,15,32
1437,192,1402,281,116,3,4,76
1438,77,703,29,62,40,12,25
1439,149,1021,225,26,94,5,43
1440,98,735,191,92,44,17,13
1441,92,46,31,108,86,6,61
1442,158,133,270,64,33,8,67
1443,149,628,137,84,13,8,82
1444,9,1181,216,70,16,9,45
1445,181,541,326,56,7,2,66
1446,131,1359,323,54,102,11,48
1447,76,845,310,112,95,6,78
1448,53,1358,444,42,1,8,65
1449,188,699,69,30,65,18,95
1450,114,757,194,59,51,5,22
1451,199,339,290,79,107,1,77
1452,31,939,213,48,5,18,30
1453,64,694,22,66,61,1,11
1454,31,170,74,105,116,2,23
1455,140,204,221,61,31,1,33
1456,77,125,123,21,66,16,32
1457,52,959,29,64,39,7,39
1458,187,727,479,72,102,4,51
1459,3,976,61,103,26,3,2
1460,115,520,285,27,51,6,24
1461,172,440,421,83,22,10,72
1462,194,1195,187,10,49,16,49
1463,164,992,454,33,88,3,90
1464,145,433,49,35,26,12,40
1465,122,1317,373,85,82,8,18
1466,96,247,380,21,115,6,83
1467,102,636,163,66,114,6,1
1468,110,642,347,15,110,4,57
1469,54,1323,133,81,56,20,24
1470,139,1392,366,91,34,10,58
1471,162,634,148,95,60,17,54
1472,164,154,252,39,51,19,69
1473,91,50,122,102,47,2,47
1474,185,304,170,67,17,13,62
1475,169,881,480,92,96,15,74
1476,15,345,407,53,54,12,34
1477,155,1268,250,25,108,4,64
1478,180,33,235,59,48,3,91
1479,145,101,500,101,40,10,46
1480,137,307,320,34,104,19,3
1481,183,1421,189,25,112,5,79
1482,88,293,297,102,16,13,51
1483,85,93,339,109,120,10,32
1484,139,358,21,77,69,7,75
1485,148,409,311,107,86,4,29
1486,73,884,20,7,20,14,99
1487,135,1429,153,33,47,10,91
1488,110,1082,54,29,100,5,89
1489,45,307,104,59,116,2,42
1490,77,1421,474,60,88,3,74
1491,97,484,25,76,63,17,51
1492,163,216,265,51,111,7,2
1493,29,328,272,108,21,5,41
1494,108,235,117,37,115,4,10
1495,198,651,400,18,44,10,6
1496,79,83,37,101,120,10,33
1497,146,665,391,104,54,11,94
1498,40,1412,170,57,36,3,69
1499,143,1033,359,95,24,17,42
1500,159,693,213,113,86,11,46
1501,129,613,93,35,114,7,40
1502,140,1227,246,7,107,18,92
1503,191,351,168,114,17,2,13
1504,60,1148,424,54,37,1,95
1505,11,117,16,118,76,1,62
1506,20,26,427,112,24,17,92
1507,32,1035,64,33,37,13,36
1508,51,1214,247,110,9,3,66
1509,143,201,487,51,49,14,34
1510,124,214,355,6,10,20,8
1511,164,9,296,120,42,16,75
1512,38,1019,186,103,117,20,71
1513,37,1316,45,48,96,9,70
1514,54,162,291,101,66,17,1
1515,3,1309,402,20,71,14,95
1516,58,624,319,58,46,15,30
1517,93,1246,409,87,60,8,90
1518,96,1074,311,60,36,7,51
1519,125,96,325,29,40,19,64
1520,188,1411,260,100,94,16,85
1521,173,537,66,113,25,5,56
1522,48,457,425,57,18,14,31
1523,33,545,307,83,102,7,68
1524,172,820,267,43,56,2,86
1525,118,141,465,115,21,12,33
1526,190,1366,280,16,111,8,60
1527,53,1293,465,18,37,4,82
1528,8,724,110,97,10,3,29
1529,174,1181,56,109,94,15,40
1530,64,1162,142,14,107,13,87
1531,164,1307,259,21,1,19,26
1532,175,270,66,114,65,4,36
1533,36,238,417,72,108,5,6
1534,50,199,73,99,69,20,48
1535,145,1123,409,38,74,15,27
1536,45,423,352,32,77,10,60
1537,78,1323,167,73,12,3,36
1538,10,350,322,62,8,4,57
1539,117,991,147,44,42,10,100
1540,54,695,339,49,73,19,76
1541,86,1212,64,49,4,1,4
1542,41,795,97,34,75,3,35
1543,113,1048,140,94,54,11,73
1544,157,83,189,96,63,4,22
1545,155,837,251,11,55,3,3
1546,161,1432,288,41,65,17,39
1547,144,243,448,51,28,6,20
1548,31,654,276,115,20,3,75
1549,55,1283,334,14,61,11,39
1550,24,958,60,50,2,1,61
1551,157,253,497,96,17,7,49
1552,7,1094,376,44,15,8,70
1553,45,874,230,66,97,5,75
1554,184,369,389,57,94,2,99
1555,110,818,244,43,83,7,75
1556,61,870,59,54,37,10,32
1557,34,1244,100,105,68,5,70
1558,78,1274,187,41,89,9,65
1559,115,278,180,13,20,12,24
1560,200,1255,482,48,1,9,17
1561,169,464,242,47,101,5,26
1562,117,1139,422,120,55,10,24
1563,102,78,439,104,90,15,53
1564,145,1280,187,102,41,15,67
1565,154,1003,236,85,8,5,31
1566,116,197,311,26,70,20,77
1567,74,1061,374,51,66,5,58
1568,43,309,406,12,5,19,24
1569,94,935,409,79,10,13,31
1570,172,1253,160,40,112,2,77
1571,145,1067,447,25,53,7,37
1572,144,760,271,95,116,19,70
1573,48,251,226,39,6,10,59
1574,42,368,68,96,18,13,5
1575,61,1226,188,35,41,10,27
1576,86,1146,14,33,27,9,79
1577,95,557,48,48,43,17,91
1578,81,1235,476,4,55,13,83
1579,187,1095,137,110,73,7,91
1580,1,633,40,60,40,2,13
1581,105,655,234,55,78,8,71
1582,86,14,125,81,114,9,6
1583,97,814,267,106,44,2,57
1584,82,1380,22,85,15,1,45
1585,2,1240,145,40,13,11,95
1586,168,328,399,33,101,20,19
1587,90,941,415,97,8,12,89
1588,120,733,285,80,91,10,30
1589,34,932,121,53,85,10,33
1590,120,1401,258,78,9,2,47
1591,78,800,71,115,93,8,98
1592,109,351,190,18,35,1,41
1593,167,498,313,99,43,15,82
1594,185,24,77,57,1,2,27
1595,100,51,59,38,45,3,81
1596,51,1098,122,99,68,8,95
1597,36,1227,237,55,93,11,85
1598,98,1152,477,19,55,16,6
1599,36,970,358,71,23,11,40
1600,129,1087,179,119,49,3,4
1601,3,409,263,42,24,13,42
1602,182,333,426,45,11,11,90
1603,103,1122,290,116,42,7,23
1604,157,446,24,85,63,18,58
1605,105,894,255,54,115,10,87
1606,153,968,368,34,118,9,75
1607,20,761,344,91,76,14,50
1608,34,471,86,39,66,11,58
1609,123,282,250,28,91,15,35
1610,24,194,291,4,89,17,98
1611,183,328,220,65,111,16,89
1612,40,328,231,42,101,3,10
1613,135,18,105,106,27,5,96
1614,126,149,34,28,40,19,81
1615,191,145,302,45,115,15,3
1616,5,318,105,22,83,15,65
1617,141,934,227,57,117,12,74
1618,127,144,211,7,66,2,58
1619,142,1375,393,53,69,19,2
1620,90,1011,131,120,73,4,47
1621,99,683,234,57,49,16,20
1622,96,826,456,104,52,6,16
1623,90,865,427,43,62,1,75
1624,69,1076,325,13,64,18,91
1625,130,1068,401,92,78,2,52
1626,167,681,169,45,48,18,6
1627,111,1043,435,16,102,18,19
1628,169,1335,451,72,32,5,61
1629,47,1091,78,81,41,16,58
1630,35,26,190,9,66,4,30
