BinID,Zone,Latitude,Longitude,WasteType,RouteID,NearbyPopulation,SensorStatus
543,West,12.2697,76.7298,organic,925,4480,OK
544,Central,12.1711,76.7689,organic,760,8221,OK
545,South,12.1778,76.7398,organic,986,8946,OK
546,West,12.199,76.71,other,494,1929,OK
547,West,12.1717,76.7125,hazardous,259,900,OK
548,South,12.2514,76.7034,other,783,1017,OK
549,West,12.2613,76.7664,organic,625,4993,OK
550,South,12.1706,76.7975,organic,139,6332,FAULT
551,East,12.2249,76.7559,recyclable,135,1186,OK
552,North,12.2101,76.747,organic,638,2803,OK
553,North,12.1854,76.7367,organic,8,3394,FAULT
554,West,12.2662,76.7878,recyclable,752,3661,OK
555,North,12.2141,76.7543,organic,444,5864,OK
556,North,12.1509,76.7102,organic,540,8282,OK
557,South,12.2051,76.7278,recyclable,443,5801,FAULT
558,South,12.1923,76.7724,organic,634,5412,OK
559,Central,12.2687,76.7299,organic,620,7186,OK
560,Central,12.266,76.7922,other,22,4131,OK
561,Central,12.2422,76.7809,other,70,8895,OK
562,South,12.1826,76.772,recyclable,661,478,OK
563,North,12.1766,76.721,recyclable,68,2972,OK
564,West,12.2661,76.7053,recyclable,116,7020,FAULT
565,West,12.1639,76.778,recyclable,238,8587,OK
566,Central,12.1655,76.7174,hazardous,420,2320,OK
567,South,12.2073,76.7287,recyclable,427,3865,OK
568,North,12.2067,76.7409,recyclable,232,2297,OK
569,South,12.2332,76.7914,organic,416,4943,OK
570,West,12.1681,76.7327,organic,319,8285,OK
571,South,12.1951,76.7724,organic,49,6514,OK
572,North,12.1962,76.759,organic,767,3303,OK
573,East,12.1532,76.704,recyclable,629,5784,OK
574,West,12.1582,76.718,organic,853,2076,OK
575,North,12.1886,76.8,other,569,3821,OK
576,West,12.1789,76.7991,organic,620,6727,OK
577,East,12.1657,76.7872,other,473,4260,OK
578,Central,12.2316,76.7235,organic,15,6305,OK
579,East,12.1786,76.7679,organic,202,4105,OK
580,South,12.1947,76.7004,ewaste,616,5947,OK
581,South,12.2202,76.7364,recyclable,861,5469,OK
582,Central,12.2212,76.7726,organic,93,8669,OK
583,Central,12.1891,76.7326,organic,337,5466,OK
584,East,12.1941,76.735,organic,304,4686,OK
585,Central,12.2371,76.797,recyclable,694,1334,OK
586,West,12.2445,76.7027,organic,5,2155,OK
587,East,12.1584,76.7839,organic,46,6757,OK
588,North,12.2185,76.7416,organic,232,1658,OK
589,North,12.2588,76.7893,organic,256,705,OK
590,North,12.2404,76.7537,hazardous,577,7706,OK
591,Central,12.1596,76.7321,recyclable,689,1310,OK
592,Central,12.2094,76.7325,recyclable,77,3646,OK
593,East,12.1978,76.7254,recyclable,981,3330,OK
594,East,12.2659,76.7616,ewaste,346,5349,OK
595,West,12.1511,76.728,hazardous,605,7918,OK
596,East,12.2405,76.7258,recyclable,260,1227,OK
597,East,12.2012,76.7641,recyclable,448,5313,FAULT
598,West,12.2034,76.7843,organic,290,2593,OK
599,South,12.1607,76.7895,organic,994,1722,OK
600,North,12.1615,76.7047,ewaste,785,6083,OK
601,North,12.2236,76.7221,recyclable,671,8582,OK
602,Central,12.2103,76.7589,hazardous,541,987,FAULT
603,East,12.2495,76.7299,organic,368,4554,OK
604,East,12.1645,76.7613,organic,480,1811,OK
605,East,12.2441,76.7853,other,58,7186,OK
606,North,12.2406,76.7005,organic,279,2932,OK
607,Central,12.2044,76.7843,organic,570,3105,OK
608,West,12.1644,76.7929,organic,798,6835,OK
609,West,12.2087,76.733,organic,366,6697,OK
610,North,12.1566,76.7524,ewaste,946,1271,OK
611,Central,12.192,76.7964,organic,102,1963,OK
612,East,12.1633,76.7283,recyclable,147,8438,OK
613,West,12.1703,76.7208,recyclable,805,554,OK
614,Central,12.2477,76.7101,other,686,5690,OK
615,West,12.2106,76.7882,ewaste,618,1854,OK
616,North,12.2097,76.7737,hazardous,617,6827,OK
617,South,12.2118,76.7346,other,917,1268,OK
618,West,12.1754,76.7771,recyclable,161,8499,OK
619,Central,12.1559,76.7572,organic,503,5770,OK
620,West,12.2113,76.7763,organic,82,1945,OK
621,West,12.2166,76.7161,recyclable,188,142,OK
622,North,12.2,76.7955,recyclable,541,5836,OK
623,Central,12.2183,76.7379,recyclable,232,656,OK
624,South,12.2031,76.767,hazardous,570,1959,OK
625,South,12.1679,76.7266,organic,925,4852,OK
626,Central,12.2416,76.762,organic,62,2538,OK
627,South,12.2332,76.7028,organic,854,2363,OK
628,South,12.1666,76.7296,organic,109,2423,OK
629,North,12.24,76.706,organic,868,4937,OK
630,East,12.195,76.7199,recyclable,943,4832,OK
631,West,12.2681,76.7379,organic,314,5377,OK
632,East,12.2092,76.7375,organic,347,6990,OK
633,West,12.221,76.7905,hazardous,11,5086,OK
634,Central,12.1918,76.7312,recyclable,792,7021,OK
635,North,12.2536,76.7664,organic,447,2968,OK
636,Central,12.2385,76.7144,organic,737,228,OK
637,East,12.1585,76.7317,recyclable,950,6562,OK
638,South,12.2428,76.7469,recyclable,684,8449,FAULT
639,Central,12.1908,76.7749,organic,903,3044,OK
640,West,12.2302,76.7395,organic,390,1467,OK
641,North,12.1667,76.7835,recyclable,345,8468,OK
642,East,12.1916,76.795,recyclable,599,8194,OK
643,Central,12.2482,76.748,recyclable,488,3053,OK
644,West,12.2166,76.7941,recyclable,934,4972,OK
645,East,12.2404,76.7307,organic,701,3775,FAULT
646,South,12.2594,76.7066,recyclable,477,1231,OK
647,North,12.2171,76.7875,recyclable,94,8403,OK
648,North,12.1611,76.7146,ewaste,709,4214,OK
649,South,12.2671,76.7266,ewaste,37,4894,OK
650,Central,12.1999,76.7886,ewaste,69,2576,OK
651,Central,12.2605,76.7327,recyclable,135,1231,OK
652,Central,12.1511,76.7566,organic,44,1081,OK
653,North,12.1882,76.7641,recyclable,6,6212,OK
654,East,12.2417,76.7917,organic,44,6204,OK
655,North,12.1978,76.7178,organic,735,2134,OK
656,North,12.1966,76.7922,organic,107,5547,OK
657,South,12.1663,76.7884,recyclable,388,1549,OK
658,Central,12.2185,76.7958,hazardous,522,7185,OK
659,South,12.1772,76.706,organic,79,6347,FAULT
660,Central,12.2629,76.7322,ewaste,248,5599,OK
661,West,12.1751,76.7448,organic,417,2387,OK
662,South,12.2641,76.7681,organic,409,4223,OK
663,North,12.2379,76.7551,recyclable,408,8037,OK
664,North,12.2617,76.7534,organic,963,4172,OK
665,North,12.168,76.7503,other,27,4972,OK
666,East,12.2304,76.7969,organic,995,880,OK
667,West,12.2217,76.7241,recyclable,266,6647,OK
668,South,12.2526,76.7091,organic,69,3875,OK
669,Central,12.1546,76.725,recyclable,781,4508,OK
670,East,12.152,76.7333,recyclable,100,6109,OK
671,East,12.2033,76.7151,organic,669,4809,OK
672,Central,12.2238,76.7195,organic,690,8578,FAULT
673,Central,12.2638,76.7547,hazardous,136,5388,OK
674,East,12.2687,76.7677,other,498,1733,OK
675,West,12.1679,76.7795,organic,105,8480,OK
676,North,12.2192,76.7201,organic,553,4774,OK
677,West,12.154,76.7211,other,955,4511,OK
678,West,12.1743,76.7191,recyclable,222,6280,OK
679,East,12.1703,76.7918,organic,754,3058,OK
680,South,12.2477,76.7901,other,639,2682,OK
681,Central,12.1826,76.7343,organic,378,6360,OK
682,Central,12.2561,76.7916,organic,363,7767,OK
683,South,12.1918,76.711,recyclable,911,7673,FAULT
684,North,12.2216,76.7495,recyclable,27,1218,OK
685,North,12.1948,76.7607,organic,164,1530,OK
686,North,12.2267,76.717,organic,16,751,OK
687,West,12.2233,76.704,organic,621,891,OK
688,North,12.2352,76.7954,other,424,8346,OK
689,West,12.2012,76.7713,organic,930,7335,OK
690,South,12.2669,76.7711,recyclable,707,7696,OK
691,South,12.1759,76.7175,organic,89,8863,OK
692,North,12.2414,76.7789,other,44,6605,OK
693,West,12.2501,76.7967,organic,483,624,OK
694,South,12.2475,76.7879,organic,498,6132,OK
695,Central,12.2591,76.7562,recyclable,711,2604,OK
696,North,12.2675,76.7839,recyclable,904,4472,OK
697,West,12.1698,76.7987,recyclable,327,283,OK
698,North,12.2353,76.7553,organic,691,2846,OK
699,West,12.1726,76.7248,organic,607,8795,OK
700,Central,12.264,76.7654,organic,978,2743,OK
701,West,12.2582,76.7121,ewaste,535,6456,OK
702,West,12.2671,76.7875,organic,756,1623,OK
703,West,12.2658,76.7566,organic,718,7511,OK
704,East,12.2684,76.7174,other,611,181,OK
705,West,12.1575,76.7689,hazardous,368,3652,OK
706,West,12.2263,76.7977,organic,833,2815,OK
707,West,12.1706,76.7032,organic,994,2496,OK
708,North,12.2137,76.7604,recyclable,155,475,FAULT
709,Central,12.234,76.7185,organic,122,5471,OK
710,South,12.2374,76.7507,other,733,7264,OK
711,East,12.2376,76.7287,organic,163,8566,OK
712,North,12.2523,76.7361,organic,762,8259,OK
713,Central,12.2326,76.74,organic,803,5346,OK
714,East,12.2367,76.7638,organic,400,6648,OK
715,Central,12.218,76.7135,organic,853,1847,OK
716,East,12.1612,76.7394,organic,214,5604,OK
717,East,12.2252,76.7266,other,751,195,OK
718,North,12.2643,76.7539,recyclable,952,2613,OK
719,West,12.2482,76.723,other,372,6492,OK
720,Central,12.2667,76.7331,other,766,791,OK
721,Central,12.2667,76.794,other,936,5298,OK
722,North,12.2487,76.7728,organic,463,5972,OK
723,Central,12.2285,76.7579,recyclable,245,3905,OK
724,South,12.2504,76.7401,organic,333,1255,OK
725,North,12.162,76.7565,recyclable,192,1635,OK
726,South,12.2042,76.7018,recyclable,118,6624,OK
727,West,12.2584,76.7694,other,266,2653,OK
728,East,12.2542,76.777,organic,641,5953,FAULT
729,West,12.2258,76.7689,organic,869,7299,OK
730,East,12.2108,76.7954,organic,707,4666,OK
731,East,12.2264,76.7348,recyclable,617,7295,OK
732,South,12.152,76.7185,organic,751,4460,OK
733,South,12.2166,76.7861,organic,509,502,OK
734,Central,12.2149,76.7406,other,356,146,OK
735,East,12.2469,76.786,recyclable,512,7645,OK
736,Central,12.2578,76.7315,recyclable,228,8828,OK
737,West,12.2107,76.7954,recyclable,986,1760,OK
738,Central,12.1922,76.7054,hazardous,266,6066,FAULT
739,Central,12.2026,76.7089,organic,395,1420,OK
740,East,12.1538,76.7708,organic,233,8178,OK
741,South,12.2645,76.7354,recyclable,577,5144,OK
742,Central,12.2589,76.7426,recyclable,861,7364,OK
743,South,12.2332,76.7499,organic,504,1168,FAULT
744,West,12.2147,76.7782,recyclable,439,2455,OK
745,North,12.2693,76.7863,other,733,3858,OK
746,East,12.1739,76.7414,recyclable,303,7431,OK
747,East,12.2268,76.7333,organic,779,5673,OK
748,South,12.2185,76.7507,organic,807,4766,OK
749,East,12.2594,76.7891,recyclable,419,2735,OK
750,North,12.1599,76.7411,other,822,4873,OK
751,North,12.2317,76.7334,recyclable,365,2917,OK
752,East,12.2642,76.7607,recyclable,729,7943,FAULT
753,South,12.2343,76.725,other,217,7360,OK
754,South,12.2355,76.7223,organic,93,3985,OK
755,Central,12.1903,76.7946,other,367,2275,OK
756,North,12.2016,76.7685,hazardous,681,757,OK
757,Central,12.1658,76.7665,organic,48,913,OK
758,South,12.205,76.7721,organic,87,3368,OK
759,North,12.2203,76.7588,organic,870,6996,OK
760,West,12.2422,76.7153,other,51,4703,OK
761,East,12.1517,76.7978,ewaste,115,8735,OK
762,North,12.2135,76.7017,organic,177,235,OK
763,South,12.1822,76.7177,organic,374,2044,OK
764,North,12.1786,76.7174,ewaste,900,2902,OK
765,West,12.2249,76.7612,recyclable,56,5224,OK
766,West,12.2385,76.7492,recyclable,834,657,OK
767,East,12.2277,76.7193,organic,473,3473,OK
768,West,12.2521,76.707,recyclable,337,4709,OK
769,Central,12.2648,76.7936,organic,936,8775,OK
770,West,12.2269,76.7621,organic,700,8604,OK
771,South,12.2581,76.7451,organic,306,6326,OK
772,Central,12.1756,76.7704,organic,343,5902,OK
773,North,12.2567,76.7592,recyclable,407,7116,OK
774,West,12.2622,76.7443,other,882,7089,OK
775,West,12.1757,76.7917,organic,600,7980,OK
776,East,12.2135,76.7426,recyclable,24,6674,OK
777,West,12.1784,76.7579,organic,117,4281,FAULT
778,Central,12.1605,76.7917,other,519,7696,OK
779,South,12.1622,76.7764,other,254,3291,OK
780,East,12.238,76.7482,organic,572,6636,OK
781,East,12.2129,76.7809,organic,794,6168,OK
782,South,12.2308,76.7141,organic,543,3021,OK
783,East,12.1606,76.769,organic,113,1418,OK
784,South,12.2296,76.7547,recyclable,503,8531,OK
785,Central,12.202,76.7715,organic,883,5979,OK
786,East,12.1991,76.7914,organic,751,8728,OK
787,East,12.2021,76.7962,ewaste,115,3432,OK
788,South,12.2686,76.7473,recyclable,470,4545,OK
789,East,12.1559,76.7152,organic,137,3200,OK
790,South,12.1558,76.7584,ewaste,919,3404,OK
791,Central,12.2658,76.7482,other,132,5843,OK
792,East,12.2114,76.7493,organic,836,3081,OK
793,Central,12.2117,76.7187,hazardous,803,2160,OK
794,Central,12.2098,76.7403,organic,653,4913,OK
795,South,12.2091,76.7132,organic,10,8682,OK
796,Central,12.2242,76.7107,hazardous,962,5403,OK
797,East,12.1567,76.7941,recyclable,534,3232,OK
798,South,12.2543,76.7902,recyclable,13,8751,OK
799,South,12.1508,76.7816,recyclable,398,7912,OK
800,Central,12.207,76.7836,organic,510,8029,OK
801,Central,12.2422,76.7127,recyclable,209,5138,OK
802,South,12.1986,76.7739,other,579,5016,OK
803,North,12.2655,76.7059,ewaste,661,1288,OK
804,West,12.2555,76.7102,organic,217,4436,OK
805,West,12.2307,76.7317,organic,810,8714,OK
806,Central,12.1972,76.7854,hazardous,79,8567,OK
807,West,12.2141,76.7374,organic,377,7275,OK
808,South,12.2665,76.7829,other,286,8239,OK
809,East,12.184,76.7092,organic,977,5088,OK
810,South,12.2312,76.7097,organic,741,3429,OK
811,Central,12.2049,76.728,organic,856,5603,OK
812,North,12.2136,76.734,hazardous,959,5771,OK
813,North,12.2514,76.7896,organic,627,5963,OK
814,East,12.189,76.7755,organic,162,8685,FAULT
815,East,12.1703,76.7219,hazardous,415,1214,OK
816,South,12.2119,76.7687,other,391,7389,OK
817,East,12.2632,76.7157,organic,522,913,OK
818,South,12.2534,76.7037,organic,994,4263,OK
819,East,12.1966,76.7423,organic,916,4587,OK
820,West,12.1807,76.7604,organic,230,4419,OK
821,West,12.2641,76.7891,organic,186,3982,OK
822,East,12.2311,76.7838,hazardous,616,513,OK
823,East,12.238,76.7343,organic,907,2996,OK
824,West,12.1871,76.7084,organic,782,1605,OK
825,North,12.2065,76.7996,recyclable,850,8200,OK
826,South,12.1852,76.7707,organic,300,4156,OK
827,South,12.2318,76.7995,recyclable,849,5394,OK
828,West,12.2504,76.7575,recyclable,261,5451,OK
829,East,12.2257,76.7496,other,15,1864,OK
830,North,12.2534,76.765,recyclable,344,6981,OK
831,West,12.1818,76.7515,recyclable,154,5748,OK
832,Central,12.1619,76.7587,organic,993,6432,OK
833,North,12.2276,76.7277,organic,334,8715,OK
834,Central,12.2174,76.7523,recyclable,922,4341,OK
835,West,12.2685,76.7144,recyclable,787,3483,OK
836,South,12.233,76.7987,other,831,1199,OK
837,Central,12.2117,76.7578,recyclable,712,245,OK
838,East,12.2697,76.7974,hazardous,95,5165,OK
839,East,12.2156,76.745,recyclable,252,3585,OK
840,East,12.1659,76.7999,other,5,2009,FAULT
841,West,12.2688,76.7165,recyclable,648,2275,OK
842,South,12.1911,76.7033,organic,740,8164,OK
843,South,12.1503,76.7448,recyclable,473,5337,OK
844,North,12.1587,76.7793,recyclable,484,3443,OK
845,West,12.1687,76.7634,recyclable,694,6706,OK
846,East,12.2163,76.7218,organic,819,8696,OK
847,West,12.2415,76.7306,recyclable,159,8159,OK
848,East,12.1791,76.7214,other,367,2021,OK
849,North,12.2581,76.7273,organic,2,1912,OK
850,North,12.2498,76.7858,recyclable,74,5714,OK
851,West,12.1989,76.769,organic,214,7420,OK
852,East,12.1758,76.7642,organic,835,5711,OK
853,South,12.224,76.7614,organic,213,4659,OK
854,West,12.2121,76.7182,organic,300,1880,OK
855,East,12.208,76.7268,organic,971,1908,OK
856,East,12.2191,76.7375,other,247,470,OK
857,East,12.2201,76.7882,organic,521,2897,OK
858,West,12.2237,76.7977,organic,323,7034,OK
859,East,12.201,76.7243,organic,309,2755,OK
860,Central,12.2011,76.7006,recyclable,187,7254,FAULT
861,East,12.1645,76.7856,recyclable,820,2807,OK
862,Central,12.1672,76.7381,other,905,8393,OK
863,Central,12.2287,76.7671,organic,760,8458,OK
864,Central,12.2338,76.7459,organic,858,6327,OK
865,Central,12.214,76.7446,recyclable,432,3587,OK
866,West,12.2627,76.7254,organic,466,2729,OK
867,East,12.2033,76.7008,organic,3,5967,OK
868,South,12.2154,76.7662,other,249,8897,OK
869,East,12.2453,76.7093,other,831,6955,OK
870,North,12.2399,76.7071,hazardous,74,1517,OK
871,East,12.2122,76.7671,organic,122,2655,OK
872,North,12.2136,76.7314,recyclable,49,498,OK
873,East,12.1831,76.741,other,780,5255,OK
874,Central,12.1507,76.734,recyclable,276,7873,OK
875,South,12.2441,76.7487,recyclable,728,5040,OK
876,South,12.1804,76.7313,organic,691,1773,OK
877,Central,12.2671,76.7372,organic,201,553,OK
878,East,12.1782,76.7531,recyclable,749,1623,FAULT
879,West,12.2448,76.7036,recyclable,21,5497,OK
880,West,12.2124,76.765,recyclable,25,8816,OK
881,South,12.1585,76.7358,organic,631,7926,FAULT
882,Central,12.2695,76.7346,other,349,5402,OK
883,West,12.2141,76.7574,recyclable,616,2678,OK
884,North,12.1594,76.7166,other,974,3154,OK
885,East,12.1609,76.7813,other,181,5267,OK
886,Central,12.1834,76.7122,organic,673,8166,OK
887,East,12.2175,76.7874,recyclable,424,8872,OK
888,South,12.2124,76.7753,ewaste,9,4179,OK
889,Central,12.1763,76.7614,recyclable,42,8246,FAULT
890,North,12.2209,76.7654,other,812,4459,OK
891,North,12.2339,76.7666,recyclable,983,333,OK
892,West,12.2045,76.7417,other,474,2177,FAULT
893,West,12.2391,76.7439,organic,13,7738,OK
894,North,12.172,76.7451,recyclable,292,6477,OK
895,South,12.1973,76.7277,organic,448,3309,OK
896,East,12.2159,76.7558,ewaste,952,7792,OK
897,West,12.2408,76.7891,organic,395,2635,OK
898,East,12.2541,76.7282,organic,283,879,OK
899,South,12.1667,76.7472,other,260,4992,FAULT
900,South,12.228,76.7459,other,645,3089,OK
901,West,12.1663,76.7076,organic,719,4191,OK
902,South,12.1883,76.7784,organic,712,241,OK
903,North,12.1836,76.7372,organic,500,2211,OK
904,South,12.2444,76.7892,other,418,6109,OK
905,South,12.2222,76.7696,organic,290,4912,OK
906,West,12.1825,76.7083,other,602,2813,OK
907,East,12.2453,76.752,recyclable,44,4866,OK
908,South,12.1582,76.7161,hazardous,48,6736,OK
909,North,12.1724,76.7983,hazardous,652,8733,OK
910,Central,12.2693,76.7772,recyclable,201,3740,OK
911,South,12.2629,76.7157,recyclable,218,3130,OK
912,West,12.2547,76.7502,recyclable,386,453,OK
913,Central,12.2656,76.7933,organic,567,3754,OK
914,South,12.2415,76.7922,recyclable,120,8361,OK
915,Central,12.1743,76.751,organic,680,7970,OK
916,North,12.2306,76.721,recyclable,103,2106,OK
917,Central,12.2074,76.7875,other,261,2762,OK
918,Central,12.1792,76.7408,recyclable,293,3609,OK
919,North,12.1742,76.7071,organic,650,7021,OK
920,North,12.212,76.7532,recyclable,422,1715,OK
921,East,12.1556,76.7696,organic,348,8078,OK
922,North,12.2434,76.779,organic,862,7569,OK
923,Central,12.1654,76.7563,organic,616,5781,OK
924,Central,12.154,76.7094,ewaste,927,4164,OK
925,West,12.2661,76.792,recyclable,184,4707,OK
926,East,12.209,76.746,ewaste,887,696,OK
927,East,12.2098,76.713,recyclable,173,2501,OK
928,North,12.1742,76.7608,organic,287,1843,FAULT
929,Central,12.2317,76.7835,organic,684,8941,OK
930,Central,12.1517,76.7269,recyclable,960,4077,OK
931,East,12.2657,76.7784,ewaste,412,2727,OK
932,South,12.2004,76.77,organic,660,6587,OK
933,West,12.2126,76.7804,hazardous,30,6442,OK
934,East,12.1544,76.7649,organic,65,5565,OK
935,North,12.2431,76.7522,other,135,4425,OK
936,East,12.246,76.7934,recyclable,812,8787,OK
937,South,12.268,76.7253,recyclable,944,722,OK
938,North,12.2136,76.7487,organic,790,8357,OK
939,North,12.1741,76.732,recyclable,196,2602,OK
940,East,12.185,76.7222,recyclable,653,4110,OK
941,North,12.156,76.7847,hazardous,69,1566,OK
942,North,12.2668,76.7972,recyclable,164,654,FAULT
943,South,12.1562,76.7954,ewaste,878,4198,OK
944,Central,12.2016,76.7096,hazardous,482,5394,OK
945,West,12.2466,76.7352,other,174,8484,OK
946,Central,12.1505,76.7801,recyclable,593,6120,OK
947,East,12.2315,76.7732,recyclable,315,4989,OK
948,West,12.2681,76.7868,recyclable,386,7441,FAULT
949,West,12.2322,76.7394,recyclable,278,8660,OK
950,North,12.2218,76.7677,organic,286,4209,OK
951,North,12.1882,76.7843,hazardous,566,6781,OK
952,North,12.1839,76.7614,recyclable,351,3083,OK
953,North,12.2498,76.7066,organic,556,1005,OK
954,Central,12.2559,76.7137,organic,906,5161,OK
955,Central,12.1925,76.74,hazardous,0,3954,OK
956,West,12.1933,76.7809,other,445,2894,OK
957,West,12.1768,76.7076,organic,326,5147,OK
958,Central,12.1985,76.7552,organic,822,4886,OK
959,East,12.2529,76.7922,organic,101,3023,FAULT
960,North,12.1529,76.7444,other,232,8650,OK
961,West,12.2148,76.7464,recyclable,235,1878,OK
962,West,12.2652,76.7807,recyclable,276,1365,OK
963,West,12.2609,76.7865,recyclable,64,204,OK
964,Central,12.1802,76.7129,organic,701,5934,OK
965,East,12.2231,76.734,organic,683,891,OK
966,North,12.1964,76.7426,other,372,4091,OK
967,North,12.2302,76.7731,recyclable,456,6875,OK
968,Central,12.2455,76.7438,organic,389,3741,FAULT
969,North,12.1858,76.7441,hazardous,15,3970,OK
970,North,12.1719,76.7443,hazardous,184,8382,OK
