NodeID,Zone,Conn,Dist,Users,BW
1074,E,2089,24,267,62
1075,W,2264,84,264,71
1076,W,8785,30,319,74
1077,S,46,27,235,72
1078,W,976,45,285,19
1079,C,3973,27,432,18
1080,N,6184,94,406,55
1081,E,9529,10,125,47
1082,S,9325,54,290,96
1083,S,4907,61,196,15
1084,S,9898,97,132,2
1085,W,7443,71,266,21
1086,E,2050,96,366,8
1087,S,9163,78,468,89
1088,W,6637,49,461,48
1089,W,1274,47,133,70
1090,N,5064,25,93,73
1091,C,7926,6,211,12
1092,E,4626,51,116,90
1093,N,8250,13,294,76
1094,N,7587,11,306,67
1095,C,5593,58,198,47
1096,C,6350,31,88,20
1097,C,244,19,305,13
1098,W,2645,9,230,12
1099,N,4226,61,113,73
1100,W,6568,53,482,80
1101,E,8289,58,429,32
1102,C,4762,49,254,10
1103,S,1531,45,105,11
1104,S,6503,99,83,41
1105,E,7802,15,329,20
1106,W,9309,5,292,28
1107,N,6929,35,122,9
1108,E,7396,54,97,55
1109,E,3253,45,402,21
1110,W,6375,2,365,19
1111,E,5185,2,125,64
1112,E,6658,34,377,75
1113,N,3074,54,228,27
1114,S,235,48,207,65
1115,N,7471,53,268,67
1116,E,7018,48,354,21
1117,C,7167,82,462,14
1118,N,6738,14,307,75
1119,N,3471,29,150,61
1120,N,7601,53,195,35
1121,E,6794,87,262,5
1122,N,8502,95,270,31
1123,C,6444,7,256,41
1124,C,2069,65,373,74
1125,W,4263,71,154,12
1126,N,9720,20,366,91
1127,C,6265,4,384,29
1128,E,6194,99,92,19
1129,N,1694,15,122,37
1130,E,8097,47,101,63
1131,N,1250,27,142,39
1132,N,9939,5,225,45
1133,W,82,21,65,69
1134,N,3543,47,161,4
1135,E,2073,35,97,45
1136,C,8123,56,151,88
1137,E,9626,40,419,63
1138,W,4451,41,152,73
1139,E,1052,58,311,33
1140,C,8691,46,464,42
1141,W,1190,28,54,41
1142,N,9297,42,83,50
1143,E,1686,72,343,83
1144,W,5244,26,460,64
1145,W,1953,16,352,50
1146,S,9433,1,68,69
1147,C,1137,61,474,54
1148,E,6559,11,202,90
1149,W,1989,48,472,2
1150,S,7138,29,147,93
1151,E,80,89,182,6
1152,N,4320,43,285,16
1153,S,9570,53,345,62
1154,W,7908,29,185,99
1155,E,3971,85,158,2
1156,S,7989,14,439,68
1157,C,5108,91,116,29
1158,E,8412,26,266,22
1159,E,1672,19,58,59
1160,S,8698,58,331,11
1161,E,8227,56,239,13
1162,N,6923,25,140,77
1163,E,7103,14,77,5
1164,C,1655,36,250,51
1165,N,4395,64,452,27
1166,E,4718,94,98,24
1167,C,5002,89,211,88
1168,N,7458,19,391,61
1169,W,4322,10,354,46
1170,W,4055,61,73,3
1171,C,3740,68,205,95
1172,E,8940,33,473,46
1173,E,9760,62,188,88
1174,C,6722,29,345,95
1175,W,3175,49,139,34
1176,E,6836,36,346,67
1177,E,7455,73,54,64
1178,S,4747,80,83,38
1179,N,9716,16,300,40
1180,N,10,7,499,37
1181,C,2540,12,91,38
1182,S,4075,87,204,77
1183,E,5283,75,178,18
1184,W,1402,39,450,56
1185,N,5132,65,265,53
1186,W,6896,12,452,32
1187,C,8900,73,114,52
1188,N,8487,59,93,8
1189,E,5463,77,470,38
1190,C,997,16,123,72
1191,W,2535,39,84,1
1192,S,1587,32,292,4
1193,C,1995,39,480,70
1194,E,2018,56,144,19
1195,S,8956,26,391,13
1196,C,6409,50,64,37
1197,W,9511,39,380,84
1198,C,5811,18,131,46
1199,C,5715,91,385,20
1200,E,7528,92,451,98
1201,E,7925,49,412,65
1202,C,9647,75,84,6
1203,N,1581,86,305,87
1204,W,3876,14,436,54
1205,N,613,96,276,98
1206,E,2851,42,407,58
1207,W,9117,26,301,57
1208,E,7111,68,348,4
1209,N,85,47,224,24
1210,C,9344,61,460,9
1211,W,1161,73,115,67
1212,E,843,77,474,33
1213,W,2586,37,323,74
1214,S,8192,40,348,61
1215,E,6904,34,441,8
1216,S,5400,97,362,90
1217,N,6819,77,420,6
1218,N,5738,56,78,4
1219,S,296,71,406,17
1220,W,1893,57,365,48
1221,E,949,31,351,2
1222,S,8785,73,460,2
1223,S,2076,57,72,41
1224,E,4790,17,89,33
1225,C,5848,29,199,84
1226,S,8870,65,77,45
1227,W,4583,11,480,67
1228,S,2011,48,108,3
1229,W,9637,50,192,79
1230,W,6302,57,164,27
1231,W,856,85,440,45
1232,N,5508,34,493,55
1233,N,4709,69,443,67
1234,E,3903,17,193,88
1235,E,8893,38,69,79
1236,E,9961,2,207,73
1237,E,7271,60,275,2
1238,W,9119,28,191,79
1239,C,2945,34,115,30
1240,S,812,30,385,5
1241,S,9500,41,333,92
1242,S,4244,33,397,46
1243,C,5729,14,309,57
1244,N,5337,74,378,55
1245,E,5902,43,368,4
1246,S,2458,76,104,78
1247,S,8326,75,386,93
1248,S,1285,10,307,74
1249,C,1986,68,360,61
1250,C,3195,74,174,99
1251,E,1890,89,425,53
1252,E,1252,47,167,73
1253,S,6678,87,224,41
1254,N,2431,74,57,22
1255,N,7698,96,114,5
1256,W,1196,17,115,52
1257,C,5518,44,428,46
1258,W,7138,38,469,66
1259,N,9716,48,310,93
1260,C,3805,39,315,68
1261,C,4673,42,71,95
1262,S,5150,13,110,37
1263,E,2774,37,168,86
1264,E,8334,97,356,6
1265,C,8001,4,342,55
1266,W,4832,15,94,18
1267,E,5795,11,221,36
1268,W,1213,91,212,25
1269,C,583,82,496,29
1270,S,3065,94,375,12
1271,C,52,56,301,72
1272,C,6851,89,170,82
1273,E,2950,39,392,63
1274,W,5851,70,107,97
1275,E,4053,85,213,85
1276,N,2098,100,401,31
1277,N,6701,8,250,57
1278,W,4396,63,259,29
1279,C,1807,79,60,93
1280,N,5460,46,235,69
1281,S,6480,92,460,21
1282,E,4074,2,482,3
1283,C,7944,6,204,4
1284,S,553,35,491,11
1285,N,6805,3,430,70
1286,C,9636,51,489,40
1287,E,4950,36,385,74
1288,W,3641,53,309,32
1289,W,6449,48,62,51
1290,S,1785,83,464,81
1291,N,8025,76,122,52
1292,C,9283,98,442,64
1293,E,2467,5,258,1
1294,E,8007,70,286,91
1295,W,1334,14,437,2
1296,S,3233,57,69,55
1297,W,7982,18,110,56
1298,E,4441,67,382,22
1299,S,6082,67,219,96
1300,S,7763,2,126,61
1301,N,3074,26,81,80
1302,W,9161,29,190,37
1303,W,6607,33,128,14
1304,S,1676,17,445,76
1305,C,7756,27,451,30
1306,S,2400,19,497,1
1307,E,2244,66,204,65
1308,N,6316,91,212,68
1309,N,2721,82,336,57
1310,W,1970,72,493,47
1311,W,6948,28,141,96
1312,N,3193,1,179,65
1313,N,4504,83,190,81
1314,N,7713,78,463,14
1315,N,2509,91,78,57
1316,N,4546,25,419,47
1317,C,6821,86,423,35
1318,N,9970,26,190,72
1319,E,1410,73,143,94
1320,N,329,99,161,82
1321,E,4042,40,411,37
1322,S,6782,29,152,23
1323,E,1514,63,228,99
1324,C,2793,5,157,90
1325,W,4729,27,474,96
1326,E,4230,28,314,85
1327,S,5291,48,409,14
1328,E,6904,61,145,46
1329,E,356,57,424,52
1330,W,6114,77,203,6
1331,S,8306,14,255,76
1332,N,4924,77,389,43
1333,N,2317,45,50,85
1334,S,5038,11,489,27
1335,W,9098,100,131,45
1336,N,3481,61,115,41
1337,S,4639,87,227,63
1338,C,2918,99,235,44
1339,C,6523,10,158,39
1340,W,2947,55,209,50
1341,W,6909,23,399,67
1342,N,1661,84,115,74
1343,C,7964,84,182,95
1344,N,7377,65,482,69
1345,E,6947,69,222,91
1346,C,7454,56,287,37
1347,N,6014,7,395,38
1348,N,5847,54,278,42
1349,E,5853,94,322,95
1350,W,1549,17,284,89
1351,C,8577,73,240,5
1352,S,1656,49,255,3
1353,S,1298,56,456,25
1354,C,8422,70,241,74
1355,W,4502,96,254,24
1356,E,306,54,454,82
1357,E,5318,29,363,37
1358,C,9752,43,225,44
1359,E,7568,96,394,50
1360,E,9360,11,432,68
1361,E,7397,87,135,80
1362,E,383,97,170,49
1363,C,2023,13,342,38
1364,S,6571,71,356,36
1365,E,5206,65,303,97
1366,W,2571,23,474,43
1367,W,1610,50,375,4
1368,C,8247,11,362,32
1369,S,1490,48,430,77
1370,W,2644,59,291,92
1371,S,506,27,277,31
1372,S,1821,78,286,93
1373,N,6657,67,183,92
1374,C,8751,92,274,62
1375,N,653,47,453,16
1376,N,9499,97,419,22
1377,E,3982,62,99,43
1378,N,4009,97,402,57
1379,E,9309,36,197,4
1380,S,4771,40,394,38
1381,S,2400,78,376,30
1382,N,2430,75,182,47
1383,C,6649,62,486,65
1384,E,7950,83,296,23
1385,W,1060,44,155,29
1386,S,1959,84,305,59
1387,C,8587,30,218,65
1388,N,8810,11,278,73
1389,C,2993,89,361,35
1390,C,1043,17,174,75
1391,C,836,41,92,61
1392,S,9802,63,347,56
1393,N,3191,76,188,64
1394,S,4649,83,177,44
1395,E,7209,15,53,41
1396,C,1074,98,225,82
1397,C,1781,98,207,65
1398,E,1686,88,342,87
1399,S,6491,22,389,21
1400,E,9752,54,239,19
1401,E,5166,58,251,98
1402,W,906,53,442,36
1403,N,4193,38,268,49
1404,E,3522,80,174,21
1405,E,9714,61,449,85
1406,W,7979,32,242,8
1407,N,8812,48,118,96
1408,N,6779,20,203,74
1409,S,5371,74,403,3
1410,S,5143,47,289,30
1411,W,4243,33,268,51
1412,W,987,66,273,5
1413,C,8827,63,374,9
1414,N,1840,69,483,12
1415,C,3127,97,442,88
1416,W,2493,84,381,74
1417,E,7084,3,369,50
1418,N,2465,34,395,99
1419,E,3282,99,445,19
1420,S,8739,78,449,17
1421,C,5166,30,188,30
1422,S,7203,16,244,7
1423,W,6234,76,97,23
1424,C,1993,21,300,95
1425,C,6801,25,459,65
1426,E,7486,3,244,54
1427,W,5904,40,272,84
1428,E,6384,61,190,94
1429,E,2905,73,115,67
1430,S,638,8,471,21
1431,W,2480,95,304,27
1432,E,4344,80,219,4
1433,W,6679,6,130,13
1434,N,6879,9,293,60
1435,W,2202,78,115,42
1436,C,1579,62,162,66
1437,S,1346,96,417,52
1438,E,3706,33,218,91
1439,W,9456,35,266,48
1440,S,560,96,57,19
1441,N,6500,42,342,62
1442,W,9456,52,329,57
1443,N,8429,44,224,63
1444,C,5609,98,378,4
1445,C,7494,15,331,92
1446,E,7414,56,469,66
1447,S,273,26,490,68
1448,C,8838,30,398,22
1449,C,2491,70,255,38
1450,W,7807,60,50,10
1451,E,3420,94,121,19
1452,W,3972,51,250,76
1453,S,3707,36,113,93
1454,C,7264,19,209,68
1455,N,3804,85,430,79
1456,W,5593,35,245,33
1457,N,2759,91,95,94
1458,C,3953,86,376,14
1459,E,4123,82,92,2
1460,N,9597,64,272,86
1461,E,7993,72,495,86
1462,W,1615,74,110,98
1463,S,9892,54,486,59
1464,C,6532,81,62,81
1465,E,464,94,230,32
1466,E,7507,90,381,42
1467,W,2818,64,220,46
1468,C,3728,41,377,52
1469,E,6270,26,222,57
1470,E,5288,3,147,75
1471,E,9182,38,151,12
1472,N,6629,34,322,46
1473,W,4815,79,472,6
1474,S,4485,4,498,29
1475,W,203,38,489,79
1476,W,9031,73,145,67
1477,C,6342,96,270,48
1478,E,5245,70,214,90
1479,S,1583,65,166,93
1480,E,9077,29,285,80
1481,W,2807,3,294,91
1482,S,4523,73,301,56
1483,S,7407,40,458,66
1484,W,9615,41,362,7
1485,E,1163,79,321,53
1486,S,9855,100,65,84
1487,W,1542,52,120,44
1488,S,7051,33,255,26
1489,S,1336,44,60,78
1490,N,6113,13,320,2
1491,N,9307,73,146,82
1492,C,5656,13,275,91
1493,S,7292,4,199,14
1494,E,2742,13,363,44
1495,W,6370,58,392,71
1496,N,3923,63,71,46
1497,N,9685,13,344,90
1498,C,3292,37,440,26
1499,E,7129,49,301,4
1500,W,9988,50,444,88
1501,N,1461,40,428,7
1502,C,6306,25,471,88
1503,W,2921,66,100,59
1504,S,1195,92,155,74
1505,C,3375,89,198,1
1506,S,5419,23,72,20
1507,S,4230,55,403,2
1508,W,3104,100,370,89
1509,W,2111,85,455,63
1510,N,4202,88,488,73
1511,E,3311,12,68,61
1512,W,6358,24,440,89
1513,N,7177,95,355,99
1514,N,3096,99,72,73
1515,N,4109,23,379,8
1516,W,8283,9,371,25
1517,E,7217,9,320,37
1518,C,5202,8,400,9
1519,W,2783,93,123,14
1520,S,957,50,329,10
1521,N,9363,83,433,31
1522,W,7454,62,324,47
1523,S,2856,50,428,3
1524,W,7535,53,156,52
1525,W,7410,57,216,86
1526,W,4030,28,330,98
1527,W,6436,19,203,100
1528,C,5532,71,314,56
1529,S,3382,50,378,52
1530,C,6738,41,211,79
1531,C,578,87,452,9
1532,N,864,43,210,46
1533,S,5039,9,474,58
1534,W,4968,13,110,69
1535,C,7693,90,389,19
1536,W,6241,61,350,89
1537,E,2979,58,301,86
1538,C,1392,48,140,18
1539,C,2449,15,358,64
1540,N,2769,47,193,67
1541,N,852,84,184,58
1542,W,7505,85,220,71
1543,N,174,95,290,49
1544,W,6146,43,258,91
1545,E,4285,71,194,35
1546,N,1389,86,61,17
1547,N,1064,20,420,2
1548,E,2559,75,410,18
1549,S,3040,12,75,92
1550,N,3156,61,359,91
1551,S,9696,8,90,23
1552,S,9427,25,437,30
1553,S,4861,77,268,33
1554,E,4123,37,81,9
1555,W,7046,11,444,47
1556,C,4299,94,430,62
1557,E,5135,70,403,46
1558,W,6606,60,427,97
1559,W,2284,41,57,56
1560,S,3555,13,250,61
1561,S,8148,51,474,71
1562,E,8177,56,230,14
1563,N,9958,38,315,64
1564,S,5046,81,372,40
1565,C,2120,68,463,89
1566,S,1034,3,157,42
1567,S,7801,36,115,42
1568,C,9713,79,300,73
1569,W,1566,50,91,68
1570,W,4358,9,414,19
1571,E,4040,29,124,35
1572,E,8786,26,425,8
1573,S,4066,49,154,19
1574,E,6904,11,278,81
1575,W,5146,14,151,91
1576,C,2105,42,113,7
1577,E,5165,93,380,42
1578,W,565,83,437,73
1579,N,2160,64,84,18
1580,S,3850,12,91,53
1581,E,8931,8,471,12
1582,S,4272,30,380,88
1583,C,3694,62,71,29
1584,S,2255,65,437,82
1585,W,8064,4,351,5
1586,S,5724,90,347,48
1587,C,3486,20,241,66
1588,W,9955,33,183,51
1589,N,7299,78,71,50
1590,N,3279,98,234,60
1591,N,4134,28,474,24
1592,E,6366,93,358,97
1593,S,9776,37,367,7
1594,N,4971,57,77,48
1595,S,6108,10,202,99
1596,N,4304,59,375,96
1597,N,2860,2,94,93
1598,S,9133,35,295,9
1599,S,6183,4,304,56
1600,W,9449,6,460,35
1601,N,3081,31,336,90
1602,W,774,37,238,59
1603,W,6082,93,258,23
1604,C,5692,99,395,70
1605,W,9865,33,233,83
1606,W,2691,6,356,44
1607,C,9399,18,91,54
1608,N,8512,14,428,30
1609,E,6116,71,345,45
1610,W,3699,82,459,14
1611,W,5022,31,376,13
1612,S,1983,27,84,33
1613,W,5857,85,225,50
1614,E,9661,62,213,45
1615,N,6287,97,400,63
1616,N,1422,61,92,32
1617,N,3954,78,332,100
1618,W,168,88,491,87
1619,N,8225,24,460,69
1620,N,8466,63,200,21
1621,N,1796,88,151,62
1622,W,2893,99,164,44
1623,C,7285,90,101,22
1624,S,9915,73,274,64
1625,E,8604,89,264,61
1626,N,6918,9,94,34
1627,E,3985,18,62,21
1628,N,7308,85,84,85
1629,S,651,30,203,18
1630,W,199,15,205,18
1631,E,3498,25,138,50
1632,C,1161,19,312,10
1633,C,6774,81,258,8
1634,W,6465,4,250,58
1635,C,2086,62,356,67
1636,E,9827,4,410,100
1637,S,4544,51,205,69
1638,C,7699,66,399,78
1639,C,7689,44,404,63
1640,E,1031,33,166,41
1641,E,5710,40,315,87
1642,W,3085,99,414,70
1643,C,9531,67,420,93
1644,E,5527,24,417,35
1645,C,4173,78,179,16
1646,W,53,9,303,59
1647,C,9297,54,76,55
1648,W,6338,41,121,24
1649,N,892,6,192,14
1650,C,1571,96,55,15
1651,E,4656,56,162,80
1652,C,9054,46,61,71
1653,C,6279,27,429,79
1654,E,4033,53,285,79
1655,S,4578,14,172,86
1656,E,6335,58,101,11
1657,W,6299,79,155,87
1658,W,5608,42,305,65
1659,C,3366,48,357,90
1660,W,3570,41,177,92
1661,E,7695,4,249,74
1662,E,7148,93,180,45
1663,S,4257,62,162,75
1664,C,594,49,96,91
1665,S,820,33,318,33
1666,W,7141,36,259,40
1667,S,1511,80,343,84
1668,S,6934,22,463,26
1669,C,1663,35,113,100
1670,W,2931,20,487,22
1671,E,8265,8,290,20
1672,S,6016,74,282,23
1673,N,9928,97,84,49
1674,S,8027,87,318,60
1675,C,6638,97,135,65
1676,W,1202,77,359,53
1677,W,5153,63,160,56
1678,S,2291,84,122,3
1679,S,6541,60,262,7
1680,S,1659,38,288,50
1681,W,8397,71,230,43
1682,S,181,13,188,8
1683,N,6082,4,227,80
1684,E,8470,75,274,98
1685,W,8978,94,219,85
1686,W,2358,19,365,50
1687,E,4962,2,264,73
1688,S,2484,55,83,21
1689,N,1082,29,90,86
1690,W,6096,61,330,95
1691,E,2549,86,165,3
1692,W,8336,39,203,33
1693,N,3587,32,308,47
1694,W,5426,39,174,21
1695,C,1086,100,257,56
1696,S,5468,48,207,31
1697,W,6493,76,270,31
1698,E,5506,21,101,11
1699,N,8853,55,51,61
1700,S,6009,87,208,43
1701,N,647,79,470,25
1702,S,8034,14,365,68
1703,N,1064,60,304,78
1704,S,5548,86,464,58
1705,E,6571,54,391,42
1706,S,2543,5,80,76
1707,N,2066,20,172,92
1708,W,9045,94,236,21
1709,W,514,33,387,51
1710,E,6919,85,53,22
1711,E,5481,19,121,31
1712,C,3313,93,69,99
1713,N,6111,44,103,62
1714,C,8273,36,272,99
1715,N,8964,38,59,53
1716,C,7774,54,211,76
1717,S,634,30,321,30
1718,N,3915,51,270,7
1719,N,8954,54,306,94
1720,E,8136,75,388,71
1721,E,6373,72,400,55
1722,N,7862,3,116,96
1723,E,4212,54,154,94
1724,S,4731,40,497,16
1725,N,4424,23,441,58
1726,E,8758,60,232,12
1727,E,8934,33,225,21
1728,C,7842,97,103,66
1729,W,7920,100,444,59
1730,W,687,5,231,3
1731,E,121,41,354,67
1732,C,7756,64,452,82
1733,E,6973,38,489,14
1734,N,2243,90,193,44
1735,W,5960,10,61,4
1736,E,2251,68,98,34
1737,E,9443,28,209,98
1738,C,1305,92,386,39
1739,N,667,40,429,7
1740,S,9638,1,294,6
1741,W,1751,34,337,32
1742,N,9322,90,372,3
1743,W,2774,95,498,35
1744,C,3072,64,363,86
1745,W,5640,18,197,35
1746,S,6884,33,352,25
1747,E,9506,16,431,6
1748,N,3573,36,344,1
1749,S,225,53,224,27
1750,W,2019,48,387,67
1751,E,2390,27,300,63
1752,E,7099,60,450,8
1753,W,1809,37,193,23
1754,W,8676,9,280,26
1755,E,4417,21,58,100
1756,S,9039,66,180,89
1757,N,5082,96,104,31
1758,E,9108,79,51,20
1759,N,9074,54,145,14
1760,E,4455,76,392,78
1761,C,7730,80,216,6
1762,E,8724,43,58,89
1763,N,3789,53,154,60
1764,W,1681,88,161,48
1765,N,9625,53,193,83
1766,C,1531,44,97,33
1767,C,3951,6,386,97
1768,N,3544,53,307,75
1769,S,6997,90,334,90
1770,S,9366,3,427,6
1771,S,2172,38,366,18
1772,N,3345,47,292,49
1773,N,2868,88,158,10
1774,S,2722,35,218,58
1775,S,9294,28,192,41
1776,E,328,26,288,12
1777,C,881,30,382,75
1778,S,3797,17,310,78
1779,C,9048,11,97,34
1780,E,2921,6,461,29
1781,N,1170,55,398,36
1782,E,447,100,437,96
1783,C,7877,13,453,81
1784,C,5789,41,435,38
1785,E,2423,77,317,99
1786,N,4734,65,70,65
1787,W,800,1,95,47
1788,C,6188,73,170,53
1789,S,5269,48,242,94
1790,N,7696,7,358,79
1791,C,278,99,81,35
1792,N,4142,68,334,68
1793,N,2907,71,149,49
1794,S,4387,32,122,90
1795,W,2799,67,60,32
1796,W,8656,56,208,100
1797,E,6392,38,493,6
1798,S,6046,44,392,11
1799,W,4584,38,445,29
1800,N,8207,67,219,93
1801,S,1008,87,172,27
1802,S,5817,25,252,94
1803,S,1475,13,328,7
1804,C,1497,81,379,42
1805,S,569,93,92,97
1806,C,5364,50,286,65
1807,W,8592,2,144,27
1808,N,1748,43,478,77
1809,C,6181,43,471,77
1810,N,50,80,118,8
1811,N,2018,68,165,30
1812,W,432,76,149,22
1813,S,8287,19,172,58
1814,E,1511,33,406,96
1815,E,702,47,269,56
1816,N,2110,55,71,25
1817,N,6399,51,400,59
1818,N,1637,23,224,46
1819,N,3004,56,440,72
1820,S,4321,38,52,68
1821,W,3889,62,158,30
1822,E,1678,86,360,7
1823,C,1062,38,58,92
1824,W,2713,52,495,100
1825,E,9835,96,324,47
1826,C,4066,19,200,3
1827,C,3185,23,144,100
1828,S,7043,52,335,61
1829,S,6843,4,420,30
1830,C,9869,47,478,37
1831,N,1930,19,331,19
1832,W,2402,56,243,45
1833,W,3549,2,442,25
1834,C,1969,33,254,70
1835,S,5091,66,476,22
1836,W,8419,56,109,98
1837,W,3167,79,83,49
1838,C,1312,38,258,100
1839,S,9543,57,376,36
1840,E,7253,77,79,92
1841,W,6744,86,120,45
1842,N,8062,93,408,78
1843,N,6509,68,153,59
1844,S,5147,46,289,70
1845,N,2691,87,90,78
1846,S,6912,31,329,74
1847,E,7331,10,75,93
1848,S,2307,51,468,13
1849,W,3874,58,475,14
1850,W,2322,60,57,21
1851,N,9650,69,371,25
1852,E,2811,74,169,98
1853,W,8836,32,484,66
1854,S,6691,4,434,58
1855,N,8922,93,408,8
1856,W,6636,67,236,98
1857,N,2800,24,217,87
1858,S,5997,2,103,88
1859,E,1193,67,340,51
1860,W,9134,76,327,37
1861,C,2078,5,404,94
1862,S,9801,92,360,44
1863,C,1376,37,309,59
1864,N,5848,23,255,58
1865,W,3059,4,364,9
1866,W,6299,70,273,65
1867,W,2121,41,454,83
1868,C,6530,83,238,7
1869,E,5904,97,341,5
1870,N,8876,23,318,51
1871,W,5783,79,374,18
1872,C,6412,29,343,14
1873,E,5371,24,249,22
1874,C,3631,89,321,78
1875,E,8265,14,380,63
1876,C,9153,42,362,42
1877,W,4287,29,149,40
1878,C,8393,74,476,15
1879,W,3262,67,94,47
1880,S,4811,59,217,42
1881,S,5998,80,293,94
1882,C,7329,41,58,80
1883,E,1787,37,68,100
1884,E,8670,16,359,94
1885,S,5914,17,319,72
1886,E,5421,72,492,99
1887,C,7369,69,120,64
1888,E,4581,70,453,92
1889,C,4989,79,92,89
1890,W,102,6,129,40
1891,E,3802,10,379,15
1892,E,91,42,317,27
1893,W,1644,37,318,79
1894,W,8038,19,376,57
1895,E,104,17,238,37
1896,S,3578,23,114,26
1897,C,116,81,243,95
1898,N,6805,34,287,45
1899,N,6619,67,295,60
1900,E,9208,81,244,20
1901,C,1478,66,250,7
1902,C,1981,83,401,28
1903,S,3559,73,138,20
1904,C,3507,95,459,42
1905,C,9062,71,135,42
1906,E,9463,70,334,40
1907,E,7586,95,176,3
1908,C,9463,100,359,75
1909,W,7211,9,219,32
1910,C,8154,93,159,63
1911,E,8502,32,64,87
1912,N,889,71,69,6
1913,E,7628,67,400,27
1914,E,3879,82,58,36
1915,E,1343,74,227,21
1916,S,1533,3,135,100
1917,C,1515,39,191,84
1918,C,3216,1,401,76
1919,W,2378,51,374,20
1920,S,7542,53,360,99
1921,N,1712,17,111,80
1922,N,8669,98,68,38
1923,C,3414,69,388,23
1924,W,4939,100,101,12
1925,E,6468,81,390,42
1926,S,2110,3,479,9
1927,N,9320,77,304,3
1928,N,2324,36,233,71
1929,E,2135,28,182,10
1930,S,881,55,235,79
1931,S,4553,8,367,8
1932,W,7065,55,114,37
1933,C,5609,41,163,90
1934,E,276,79,338,99
1935,W,5050,80,239,57
1936,C,6094,37,295,14
1937,S,7113,1,72,72
1938,N,8424,16,156,4
1939,W,6531,36,300,21
1940,W,8468,13,65,93
1941,N,7593,11,71,53
1942,W,3755,43,74,37
1943,E,8061,39,139,15
1944,S,2977,45,410,55
1945,C,1974,72,220,26
1946,S,7200,33,90,46
1947,C,2264,90,186,52
1948,W,5412,81,278,76
1949,W,4133,5,433,84
1950,E,9044,9,177,86
1951,N,4186,79,381,77
1952,W,9930,68,287,76
1953,W,6262,78,100,20
1954,S,7946,62,440,42
1955,W,8444,86,108,79
1956,W,4327,22,289,7
1957,C,2810,14,260,8
1958,S,4251,13,312,77
1959,C,7349,19,92,57
1960,N,9628,38,183,39
1961,C,7393,46,309,48
1962,W,1011,4,264,61
1963,E,2946,25,354,52
1964,N,2585,66,357,86
1965,W,7591,93,186,6
1966,C,4237,12,72,64
1967,C,4654,87,231,14
1968,W,6523,24,265,90
1969,E,8958,32,311,40
1970,S,9188,44,247,19
1971,S,3983,81,114,1
1972,C,3637,35,364,6
1973,W,7856,20,267,3
1974,C,1210,28,350,97
1975,S,9825,82,415,53
1976,N,6678,1,72,33
1977,E,5446,100,303,19
1978,E,5208,84,496,25
1979,E,6822,52,290,97
1980,W,1070,99,343,97
1981,C,46,52,189,11
1982,W,1713,29,370,49
1983,E,8821,80,252,90
1984,C,8302,49,351,34
1985,E,2033,79,397,24
1986,N,5919,32,292,11
1987,W,9764,69,177,53
1988,S,5368,48,75,4
1989,C,2226,39,200,49
1990,W,9121,79,75,42
1991,W,5091,41,224,69
1992,N,5054,99,450,65
1993,C,6054,34,444,54
1994,E,6496,81,227,30
1995,N,6971,21,139,20
1996,E,7404,55,118,98
1997,E,1698,11,413,13
1998,N,8247,33,439,69
1999,N,6489,62,138,74
2000,C,223,35,486,22
2001,W,2697,7,178,30
2002,W,9645,94,333,45
2003,S,8422,23,393,72
2004,S,5931,97,396,55
2005,E,7654,44,149,20
2006,W,8048,88,441,27
2007,S,2725,63,148,72
2008,C,1192,61,81,9
2009,C,683,33,247,78
2010,S,2372,35,56,5
2011,N,6493,57,84,55
2012,E,4167,86,268,7
2013,C,5924,89,293,78
2014,C,9051,14,378,88
2015,E,2409,69,497,69
2016,W,6972,76,206,41
2017,W,7853,14,179,49
2018,S,9801,70,154,72
2019,S,3857,31,305,4
2020,W,9282,27,493,66
2021,N,3474,22,72,15
2022,N,34,3,404,67
2023,W,742,4,112,2
2024,C,6105,50,197,8
2025,S,5231,84,351,66
2026,N,9016,83,211,40
2027,W,1600,5,151,94
2028,N,2988,1,430,76
2029,W,320,89,273,56
2030,W,213,83,412,12
2031,S,7323,70,364,76
2032,E,8565,79,238,99
2033,C,8982,26,243,69
2034,C,6363,78,326,56
2035,C,9269,16,236,4
2036,E,5947,59,341,59
2037,W,2072,3,117,56
2038,E,8552,74,90,71
2039,N,9365,48,451,60
2040,E,1929,59,393,96
2041,S,3029,10,327,87
2042,C,9702,52,186,23
2043,S,5476,66,419,94
2044,E,9069,45,272,100
2045,C,2318,17,413,74
2046,N,6542,29,137,28
2047,S,2910,65,362,42
2048,E,8522,84,173,12
2049,S,8884,99,83,8
2050,E,966,12,344,48
2051,N,1789,85,211,24
2052,W,5942,30,152,6
2053,N,9726,41,499,65
2054,C,5361,90,458,73
2055,C,9389,28,181,36
2056,W,1443,80,465,69
2057,N,1158,5,128,46
2058,C,3001,9,274,33
2059,C,5527,20,491,35
2060,C,7336,25,327,65
2061,S,5208,30,326,7
2062,E,7279,36,230,11
2063,E,9249,24,442,42
2064,N,5070,94,391,77
2065,N,1365,13,357,88
2066,N,7293,88,374,4
2067,W,3830,41,50,11
2068,S,9271,46,55,21
2069,W,831,11,159,93
2070,S,9637,34,194,6
2071,W,3133,17,231,91
2072,C,3778,86,74,2
2073,W,3542,39,192,45
2074,S,7019,6,203,81
2075,C,5518,79,439,97
2076,S,5578,19,235,50
2077,N,7977,73,269,71
