index,node_type,zone,corridor,facility_name,gps_lat,gps_lon,criticality_level,resource_type,capacity_units,final_stock_units
679,CLINIC,RIVER_CORRIDOR,WEST_VALLEY,CLINIC_0679,14.61268,76.64922,HIGH,VACCINE,4086.0,2648.81
680,WATER_RESERVOIR,CORE_FOREST,RIVER_WEST,WATER_RESERVOIR_0680,14.75138,77.11682,HIGH,VACCINE,3912.0,3516.92
681,CLINIC,BUFFER_VILLAGE,NORTH_RIDGE,CLINIC_0681,14.57086,76.7353,MEDIUM,VACCINE,3843.0,3148.31
682,MOBILE_VET_UNIT,RIVER_CORRIDOR,WEST_VALLEY,MOBILE_VET_UNIT_0682,14.82568,77.27898,MEDIUM,MEDICAL_KIT,383.0,249.73
683,CLINIC,RIVER_CORRIDOR,WEST_VALLEY,CLINIC_0683,14.57353,77.08509,LOW,VACCINE,645.0,645.0
684,CLINIC,BUFFER_VILLAGE,GRASSLAND_BELT,CLINIC_0684,14.87349,76.95774,HIGH,VACCINE,1790.0,1722.91
685,CLINIC,HIGHWAY_CORRIDOR,EAST_VALLEY,CLINIC_0685,14.55965,76.6365,MEDIUM,WATER,17254.0,11821.63
686,CLINIC,HIGHWAY_CORRIDOR,WEST_VALLEY,CLINIC_0686,15.28955,77.138,MEDIUM,VACCINE,1592.0,1573.03
687,CLINIC,CORE_FOREST,HIGHWAY_NORTH,CLINIC_0687,15.49566,77.09158,MEDIUM,MEDICAL_KIT,907.0,572.66
688,WATER_RESERVOIR,RIVER_CORRIDOR,WEST_VALLEY,WATER_RESERVOIR_0688,15.07947,77.39182,MEDIUM,WATER,6881.0,5786.97
689,WATER_RESERVOIR,RIVER_CORRIDOR,NORTH_RIDGE,WATER_RESERVOIR_0689,15.23348,77.00422,LOW,WATER,15949.0,10495.0
690,FIELD_DEPOT,CORE_FOREST,HIGHWAY_SOUTH,FIELD_DEPOT_0690,15.05849,76.51242,HIGH,VACCINE,3531.0,2338.91
691,MOBILE_VET_UNIT,BUFFER_VILLAGE,SOUTH_RIDGE,MOBILE_VET_UNIT_0691,14.80484,77.2033,MEDIUM,WATER,2799.0,2799.0
692,FIELD_DEPOT,BUFFER_VILLAGE,HIGHWAY_NORTH,FIELD_DEPOT_0692,14.87042,76.9643,LOW,WATER,2044.0,2044.0
693,WATER_RESERVOIR,RIVER_CORRIDOR,RIVER_WEST,WATER_RESERVOIR_0693,14.9259,76.76979,HIGH,MEDICAL_KIT,677.0,619.82
694,WATER_RESERVOIR,HILL_RANGE,RIVER_WEST,WATER_RESERVOIR_0694,15.01474,77.41,LOW,MEDICAL_KIT,422.0,356.16
695,WATER_RESERVOIR,RIVER_CORRIDOR,RIVER_WEST,WATER_RESERVOIR_0695,14.86557,76.67527,MEDIUM,VACCINE,4777.0,3584.94
696,CLINIC,BUFFER_VILLAGE,RIVER_WEST,CLINIC_0696,15.14904,77.23738,MEDIUM,WATER,8874.0,7921.99
697,CLINIC,HIGHWAY_CORRIDOR,RIVER_WEST,CLINIC_0697,14.92293,76.55446,MEDIUM,VACCINE,3254.0,1807.34
698,FIELD_DEPOT,HILL_RANGE,LAKE_SECTOR,FIELD_DEPOT_0698,15.0319,77.32538,MEDIUM,WATER,11576.0,6984.45
699,MOBILE_VET_UNIT,CORE_FOREST,WEST_VALLEY,MOBILE_VET_UNIT_0699,14.89068,76.67881,HIGH,VACCINE,830.0,794.33
700,CLINIC,RIVER_CORRIDOR,EAST_VALLEY,CLINIC_0700,15.12728,76.79317,MEDIUM,WATER,19741.0,17495.53
701,FIELD_DEPOT,HIGHWAY_CORRIDOR,HIGHWAY_NORTH,FIELD_DEPOT_0701,14.52148,76.68906,MEDIUM,VACCINE,380.0,372.65
702,CLINIC,HILL_RANGE,RIVER_WEST,CLINIC_0702,15.15576,77.28682,MEDIUM,VACCINE,4182.0,3023.56
703,FIELD_DEPOT,RIVER_CORRIDOR,RIVER_EAST,FIELD_DEPOT_0703,15.28935,76.67174,HIGH,MEDICAL_KIT,316.0,241.01
704,MOBILE_VET_UNIT,CORE_FOREST,EAST_VALLEY,MOBILE_VET_UNIT_0704,15.45621,77.11863,MEDIUM,VACCINE,1517.0,1318.04
705,MOBILE_VET_UNIT,BUFFER_VILLAGE,EAST_VALLEY,MOBILE_VET_UNIT_0705,15.16636,76.65348,MEDIUM,MEDICAL_KIT,293.0,145.88
706,MOBILE_VET_UNIT,HILL_RANGE,EAST_VALLEY,MOBILE_VET_UNIT_0706,14.6845,77.06249,MEDIUM,VACCINE,484.0,445.46
707,MOBILE_VET_UNIT,BUFFER_VILLAGE,RIVER_WEST,MOBILE_VET_UNIT_0707,14.6626,76.80156,MEDIUM,VACCINE,404.0,144.48
708,FIELD_DEPOT,BUFFER_VILLAGE,HIGHWAY_SOUTH,FIELD_DEPOT_0708,15.47015,77.04615,HIGH,VACCINE,4356.0,3812.87
709,FIELD_DEPOT,HIGHWAY_CORRIDOR,GRASSLAND_BELT,FIELD_DEPOT_0709,15.06523,77.40688,HIGH,MEDICAL_KIT,502.0,323.75
710,FIELD_DEPOT,CORE_FOREST,EAST_VALLEY,FIELD_DEPOT_0710,14.80808,76.90163,MEDIUM,MEDICAL_KIT,911.0,588.75
711,MOBILE_VET_UNIT,CORE_FOREST,RIVER_WEST,MOBILE_VET_UNIT_0711,14.69515,77.02643,MEDIUM,WATER,11107.0,5634.9
712,WATER_RESERVOIR,HILL_RANGE,HIGHWAY_SOUTH,WATER_RESERVOIR_0712,14.58738,77.01179,MEDIUM,MEDICAL_KIT,249.0,212.58
713,WATER_RESERVOIR,HIGHWAY_CORRIDOR,HIGHWAY_NORTH,WATER_RESERVOIR_0713,14.92764,76.88611,MEDIUM,WATER,2399.0,2147.64
714,MOBILE_VET_UNIT,HIGHWAY_CORRIDOR,HIGHWAY_SOUTH,MOBILE_VET_UNIT_0714,15.22785,76.94422,HIGH,MEDICAL_KIT,475.0,323.32
715,FIELD_DEPOT,RIVER_CORRIDOR,EAST_VALLEY,FIELD_DEPOT_0715,14.64364,76.80323,MEDIUM,MEDICAL_KIT,938.0,648.85
716,MOBILE_VET_UNIT,CORE_FOREST,GRASSLAND_BELT,MOBILE_VET_UNIT_0716,14.90946,77.41441,HIGH,VACCINE,3595.0,2910.84
717,CLINIC,BUFFER_VILLAGE,EAST_VALLEY,CLINIC_0717,14.99059,77.3228,MEDIUM,VACCINE,2673.0,2437.24
718,MOBILE_VET_UNIT,RIVER_CORRIDOR,LAKE_SECTOR,MOBILE_VET_UNIT_0718,14.52684,76.50245,MEDIUM,MEDICAL_KIT,318.0,164.11
719,FIELD_DEPOT,CORE_FOREST,RIVER_EAST,FIELD_DEPOT_0719,15.40679,77.14479,HIGH,VACCINE,433.0,259.71
720,WATER_RESERVOIR,HILL_RANGE,RIVER_WEST,WATER_RESERVOIR_0720,14.93607,76.75791,MEDIUM,MEDICAL_KIT,752.0,469.73
721,WATER_RESERVOIR,HIGHWAY_CORRIDOR,LAKE_SECTOR,WATER_RESERVOIR_0721,15.34528,76.66285,MEDIUM,MEDICAL_KIT,109.0,43.58
722,FIELD_DEPOT,BUFFER_VILLAGE,RIVER_WEST,FIELD_DEPOT_0722,14.86116,77.13625,HIGH,WATER,13664.0,9738.85
723,WATER_RESERVOIR,HILL_RANGE,WEST_VALLEY,WATER_RESERVOIR_0723,14.59451,77.25263,HIGH,MEDICAL_KIT,606.0,473.45
724,MOBILE_VET_UNIT,HIGHWAY_CORRIDOR,RIVER_WEST,MOBILE_VET_UNIT_0724,14.85163,76.64372,MEDIUM,WATER,6487.0,5252.5
725,MOBILE_VET_UNIT,RIVER_CORRIDOR,HIGHWAY_NORTH,MOBILE_VET_UNIT_0725,14.66303,76.71788,LOW,VACCINE,4323.0,2381.29
726,CLINIC,HILL_RANGE,GRASSLAND_BELT,CLINIC_0726,15.02565,77.0321,LOW,MEDICAL_KIT,614.0,459.25
727,WATER_RESERVOIR,RIVER_CORRIDOR,HIGHWAY_SOUTH,WATER_RESERVOIR_0727,14.63123,76.51738,HIGH,WATER,13410.0,10977.05
728,FIELD_DEPOT,HILL_RANGE,LAKE_SECTOR,FIELD_DEPOT_0728,14.80468,77.24446,HIGH,VACCINE,1171.0,1171.0
729,CLINIC,BUFFER_VILLAGE,RIVER_EAST,CLINIC_0729,15.48111,76.92481,HIGH,WATER,5660.0,4595.42
730,FIELD_DEPOT,CORE_FOREST,WEST_VALLEY,FIELD_DEPOT_0730,15.15979,77.09318,HIGH,WATER,17370.0,11942.81
731,WATER_RESERVOIR,HIGHWAY_CORRIDOR,NORTH_RIDGE,WATER_RESERVOIR_0731,15.4201,76.7054,LOW,WATER,8554.0,3715.93
732,MOBILE_VET_UNIT,CORE_FOREST,SOUTH_RIDGE,MOBILE_VET_UNIT_0732,15.44184,77.44879,LOW,WATER,13397.0,8812.71
733,CLINIC,HILL_RANGE,GRASSLAND_BELT,CLINIC_0733,15.07813,76.51398,HIGH,WATER,9110.0,9110.0
734,CLINIC,HILL_RANGE,NORTH_RIDGE,CLINIC_0734,14.71402,77.0042,HIGH,MEDICAL_KIT,774.0,662.92
735,CLINIC,RIVER_CORRIDOR,SOUTH_RIDGE,CLINIC_0735,15.4813,76.92409,LOW,WATER,18850.0,11703.91
736,WATER_RESERVOIR,HIGHWAY_CORRIDOR,SOUTH_RIDGE,WATER_RESERVOIR_0736,14.63591,77.26227,HIGH,VACCINE,2561.0,1975.2
737,MOBILE_VET_UNIT,RIVER_CORRIDOR,SOUTH_RIDGE,MOBILE_VET_UNIT_0737,15.10039,76.81201,MEDIUM,VACCINE,3836.0,1840.81
738,FIELD_DEPOT,HIGHWAY_CORRIDOR,HIGHWAY_NORTH,FIELD_DEPOT_0738,15.39475,77.30244,LOW,WATER,14040.0,6620.8
739,FIELD_DEPOT,CORE_FOREST,HIGHWAY_NORTH,FIELD_DEPOT_0739,15.17652,76.61922,MEDIUM,VACCINE,3434.0,2181.5
740,WATER_RESERVOIR,BUFFER_VILLAGE,SOUTH_RIDGE,WATER_RESERVOIR_0740,14.83863,77.09496,LOW,VACCINE,3511.0,1603.78
741,FIELD_DEPOT,RIVER_CORRIDOR,RIVER_EAST,FIELD_DEPOT_0741,15.09365,77.2563,LOW,MEDICAL_KIT,870.0,669.11
742,FIELD_DEPOT,HIGHWAY_CORRIDOR,HIGHWAY_SOUTH,FIELD_DEPOT_0742,14.90444,76.98453,MEDIUM,MEDICAL_KIT,335.0,284.39
743,FIELD_DEPOT,CORE_FOREST,SOUTH_RIDGE,FIELD_DEPOT_0743,14.73082,77.4424,MEDIUM,VACCINE,443.0,373.82
744,WATER_RESERVOIR,CORE_FOREST,HIGHWAY_SOUTH,WATER_RESERVOIR_0744,14.6791,77.10458,HIGH,MEDICAL_KIT,384.0,384.0
745,WATER_RESERVOIR,CORE_FOREST,LAKE_SECTOR,WATER_RESERVOIR_0745,14.70193,77.16209,LOW,VACCINE,4216.0,2722.66
746,MOBILE_VET_UNIT,HILL_RANGE,LAKE_SECTOR,MOBILE_VET_UNIT_0746,14.5316,76.93041,LOW,WATER,5903.0,4007.37
747,MOBILE_VET_UNIT,RIVER_CORRIDOR,HIGHWAY_SOUTH,MOBILE_VET_UNIT_0747,14.67687,77.15941,HIGH,VACCINE,2682.0,1996.44
748,FIELD_DEPOT,BUFFER_VILLAGE,RIVER_EAST,FIELD_DEPOT_0748,15.26401,77.06886,MEDIUM,MEDICAL_KIT,552.0,461.68
749,FIELD_DEPOT,RIVER_CORRIDOR,LAKE_SECTOR,FIELD_DEPOT_0749,14.89138,76.99469,MEDIUM,WATER,14379.0,9944.55
750,MOBILE_VET_UNIT,HIGHWAY_CORRIDOR,RIVER_WEST,MOBILE_VET_UNIT_0750,14.54512,77.33693,HIGH,WATER,13431.0,10855.87
751,MOBILE_VET_UNIT,RIVER_CORRIDOR,SOUTH_RIDGE,MOBILE_VET_UNIT_0751,14.85737,76.85127,MEDIUM,VACCINE,2200.0,1123.24
752,MOBILE_VET_UNIT,HILL_RANGE,SOUTH_RIDGE,MOBILE_VET_UNIT_0752,14.80491,76.83759,HIGH,MEDICAL_KIT,70.0,32.38
753,FIELD_DEPOT,HILL_RANGE,LAKE_SECTOR,FIELD_DEPOT_0753,15.19596,77.08799,MEDIUM,VACCINE,2792.0,1644.12
754,FIELD_DEPOT,HIGHWAY_CORRIDOR,GRASSLAND_BELT,FIELD_DEPOT_0754,14.60006,77.17511,LOW,WATER,13008.0,8890.22
755,MOBILE_VET_UNIT,BUFFER_VILLAGE,GRASSLAND_BELT,MOBILE_VET_UNIT_0755,14.93599,76.99695,MEDIUM,VACCINE,817.0,786.24
756,CLINIC,HIGHWAY_CORRIDOR,RIVER_EAST,CLINIC_0756,15.07352,77.3046,MEDIUM,WATER,5013.0,3679.66
757,WATER_RESERVOIR,HILL_RANGE,RIVER_WEST,WATER_RESERVOIR_0757,15.30119,76.97527,HIGH,VACCINE,1918.0,1419.41
758,MOBILE_VET_UNIT,HILL_RANGE,RIVER_EAST,MOBILE_VET_UNIT_0758,14.81335,76.91431,MEDIUM,VACCINE,2258.0,1831.19
759,FIELD_DEPOT,HILL_RANGE,EAST_VALLEY,FIELD_DEPOT_0759,15.01622,76.68654,MEDIUM,WATER,18357.0,9952.63
760,FIELD_DEPOT,HIGHWAY_CORRIDOR,LAKE_SECTOR,FIELD_DEPOT_0760,15.40684,77.43464,LOW,MEDICAL_KIT,794.0,556.97
761,CLINIC,HIGHWAY_CORRIDOR,HIGHWAY_SOUTH,CLINIC_0761,15.24643,77.26553,HIGH,WATER,16266.0,16266.0
762,WATER_RESERVOIR,BUFFER_VILLAGE,HIGHWAY_NORTH,WATER_RESERVOIR_0762,15.14604,76.75645,LOW,VACCINE,2134.0,1372.05
763,WATER_RESERVOIR,BUFFER_VILLAGE,WEST_VALLEY,WATER_RESERVOIR_0763,15.32723,76.96416,HIGH,WATER,16291.0,16243.67
764,CLINIC,BUFFER_VILLAGE,RIVER_EAST,CLINIC_0764,15.28967,76.77777,HIGH,WATER,7766.0,6462.48
765,FIELD_DEPOT,CORE_FOREST,NORTH_RIDGE,FIELD_DEPOT_0765,14.79798,76.56358,MEDIUM,WATER,15336.0,14156.91
766,WATER_RESERVOIR,RIVER_CORRIDOR,EAST_VALLEY,WATER_RESERVOIR_0766,15.23448,77.43294,HIGH,WATER,19103.0,16946.41
767,MOBILE_VET_UNIT,RIVER_CORRIDOR,SOUTH_RIDGE,MOBILE_VET_UNIT_0767,15.27319,76.81341,MEDIUM,WATER,14777.0,12183.12
768,CLINIC,RIVER_CORRIDOR,WEST_VALLEY,CLINIC_0768,14.71411,76.77455,HIGH,WATER,15381.0,13143.66
769,FIELD_DEPOT,HILL_RANGE,RIVER_WEST,FIELD_DEPOT_0769,14.81649,76.92378,LOW,MEDICAL_KIT,749.0,372.86
770,MOBILE_VET_UNIT,BUFFER_VILLAGE,RIVER_WEST,MOBILE_VET_UNIT_0770,15.32137,76.52107,MEDIUM,VACCINE,485.0,463.32
771,WATER_RESERVOIR,BUFFER_VILLAGE,RIVER_EAST,WATER_RESERVOIR_0771,15.13895,77.20062,MEDIUM,MEDICAL_KIT,974.0,785.17
772,WATER_RESERVOIR,HILL_RANGE,WEST_VALLEY,WATER_RESERVOIR_0772,15.40979,76.89298,MEDIUM,VACCINE,2293.0,1196.59
773,CLINIC,HIGHWAY_CORRIDOR,WEST_VALLEY,CLINIC_0773,15.13135,77.37947,LOW,WATER,15313.0,13503.48
774,MOBILE_VET_UNIT,CORE_FOREST,HIGHWAY_SOUTH,MOBILE_VET_UNIT_0774,15.4265,76.83272,MEDIUM,VACCINE,3660.0,3135.13
775,WATER_RESERVOIR,BUFFER_VILLAGE,RIVER_EAST,WATER_RESERVOIR_0775,14.92087,77.22923,HIGH,MEDICAL_KIT,610.0,554.13
776,WATER_RESERVOIR,CORE_FOREST,EAST_VALLEY,WATER_RESERVOIR_0776,15.1411,76.50308,MEDIUM,MEDICAL_KIT,254.0,184.25
777,MOBILE_VET_UNIT,HILL_RANGE,SOUTH_RIDGE,MOBILE_VET_UNIT_0777,15.01637,77.46966,HIGH,WATER,6262.0,5064.54
778,MOBILE_VET_UNIT,RIVER_CORRIDOR,HIGHWAY_SOUTH,MOBILE_VET_UNIT_0778,14.67348,77.09302,HIGH,MEDICAL_KIT,385.0,351.65
779,FIELD_DEPOT,HIGHWAY_CORRIDOR,EAST_VALLEY,FIELD_DEPOT_0779,15.44476,77.38434,LOW,VACCINE,2038.0,858.11
780,WATER_RESERVOIR,HILL_RANGE,GRASSLAND_BELT,WATER_RESERVOIR_0780,14.58898,76.96242,HIGH,MEDICAL_KIT,318.0,199.41
781,FIELD_DEPOT,HILL_RANGE,HIGHWAY_NORTH,FIELD_DEPOT_0781,14.58906,76.86792,MEDIUM,MEDICAL_KIT,630.0,305.65
782,FIELD_DEPOT,RIVER_CORRIDOR,HIGHWAY_SOUTH,FIELD_DEPOT_0782,14.70315,77.44605,HIGH,WATER,10722.0,9897.68
783,CLINIC,RIVER_CORRIDOR,WEST_VALLEY,CLINIC_0783,15.32409,77.22671,HIGH,MEDICAL_KIT,243.0,178.94
784,CLINIC,CORE_FOREST,RIVER_EAST,CLINIC_0784,14.95098,76.74832,HIGH,VACCINE,4975.0,3966.58
785,WATER_RESERVOIR,RIVER_CORRIDOR,EAST_VALLEY,WATER_RESERVOIR_0785,14.89755,76.71222,LOW,VACCINE,3341.0,2765.4
786,MOBILE_VET_UNIT,CORE_FOREST,SOUTH_RIDGE,MOBILE_VET_UNIT_0786,14.83286,76.73484,HIGH,MEDICAL_KIT,980.0,824.81
787,WATER_RESERVOIR,CORE_FOREST,RIVER_EAST,WATER_RESERVOIR_0787,14.80251,76.8947,MEDIUM,MEDICAL_KIT,429.0,234.7
788,WATER_RESERVOIR,HILL_RANGE,EAST_VALLEY,WATER_RESERVOIR_0788,14.99284,76.83918,HIGH,VACCINE,4034.0,3015.34
789,FIELD_DEPOT,BUFFER_VILLAGE,RIVER_EAST,FIELD_DEPOT_0789,15.47852,76.99921,MEDIUM,WATER,11207.0,10497.04
790,FIELD_DEPOT,HIGHWAY_CORRIDOR,RIVER_EAST,FIELD_DEPOT_0790,15.42672,77.01697,LOW,MEDICAL_KIT,496.0,419.71
791,MOBILE_VET_UNIT,RIVER_CORRIDOR,EAST_VALLEY,MOBILE_VET_UNIT_0791,15.15742,77.29822,LOW,MEDICAL_KIT,104.0,104.0
792,WATER_RESERVOIR,BUFFER_VILLAGE,EAST_VALLEY,WATER_RESERVOIR_0792,14.66355,76.96713,MEDIUM,WATER,5801.0,5638.26
793,FIELD_DEPOT,CORE_FOREST,HIGHWAY_SOUTH,FIELD_DEPOT_0793,15.06085,76.95776,LOW,VACCINE,1121.0,982.8
794,CLINIC,CORE_FOREST,RIVER_WEST,CLINIC_0794,14.78412,77.33495,HIGH,WATER,18670.0,17056.67
795,CLINIC,HILL_RANGE,NORTH_RIDGE,CLINIC_0795,14.68057,77.42041,LOW,MEDICAL_KIT,302.0,236.81
796,WATER_RESERVOIR,HIGHWAY_CORRIDOR,NORTH_RIDGE,WATER_RESERVOIR_0796,15.18064,76.89417,MEDIUM,VACCINE,1068.0,1068.0
797,CLINIC,CORE_FOREST,SOUTH_RIDGE,CLINIC_0797,15.15954,76.95406,LOW,VACCINE,2406.0,2124.58
798,WATER_RESERVOIR,HIGHWAY_CORRIDOR,NORTH_RIDGE,WATER_RESERVOIR_0798,14.9531,77.44742,MEDIUM,MEDICAL_KIT,801.0,735.1
799,CLINIC,BUFFER_VILLAGE,NORTH_RIDGE,CLINIC_0799,15.29815,77.2438,MEDIUM,MEDICAL_KIT,610.0,604.09
800,FIELD_DEPOT,CORE_FOREST,HIGHWAY_NORTH,FIELD_DEPOT_0800,15.46505,77.36552,HIGH,VACCINE,930.0,930.0
801,FIELD_DEPOT,RIVER_CORRIDOR,RIVER_EAST,FIELD_DEPOT_0801,15.15406,76.6206,LOW,MEDICAL_KIT,552.0,552.0
802,MOBILE_VET_UNIT,HILL_RANGE,EAST_VALLEY,MOBILE_VET_UNIT_0802,15.33205,77.01265,MEDIUM,VACCINE,4210.0,3198.24
803,FIELD_DEPOT,RIVER_CORRIDOR,RIVER_EAST,FIELD_DEPOT_0803,14.59022,76.92254,MEDIUM,MEDICAL_KIT,427.0,277.18
804,FIELD_DEPOT,RIVER_CORRIDOR,SOUTH_RIDGE,FIELD_DEPOT_0804,15.47327,77.17644,MEDIUM,WATER,7081.0,6449.51
805,WATER_RESERVOIR,HIGHWAY_CORRIDOR,HIGHWAY_SOUTH,WATER_RESERVOIR_0805,15.30154,76.80039,HIGH,VACCINE,1246.0,1181.25
806,CLINIC,HILL_RANGE,HIGHWAY_NORTH,CLINIC_0806,15.05099,77.4173,MEDIUM,VACCINE,4405.0,2224.97
807,FIELD_DEPOT,RIVER_CORRIDOR,SOUTH_RIDGE,FIELD_DEPOT_0807,15.06848,76.75338,MEDIUM,VACCINE,2287.0,1769.73
808,WATER_RESERVOIR,CORE_FOREST,HIGHWAY_SOUTH,WATER_RESERVOIR_0808,15.34291,76.54526,LOW,WATER,15639.0,13111.39
809,MOBILE_VET_UNIT,HIGHWAY_CORRIDOR,GRASSLAND_BELT,MOBILE_VET_UNIT_0809,15.17026,77.12381,MEDIUM,MEDICAL_KIT,321.0,179.02
810,CLINIC,BUFFER_VILLAGE,EAST_VALLEY,CLINIC_0810,15.10405,77.37162,MEDIUM,WATER,5484.0,5271.88
811,WATER_RESERVOIR,CORE_FOREST,HIGHWAY_NORTH,WATER_RESERVOIR_0811,15.1558,76.96016,HIGH,WATER,15274.0,15064.86
812,FIELD_DEPOT,HIGHWAY_CORRIDOR,GRASSLAND_BELT,FIELD_DEPOT_0812,15.1738,77.19029,MEDIUM,MEDICAL_KIT,454.0,450.68
813,WATER_RESERVOIR,BUFFER_VILLAGE,EAST_VALLEY,WATER_RESERVOIR_0813,15.31597,77.19603,HIGH,WATER,8167.0,6141.12
814,CLINIC,BUFFER_VILLAGE,HIGHWAY_NORTH,CLINIC_0814,15.03858,76.58609,LOW,MEDICAL_KIT,838.0,571.64
815,FIELD_DEPOT,RIVER_CORRIDOR,NORTH_RIDGE,FIELD_DEPOT_0815,14.65242,77.2026,HIGH,WATER,17894.0,17784.62
816,CLINIC,BUFFER_VILLAGE,RIVER_EAST,CLINIC_0816,14.89173,76.83385,LOW,MEDICAL_KIT,155.0,155.0
817,FIELD_DEPOT,RIVER_CORRIDOR,HIGHWAY_SOUTH,FIELD_DEPOT_0817,15.23108,77.49903,MEDIUM,MEDICAL_KIT,87.0,53.19
818,FIELD_DEPOT,HILL_RANGE,GRASSLAND_BELT,FIELD_DEPOT_0818,15.17867,77.31669,MEDIUM,MEDICAL_KIT,549.0,261.1
819,WATER_RESERVOIR,HILL_RANGE,NORTH_RIDGE,WATER_RESERVOIR_0819,15.05326,76.76785,MEDIUM,VACCINE,3617.0,3002.77
820,WATER_RESERVOIR,RIVER_CORRIDOR,GRASSLAND_BELT,WATER_RESERVOIR_0820,15.19751,76.52081,MEDIUM,MEDICAL_KIT,344.0,280.79
821,FIELD_DEPOT,HIGHWAY_CORRIDOR,HIGHWAY_SOUTH,FIELD_DEPOT_0821,15.08766,77.18497,MEDIUM,WATER,17350.0,8039.46
822,MOBILE_VET_UNIT,RIVER_CORRIDOR,HIGHWAY_NORTH,MOBILE_VET_UNIT_0822,14.86026,76.97232,MEDIUM,MEDICAL_KIT,914.0,503.17
823,CLINIC,HIGHWAY_CORRIDOR,SOUTH_RIDGE,CLINIC_0823,14.67329,76.65631,MEDIUM,MEDICAL_KIT,553.0,249.1
824,FIELD_DEPOT,RIVER_CORRIDOR,RIVER_EAST,FIELD_DEPOT_0824,14.54705,76.51813,HIGH,WATER,10546.0,6674.51
825,WATER_RESERVOIR,CORE_FOREST,RIVER_WEST,WATER_RESERVOIR_0825,14.72669,77.06198,HIGH,VACCINE,4184.0,3066.65
826,MOBILE_VET_UNIT,CORE_FOREST,LAKE_SECTOR,MOBILE_VET_UNIT_0826,15.35341,77.3737,LOW,VACCINE,1053.0,891.32
827,FIELD_DEPOT,RIVER_CORRIDOR,SOUTH_RIDGE,FIELD_DEPOT_0827,15.10966,77.35839,LOW,WATER,5338.0,5075.95
828,WATER_RESERVOIR,HILL_RANGE,SOUTH_RIDGE,WATER_RESERVOIR_0828,15.37087,77.41099,MEDIUM,WATER,7145.0,7055.69
829,FIELD_DEPOT,HILL_RANGE,HIGHWAY_SOUTH,FIELD_DEPOT_0829,14.6543,76.86374,LOW,MEDICAL_KIT,888.0,471.7
830,CLINIC,RIVER_CORRIDOR,HIGHWAY_NORTH,CLINIC_0830,15.30915,76.84132,HIGH,WATER,18548.0,13839.32
831,FIELD_DEPOT,HIGHWAY_CORRIDOR,WEST_VALLEY,FIELD_DEPOT_0831,15.02965,77.28722,LOW,WATER,6521.0,5650.18
832,FIELD_DEPOT,RIVER_CORRIDOR,HIGHWAY_SOUTH,FIELD_DEPOT_0832,14.86177,76.52976,LOW,MEDICAL_KIT,199.0,199.0
833,WATER_RESERVOIR,CORE_FOREST,RIVER_WEST,WATER_RESERVOIR_0833,15.27237,76.93407,MEDIUM,VACCINE,3421.0,2640.11
834,CLINIC,HILL_RANGE,NORTH_RIDGE,CLINIC_0834,15.29907,77.37581,LOW,MEDICAL_KIT,352.0,320.61
835,MOBILE_VET_UNIT,HIGHWAY_CORRIDOR,RIVER_WEST,MOBILE_VET_UNIT_0835,15.40021,77.1104,LOW,WATER,6812.0,4889.38
836,FIELD_DEPOT,BUFFER_VILLAGE,LAKE_SECTOR,FIELD_DEPOT_0836,15.15204,77.19747,LOW,MEDICAL_KIT,958.0,766.19
837,FIELD_DEPOT,BUFFER_VILLAGE,RIVER_EAST,FIELD_DEPOT_0837,14.83449,77.2251,HIGH,WATER,6128.0,5973.69
838,CLINIC,CORE_FOREST,LAKE_SECTOR,CLINIC_0838,14.84071,77.13569,MEDIUM,MEDICAL_KIT,73.0,28.53
839,MOBILE_VET_UNIT,BUFFER_VILLAGE,RIVER_EAST,MOBILE_VET_UNIT_0839,15.00527,77.23199,MEDIUM,MEDICAL_KIT,911.0,586.61
840,MOBILE_VET_UNIT,CORE_FOREST,NORTH_RIDGE,MOBILE_VET_UNIT_0840,14.94874,77.07244,LOW,MEDICAL_KIT,55.0,32.12
841,CLINIC,HILL_RANGE,GRASSLAND_BELT,CLINIC_0841,15.12774,77.03329,LOW,MEDICAL_KIT,659.0,369.07
842,MOBILE_VET_UNIT,HIGHWAY_CORRIDOR,GRASSLAND_BELT,MOBILE_VET_UNIT_0842,14.87767,77.23751,HIGH,MEDICAL_KIT,157.0,129.46
843,MOBILE_VET_UNIT,RIVER_CORRIDOR,SOUTH_RIDGE,MOBILE_VET_UNIT_0843,15.32844,76.58195,MEDIUM,WATER,4037.0,3574.58
844,CLINIC,RIVER_CORRIDOR,WEST_VALLEY,CLINIC_0844,15.17682,76.90275,HIGH,VACCINE,4779.0,3700.68
845,MOBILE_VET_UNIT,HILL_RANGE,HIGHWAY_SOUTH,MOBILE_VET_UNIT_0845,14.94008,77.43104,MEDIUM,MEDICAL_KIT,551.0,485.99
846,FIELD_DEPOT,BUFFER_VILLAGE,EAST_VALLEY,FIELD_DEPOT_0846,15.21115,76.62939,HIGH,MEDICAL_KIT,771.0,690.49
847,CLINIC,RIVER_CORRIDOR,HIGHWAY_SOUTH,CLINIC_0847,15.44407,76.86933,MEDIUM,WATER,5891.0,3698.17
848,FIELD_DEPOT,CORE_FOREST,SOUTH_RIDGE,FIELD_DEPOT_0848,14.54028,76.6533,MEDIUM,VACCINE,3243.0,2063.12
